t,ax,ay,az,mag,db
1788360120387,0.0000,0.0000,0.0000,0.0000,-30.49
1788360120406,0.0003,-0.0000,0.0002,0.0004,-30.49
1788360120425,-0.0008,0.0006,0.0002,0.0010,-30.49
1788360120444,-0.0002,0.0001,0.0005,0.0005,-30.49
1788360120462,-0.0010,0.0009,0.0004,0.0014,-30.49
1788360120482,0.0008,-0.0001,0.0003,0.0009,-30.49
1788360120500,-0.0001,0.0003,-0.0006,0.0007,-160.00
1788360120519,0.0008,0.0003,0.0008,0.0011,-160.00
1788360120538,-0.0006,-0.0002,0.0003,0.0007,-160.00
1788360120557,-0.0005,-0.0006,-0.0002,0.0008,-55.35
1788360120575,-0.0004,0.0008,-0.0002,0.0009,-55.35
1788360120594,0.0001,0.0002,-0.0006,0.0007,-55.35
1788360120613,-0.0004,-0.0002,-0.0006,0.0007,-51.16
1788360120632,0.0006,-0.0007,-0.0001,0.0009,-51.16
1788360120651,-0.0004,-0.0002,-0.0001,0.0004,-51.16
1788360120670,0.0006,0.0007,0.0009,0.0013,-50.85
1788360120688,0.0010,0.0011,0.0008,0.0017,-50.85
1788360120708,0.0001,-0.0008,0.0003,0.0008,-50.85
1788360120726,-0.0004,0.0002,0.0003,0.0005,-54.51
1788360120745,0.0001,0.0006,-0.0002,0.0007,-54.51
1788360120764,-0.0004,-0.0003,0.0003,0.0006,-54.51
1788360120782,0.0010,0.0002,0.0003,0.0011,-54.51
1788360120801,-0.0004,0.0015,0.0012,0.0020,-54.51
1788360120820,0.0005,0.0001,0.0002,0.0006,-44.78
1788360120839,0.0001,0.0005,0.0007,0.0009,-44.78
1788360120858,0.0000,0.0005,0.0002,0.0005,-44.78
1788360120876,-0.0009,0.0010,-0.0012,0.0018,-38.16
1788360120895,-0.0004,0.0005,0.0002,0.0006,-38.16
1788360120914,0.0010,-0.0010,0.0002,0.0014,-38.16
1788360120933,0.0005,0.0005,0.0002,0.0007,-38.33
1788360120951,0.0005,-0.0000,-0.0003,0.0006,-38.33
1788360120971,-0.0009,-0.0010,0.0002,0.0013,-38.33
1788360120990,0.0001,0.0000,0.0002,0.0002,-40.17
1788360121008,0.0006,0.0005,-0.0012,0.0014,-40.17
1788360121027,0.0001,-0.0000,0.0002,0.0002,-40.17
1788360121046,0.0006,0.0005,0.0002,0.0008,-40.17
1788360121065,0.0006,-0.0005,-0.0007,0.0010,-42.66
1788360121084,-0.0013,-0.0005,0.0002,0.0015,-42.66
1788360121102,0.0011,-0.0005,0.0002,0.0012,-42.66
1788360121121,-0.0004,-0.0005,0.0007,0.0009,-42.66
1788360121140,0.0006,0.0000,0.0002,0.0006,-44.97
1788360121159,-0.0004,-0.0005,0.0007,0.0009,-44.97
1788360121177,0.0006,0.0005,0.0002,0.0008,-44.97
1788360121197,0.0006,0.0009,-0.0008,0.0013,-48.04
1788360121215,-0.0004,0.0004,-0.0003,0.0007,-48.04
1788360121234,0.0001,-0.0001,-0.0003,0.0003,-48.04
1788360121252,0.0001,0.0004,-0.0003,0.0005,-51.07
1788360121271,-0.0008,0.0004,-0.0012,0.0015,-51.07
1788360121290,0.0006,-0.0015,-0.0007,0.0018,-51.07
1788360121311,0.0006,0.0009,-0.0002,0.0011,-46.32
1788360121327,0.0011,0.0013,-0.0007,0.0018,-46.32
1788360121346,0.0015,0.0003,0.0008,0.0017,-46.32
1788360121365,0.0000,-0.0001,0.0003,0.0003,-46.32
1788360121384,-0.0004,0.0008,0.0012,0.0015,-44.47
1788360121404,-0.0005,-0.0001,-0.0007,0.0009,-44.47
