t,ax,ay,az,mag,db
1788360088541,0.0000,0.0000,0.0000,0.0000,-59.35
1788360088551,0.0005,-0.0000,0.0002,0.0005,-59.35
1788360088569,0.0003,-0.0007,-0.0002,0.0008,-59.35
1788360088589,0.0006,-0.0001,-0.0005,0.0008,-59.35
1788360088607,-0.0003,0.0003,0.0000,0.0004,-59.35
1788360088626,-0.0002,-0.0006,0.0000,0.0006,-59.35
1788360088645,-0.0002,0.0004,-0.0000,0.0004,-160.00
1788360088665,0.0003,0.0003,0.0000,0.0004,-160.00
1788360088683,-0.0002,0.0007,-0.0004,0.0008,-160.00
1788360088701,0.0007,-0.0011,0.0005,0.0014,-160.00
1788360088720,0.0002,0.0003,0.0009,0.0010,-57.13
1788360088739,0.0002,-0.0002,-0.0005,0.0006,-57.13
1788360088758,0.0002,0.0003,-0.0000,0.0003,-57.13
1788360088777,-0.0008,-0.0006,-0.0005,0.0011,-54.44
1788360088795,-0.0002,0.0008,-0.0009,0.0012,-54.44
1788360088814,-0.0002,-0.0007,-0.0004,0.0008,-54.44
1788360088833,0.0007,-0.0002,0.0001,0.0007,-58.53
1788360088853,-0.0002,0.0003,-0.0013,0.0014,-58.53
1788360088870,-0.0002,-0.0002,0.0006,0.0007,-58.53
1788360088889,-0.0002,-0.0006,-0.0003,0.0007,-56.85
1788360088908,-0.0021,-0.0001,0.0001,0.0021,-56.85
1788360088927,0.0004,-0.0001,-0.0003,0.0005,-56.85
1788360088946,0.0003,0.0004,0.0011,0.0012,-56.85
1788360088965,0.0003,-0.0006,0.0001,0.0007,-42.44
1788360088983,0.0008,-0.0006,-0.0004,0.0010,-42.44
1788360089002,0.0003,0.0004,-0.0004,0.0006,-42.44
1788360089021,-0.0002,0.0008,0.0001,0.0009,-42.44
1788360089040,0.0008,0.0022,0.0001,0.0024,-38.50
1788360089059,-0.0002,0.0003,0.0006,0.0007,-38.50
1788360089078,0.0003,0.0007,0.0001,0.0008,-38.50
1788360089096,-0.0002,0.0002,0.0006,0.0006,-38.36
1788360089115,0.0008,-0.0007,0.0001,0.0011,-38.36
1788360089134,-0.0011,-0.0012,0.0015,0.0022,-38.36
1788360089153,0.0008,-0.0002,-0.0004,0.0009,-39.86
1788360089171,0.0003,0.0003,0.0000,0.0004,-39.86
1788360089190,-0.0002,0.0007,-0.0004,0.0009,-39.86
1788360089209,0.0003,0.0012,0.0015,0.0019,-41.86
1788360089228,0.0003,-0.0003,-0.0009,0.0010,-41.86
1788360089246,-0.0002,-0.0003,0.0010,0.0010,-41.86
1788360089266,0.0003,-0.0007,0.0005,0.0009,-41.86
1788360089284,-0.0007,0.0007,0.0014,0.0017,-44.36
1788360089303,0.0008,-0.0003,-0.0010,0.0013,-44.36
1788360089322,0.0008,0.0002,-0.0000,0.0008,-44.36
1788360089341,0.0003,0.0002,-0.0010,0.0010,-44.36
1788360089361,0.0003,0.0007,0.0009,0.0012,-40.86
1788360089378,0.0059,0.0025,0.0023,0.0068,-40.86
1788360089398,-0.0042,-0.0023,-0.0053,0.0071,-40.86
1788360089417,-0.0017,-0.0003,0.0038,0.0042,-19.58
1788360089435,0.0012,0.0002,-0.0010,0.0016,-19.58
1788360089454,0.0012,-0.0003,-0.0024,0.0027,-19.58
1788360089474,0.0002,-0.0003,0.0010,0.0011,-29.56
1788360089492,0.0006,0.0006,-0.0028,0.0029,-29.56
1788360089510,-0.0003,-0.0013,0.0029,0.0032,-29.56
1788360089529,0.0002,0.0021,-0.0014,0.0025,-29.64
1788360089548,0.0002,0.0006,0.0010,0.0012,-29.64
1788360089566,0.0002,-0.0004,-0.0019,0.0019,-29.64
1788360089585,0.0006,0.0001,-0.0018,0.0019,-29.64
1788360089604,-0.0008,-0.0009,0.0002,0.0012,-30.51
1788360089623,0.0002,-0.0004,0.0006,0.0007,-30.51
1788360089641,-0.0008,-0.0003,-0.0003,0.0009,-30.51
1788360089660,-0.0012,-0.0003,-0.0003,0.0013,-30.51
1788360089679,-0.0002,-0.0003,-0.0003,0.0005,-38.51
1788360089698,0.0007,0.0002,-0.0003,0.0008,-38.51
1788360089717,-0.0007,0.0001,0.0002,0.0007,-38.51
1788360089735,-0.0002,0.0006,-0.0008,0.0010,-41.45
1788360089755,-0.0002,-0.0004,0.0002,0.0004,-41.45
1788360089773,0.0022,0.0001,-0.0012,0.0025,-41.45
1788360089792,0.0007,0.0011,-0.0002,0.0013,-36.57
1788360089811,0.0002,-0.0009,-0.0007,0.0011,-36.57
1788360089829,0.0007,0.0011,0.0003,0.0013,-36.57
1788360089848,-0.0003,-0.0004,0.0012,0.0013,-39.25
1788360089867,-0.0003,-0.0004,-0.0007,0.0009,-39.25
1788360089886,-0.0003,0.0001,0.0007,0.0008,-39.25
1788360089905,0.0021,0.0001,-0.0007,0.0022,-39.25
1788360089923,-0.0007,-0.0008,-0.0007,0.0013,-39.25
1788360089942,0.0012,-0.0008,-0.0007,0.0016,-43.65
1788360089963,-0.0003,0.0011,0.0017,0.0020,-43.65
