t,ax,ay,az,mag,db
1788359978964,0.0000,0.0000,0.0000,0.0000,-53.03
1788359978979,0.0005,0.0005,0.0002,0.0007,-53.03
1788359978998,-0.0000,-0.0007,0.0002,0.0007,-53.03
1788359979017,0.0004,-0.0005,0.0001,0.0006,-53.03
1788359979035,-0.0005,-0.0000,0.0017,0.0017,-53.03
1788359979055,0.0012,-0.0000,0.0006,0.0013,-53.03
1788359979074,0.0015,-0.0004,-0.0008,0.0017,-160.00
1788359979092,0.0009,0.0001,0.0006,0.0010,-160.00
1788359979111,0.0008,-0.0004,0.0005,0.0010,-160.00
1788359979129,-0.0002,0.0001,0.0014,0.0014,-160.00
1788359979149,0.0007,-0.0004,-0.0001,0.0008,-57.84
1788359979167,0.0011,-0.0012,0.0004,0.0017,-57.84
1788359979186,-0.0012,0.0002,-0.0001,0.0012,-57.84
1788359979205,0.0007,0.0002,0.0003,0.0008,-57.66
1788359979224,-0.0003,0.0002,-0.0001,0.0003,-57.66
1788359979242,0.0007,0.0006,-0.0001,0.0009,-57.66
1788359979261,-0.0003,-0.0008,-0.0001,0.0008,-59.81
1788359979280,0.0007,-0.0007,-0.0001,0.0010,-59.81
1788359979299,0.0002,-0.0002,-0.0006,0.0006,-59.81
1788359979317,0.0006,0.0002,0.0004,0.0008,-57.90
1788359979338,0.0001,-0.0007,0.0004,0.0008,-57.90
1788359979355,-0.0004,0.0003,-0.0006,0.0007,-57.90
1788359979374,0.0001,-0.0007,0.0004,0.0008,-57.90
1788359979393,0.0011,0.0008,-0.0006,0.0014,-43.53
1788359979412,0.0001,-0.0002,-0.0005,0.0006,-43.53
1788359979430,0.0005,-0.0007,-0.0005,0.0010,-43.53
1788359979450,0.0001,-0.0002,-0.0000,0.0002,-43.53
1788359979469,0.0001,-0.0002,-0.0000,0.0002,-37.79
1788359979487,0.0005,-0.0007,-0.0000,0.0008,-37.79
1788359979505,0.0005,-0.0002,0.0014,0.0015,-37.79
1788359979525,0.0005,-0.0002,0.0004,0.0007,-38.26
1788359979543,-0.0005,-0.0006,0.0004,0.0009,-38.26
1788359979562,-0.0004,0.0003,-0.0001,0.0006,-38.26
1788359979581,0.0000,0.0003,-0.0001,0.0003,-39.72
1788359979601,-0.0004,0.0012,0.0004,0.0014,-39.72
1788359979619,0.0005,0.0007,-0.0001,0.0009,-39.72
1788359979638,0.0005,-0.0016,-0.0001,0.0017,-42.13
1788359979656,0.0010,0.0003,-0.0001,0.0010,-42.13
1788359979675,0.0010,-0.0002,-0.0006,0.0011,-42.13
1788359979694,0.0014,0.0003,-0.0001,0.0014,-42.13
1788359979713,-0.0005,-0.0002,0.0004,0.0007,-44.34
1788359979731,0.0009,-0.0007,-0.0001,0.0011,-44.34
1788359979751,-0.0001,-0.0006,-0.0001,0.0006,-44.34
1788359979770,-0.0001,-0.0001,0.0004,0.0004,-44.34
1788359979789,0.0009,0.0003,0.0004,0.0010,-38.51
1788359979807,-0.0001,-0.0001,0.0004,0.0004,-38.51
1788359979825,-0.0001,0.0003,-0.0020,0.0020,-38.51
1788359979848,0.0009,0.0003,-0.0038,0.0039,-20.13
1788359979865,-0.0006,-0.0002,0.0015,0.0016,-20.13
1788359979882,-0.0001,0.0003,-0.0004,0.0006,-20.13
1788359979901,-0.0010,-0.0007,0.0038,0.0040,-21.82
1788359979919,-0.0010,-0.0016,0.0023,0.0029,-21.82
1788359979938,-0.0014,0.0003,0.0003,0.0015,-21.82
1788359979957,0.0000,-0.0001,-0.0002,0.0002,-32.37
1788359979976,0.0005,-0.0001,0.0003,0.0006,-32.37
1788359979994,-0.0000,-0.0001,-0.0016,0.0016,-32.37
1788359980014,-0.0000,0.0004,-0.0001,0.0004,-32.37
1788359980033,0.0005,0.0004,0.0004,0.0007,-29.87
1788359980051,-0.0000,0.0003,0.0003,0.0005,-29.87
1788359980069,0.0009,-0.0006,-0.0001,0.0011,-29.87
1788359980090,-0.0001,0.0003,-0.0011,0.0011,-29.87
1788359980108,0.0004,-0.0011,0.0004,0.0012,-33.19
1788359980127,0.0004,-0.0001,-0.0001,0.0004,-33.19
1788359980145,0.0004,0.0004,0.0013,0.0014,-33.19
1788359980164,-0.0001,0.0004,-0.0016,0.0016,-36.82
1788359980183,0.0004,0.0008,0.0004,0.0010,-36.82
1788359980201,-0.0006,-0.0011,0.0004,0.0013,-36.82
1788359980220,0.0013,-0.0001,-0.0006,0.0015,-39.23
1788359980239,-0.0011,-0.0001,0.0008,0.0014,-39.23
1788359980257,0.0013,-0.0006,-0.0001,0.0014,-39.23
1788359980277,-0.0002,0.0004,0.0008,0.0009,-46.34
1788359980296,0.0003,0.0003,-0.0002,0.0005,-46.34
1788359980315,-0.0002,0.0003,0.0003,0.0005,-46.34
1788359980333,0.0003,-0.0002,0.0003,0.0005,-46.34
1788359980352,-0.0002,-0.0006,-0.0002,0.0007,-49.62
1788359980371,-0.0006,0.0003,-0.0002,0.0007,-49.62
1788359980390,-0.0001,0.0003,-0.0006,0.0007,-49.62
1788359980408,0.0003,-0.0006,0.0003,0.0008,-49.62
1788359980427,-0.0006,-0.0001,0.0008,0.0010,-52.04
1788359980447,-0.0001,0.0003,0.0008,0.0008,-52.04
1788359980465,0.0008,0.0003,-0.0002,0.0009,-52.04
1788359980483,-0.0001,-0.0006,0.0003,0.0007,-51.04
1788359980502,0.0003,-0.0001,-0.0002,0.0004,-51.04
1788359980521,0.0008,-0.0011,0.0003,0.0014,-51.04
1788359980540,-0.0002,0.0008,-0.0002,0.0009,-53.62
1788359980559,-0.0006,0.0003,-0.0002,0.0007,-53.62
1788359980578,0.0011,-0.0003,-0.0016,0.0020,-53.62
1788359980596,0.0060,0.0010,-0.0233,0.0240,-38.86
1788359980615,-0.0056,-0.0029,0.0247,0.0255,-38.86
1788359980634,-0.0015,-0.0006,0.0069,0.0071,-38.86
1788359980653,0.0007,0.0111,0.0005,0.0112,-38.86
