t,ax,ay,az,mag,db
1788360052842,0.0000,0.0000,0.0000,0.0000,-34.21
1788360052842,0.0010,0.0000,-0.0002,0.0010,-34.21
1788360052861,0.0000,-0.0000,-0.0005,0.0005,-34.21
1788360052879,-0.0004,-0.0015,0.0004,0.0016,-34.21
1788360052898,-0.0003,0.0012,-0.0001,0.0012,-34.21
1788360052917,0.0006,-0.0003,0.0003,0.0007,-34.21
1788360052936,0.0005,-0.0006,0.0003,0.0008,-34.21
1788360052954,0.0008,-0.0006,-0.0002,0.0010,-160.00
1788360052973,-0.0001,-0.0009,0.0003,0.0010,-160.00
1788360052992,0.0008,-0.0004,-0.0002,0.0009,-160.00
1788360053011,-0.0006,-0.0008,-0.0006,0.0012,-57.52
1788360053030,-0.0001,0.0001,0.0008,0.0008,-57.52
1788360053048,-0.0006,-0.0012,0.0007,0.0015,-57.52
1788360053067,-0.0001,0.0002,0.0002,0.0003,-57.52
1788360053087,0.0004,-0.0007,-0.0003,0.0008,-53.46
1788360053105,0.0008,0.0003,-0.0007,0.0011,-53.46
1788360053124,0.0007,-0.0002,-0.0007,0.0010,-53.46
1788360053142,0.0002,-0.0002,-0.0006,0.0007,-57.42
1788360053163,-0.0002,-0.0002,-0.0006,0.0007,-57.42
1788360053180,-0.0002,-0.0002,0.0008,0.0009,-57.42
1788360053199,0.0002,0.0008,-0.0011,0.0013,-58.36
1788360053217,-0.0007,0.0007,0.0004,0.0011,-58.36
1788360053236,0.0007,0.0007,-0.0001,0.0010,-58.36
1788360053255,0.0002,0.0002,-0.0001,0.0003,-58.36
1788360053275,-0.0002,0.0011,-0.0001,0.0011,-41.65
1788360053293,-0.0007,-0.0008,-0.0006,0.0012,-41.65
1788360053312,0.0003,0.0011,0.0004,0.0012,-41.65
1788360053331,0.0012,-0.0003,0.0004,0.0013,-37.50
1788360053349,-0.0012,0.0001,0.0004,0.0013,-37.50
1788360053368,-0.0007,-0.0003,0.0008,0.0011,-37.50
1788360053387,-0.0012,0.0006,0.0008,0.0015,-37.50
1788360053405,0.0008,0.0006,0.0003,0.0010,-37.69
1788360053425,-0.0007,0.0006,-0.0007,0.0011,-37.69
1788360053443,0.0003,0.0001,-0.0002,0.0003,-37.69
1788360053462,0.0003,-0.0004,-0.0006,0.0008,-37.72
1788360053481,-0.0002,-0.0009,-0.0001,0.0009,-37.72
1788360053500,0.0003,0.0010,-0.0001,0.0011,-37.72
1788360053518,0.0007,0.0001,0.0008,0.0011,-35.29
1788360053538,0.0007,0.0001,0.0003,0.0008,-35.29
1788360053556,-0.0002,0.0001,0.0003,0.0004,-35.29
1788360053575,-0.0002,0.0005,0.0008,0.0010,-35.29
1788360053594,0.0002,-0.0004,-0.0007,0.0008,-37.56
1788360053613,-0.0007,-0.0004,-0.0006,0.0011,-37.56
1788360053631,0.0003,-0.0004,0.0003,0.0006,-37.56
1788360053651,0.0017,-0.0004,0.0008,0.0019,-24.54
1788360053669,0.0002,-0.0013,-0.0030,0.0033,-24.54
1788360053688,0.0002,0.0010,0.0013,0.0017,-24.54
1788360053709,-0.0008,0.0005,0.0027,0.0029,-21.78
1788360053726,0.0007,-0.0014,-0.0026,0.0030,-21.78
1788360053744,0.0007,0.0006,0.0008,0.0012,-21.78
1788360053763,-0.0008,0.0001,0.0003,0.0008,-21.78
1788360053782,0.0002,0.0001,0.0003,0.0004,-30.46
1788360053801,-0.0012,0.0001,0.0012,0.0018,-30.46
1788360053820,0.0002,-0.0004,-0.0021,0.0022,-30.46
1788360053838,0.0007,-0.0004,-0.0002,0.0008,-29.24
1788360053856,-0.0008,-0.0004,-0.0001,0.0009,-29.24
1788360053876,0.0002,0.0010,-0.0001,0.0011,-29.24
1788360053895,-0.0008,-0.0018,-0.0001,0.0020,-29.24
1788360053913,-0.0003,0.0001,-0.0006,0.0007,-29.24
1788360053933,-0.0012,0.0001,-0.0001,0.0012,-33.06
1788360053951,0.0003,-0.0004,0.0004,0.0006,-33.06
1788360053970,0.0003,-0.0004,0.0003,0.0006,-39.05
1788360053989,0.0002,0.0001,0.0003,0.0004,-39.05
1788360054007,-0.0002,0.0001,-0.0001,0.0003,-39.05
1788360054027,-0.0012,0.0001,-0.0006,0.0013,-39.05
1788360054045,0.0003,0.0006,0.0004,0.0007,-38.12
1788360054064,-0.0007,-0.0009,0.0003,0.0011,-38.12
1788360054083,0.0012,0.0006,0.0013,0.0019,-38.12
1788360054102,0.0002,-0.0004,0.0008,0.0009,-45.72
1788360054120,-0.0007,0.0011,-0.0002,0.0013,-45.72
1788360054139,-0.0007,0.0001,0.0003,0.0007,-45.72
1788360054158,-0.0007,0.0010,-0.0002,0.0012,-51.19
1788360054177,0.0003,0.0005,0.0003,0.0006,-51.19
1788360054195,0.0007,-0.0004,-0.0007,0.0011,-51.19
1788360054214,0.0002,0.0000,0.0008,0.0008,-51.19
1788360054233,0.0012,-0.0004,0.0003,0.0013,-54.47
1788360054253,0.0012,0.0001,-0.0007,0.0013,-54.47
1788360054271,0.0006,0.0001,-0.0002,0.0007,-54.47
1788360054291,-0.0003,-0.0008,0.0003,0.0009,-42.75
1788360054309,0.0006,0.0017,-0.0021,0.0028,-42.75
1788360054327,0.0001,-0.0007,0.0041,0.0042,-42.75
1788360054346,0.0006,-0.0008,0.0011,0.0015,-42.75
1788360054365,0.0006,0.0011,-0.0013,0.0018,-44.36
