t,ax,ay,az,mag,db
1788359495994,0.0000,0.0000,0.0000,0.0000,-26.01
1788359496005,0.0002,-0.0002,0.0007,0.0008,-26.01
1788359496023,-0.0002,-0.0005,0.0002,0.0005,-26.01
1788359496043,-0.0001,0.0000,-0.0002,0.0003,-26.01
1788359496061,-0.0005,0.0004,0.0006,0.0009,-26.01
1788359496079,0.0000,0.0007,0.0005,0.0009,-26.01
1788359496099,0.0000,0.0006,0.0004,0.0007,-26.01
1788359496117,0.0000,-0.0003,-0.0005,0.0006,-160.00
1788359496136,-0.0004,0.0001,-0.0009,0.0010,-160.00
1788359496155,0.0005,-0.0003,0.0001,0.0006,-160.00
1788359496174,-0.0004,-0.0012,0.0005,0.0014,-160.00
1788359496193,-0.0008,0.0003,0.0000,0.0009,-57.47
1788359496212,0.0010,-0.0011,0.0005,0.0016,-57.47
1788359496231,-0.0004,-0.0001,-0.0014,0.0014,-57.47
1788359496249,-0.0004,-0.0001,0.0006,0.0007,-55.87
1788359496268,-0.0004,0.0003,0.0005,0.0007,-55.87
1788359496287,0.0010,0.0012,0.0000,0.0016,-55.87
1788359496306,0.0005,0.0007,-0.0009,0.0013,-57.33
1788359496325,0.0000,-0.0002,-0.0004,0.0005,-57.33
1788359496343,0.0000,0.0007,0.0010,0.0012,-57.33
1788359496363,0.0000,0.0016,-0.0004,0.0016,-50.82
1788359496381,-0.0009,-0.0003,0.0005,0.0011,-50.82
1788359496400,-0.0004,0.0001,0.0000,0.0004,-50.82
1788359496418,0.0001,0.0001,0.0000,0.0002,-50.82
1788359496438,-0.0013,0.0001,-0.0004,0.0014,-34.84
1788359496456,-0.0008,-0.0008,0.0001,0.0011,-34.84
1788359496475,-0.0008,-0.0008,0.0001,0.0011,-34.84
1788359496493,-0.0007,-0.0008,0.0001,0.0011,-34.84
1788359496512,0.0002,0.0007,-0.0004,0.0008,-32.54
1788359496532,-0.0002,0.0002,0.0001,0.0003,-32.54
1788359496550,0.0007,0.0002,-0.0004,0.0008,-32.54
1788359496569,0.0002,-0.0003,0.0005,0.0007,-34.32
1788359496588,0.0002,0.0007,0.0001,0.0007,-34.32
1788359496607,0.0002,0.0002,0.0001,0.0003,-34.32
1788359496625,0.0002,0.0001,-0.0009,0.0009,-30.92
1788359496644,-0.0012,0.0006,0.0006,0.0015,-30.92
1788359496663,0.0002,0.0001,0.0005,0.0006,-30.92
1788359496682,-0.0007,0.0001,0.0000,0.0007,-39.24
1788359496701,0.0007,0.0006,0.0010,0.0014,-39.24
1788359496719,-0.0002,0.0006,0.0000,0.0006,-39.24
1788359496738,-0.0007,0.0001,-0.0005,0.0008,-39.24
1788359496757,-0.0002,0.0001,0.0010,0.0010,-43.48
1788359496776,-0.0011,0.0010,-0.0014,0.0021,-43.48
1788359496795,-0.0001,0.0005,0.0000,0.0005,-43.48
1788359496814,0.0003,-0.0005,0.0000,0.0006,-43.48
1788359496832,0.0003,-0.0009,0.0010,0.0014,-47.41
1788359496851,0.0003,-0.0004,0.0000,0.0005,-47.41
1788359496870,0.0008,0.0001,0.0000,0.0008,-47.41
1788359496889,0.0003,0.0010,0.0009,0.0014,-50.88
1788359496908,0.0003,0.0000,-0.0000,0.0003,-50.88
1788359496926,-0.0002,-0.0009,-0.0000,0.0009,-50.88
1788359496945,0.0007,0.0005,0.0004,0.0010,-53.19
1788359496964,0.0007,0.0000,-0.0000,0.0007,-53.19
1788359496983,-0.0007,0.0000,-0.0005,0.0009,-53.19
1788359497001,0.0002,0.0014,-0.0005,0.0015,-55.42
1788359497020,0.0002,-0.0000,0.0005,0.0005,-55.42
1788359497040,-0.0012,-0.0005,0.0005,0.0014,-55.42
1788359497058,-0.0002,0.0005,0.0004,0.0007,-55.42
1788359497077,0.0003,-0.0005,0.0004,0.0007,-58.45
