t,ax,ay,az,mag,db
1788359413121,0.0000,0.0000,0.0000,0.0000,-21.69
1788359413133,0.0005,-0.0002,-0.0005,0.0007,-21.69
1788359413152,0.0000,-0.0008,-0.0003,0.0009,-21.69
1788359413171,0.0000,0.0005,-0.0002,0.0005,-21.69
1788359413189,-0.0004,-0.0000,-0.0002,0.0004,-21.69
1788359413208,-0.0003,-0.0000,0.0002,0.0004,-21.69
1788359413227,0.0006,-0.0004,0.0002,0.0007,-21.69
1788359413246,0.0001,0.0001,0.0002,0.0002,-160.00
1788359413265,0.0009,-0.0004,0.0002,0.0010,-160.00
1788359413284,-0.0000,0.0010,-0.0003,0.0010,-160.00
1788359413302,0.0004,-0.0004,-0.0007,0.0009,-57.03
1788359413321,-0.0005,-0.0009,-0.0002,0.0010,-57.03
1788359413340,-0.0005,-0.0003,-0.0002,0.0006,-57.03
1788359413359,-0.0009,0.0002,-0.0002,0.0009,-53.36
1788359413378,0.0005,0.0001,-0.0006,0.0008,-53.36
1788359413396,-0.0004,0.0010,-0.0006,0.0013,-53.36
1788359413415,0.0001,0.0001,0.0013,0.0013,-48.30
1788359413434,-0.0004,0.0005,0.0008,0.0010,-48.30
1788359413453,-0.0009,-0.0009,0.0003,0.0013,-48.30
1788359413472,0.0001,0.0010,0.0007,0.0012,-53.98
1788359413490,0.0001,0.0000,0.0007,0.0007,-53.98
1788359413510,-0.0004,0.0000,-0.0003,0.0005,-53.98
1788359413528,0.0001,-0.0004,0.0002,0.0005,-53.98
1788359413547,0.0006,0.0010,-0.0003,0.0012,-53.98
1788359413566,-0.0004,-0.0014,0.0002,0.0014,-42.60
1788359413585,-0.0009,0.0001,0.0002,0.0009,-42.60
1788359413603,0.0001,0.0010,-0.0003,0.0011,-42.60
1788359413623,0.0006,0.0005,0.0002,0.0008,-37.93
1788359413641,0.0006,0.0000,-0.0003,0.0006,-37.93
1788359413660,-0.0004,0.0001,-0.0012,0.0013,-37.93
1788359413678,-0.0004,0.0005,-0.0002,0.0007,-38.36
1788359413697,-0.0004,-0.0004,-0.0002,0.0006,-38.36
1788359413717,0.0011,-0.0009,0.0003,0.0014,-38.36
1788359413735,0.0001,0.0001,-0.0007,0.0007,-40.21
1788359413754,0.0001,0.0001,-0.0007,0.0007,-40.21
1788359413773,0.0010,0.0010,0.0003,0.0015,-40.21
1788359413792,-0.0004,0.0000,-0.0007,0.0008,-40.21
1788359413811,-0.0009,0.0001,-0.0002,0.0009,-42.46
1788359413830,-0.0004,-0.0009,0.0003,0.0010,-42.46
1788359413848,0.0001,-0.0004,0.0003,0.0005,-42.46
1788359413866,-0.0004,0.0006,0.0008,0.0010,-42.46
1788359413886,0.0001,0.0005,0.0007,0.0009,-44.75
1788359413906,-0.0004,0.0010,0.0002,0.0011,-44.75
1788359413923,0.0001,0.0000,0.0012,0.0012,-44.75
1788359413942,0.0006,-0.0009,0.0011,0.0016,-48.29
1788359413961,-0.0009,0.0010,-0.0003,0.0013,-48.29
