t,ax,ay,az,mag,db
1788359343449,0.0000,0.0000,0.0000,0.0000,-44.36
1788359343449,-0.0007,0.0000,0.0000,0.0007,-44.36
1788359343464,0.0002,0.0010,-0.0003,0.0010,-44.36
1788359343483,-0.0002,-0.0000,0.0005,0.0005,-44.36
1788359343501,0.0002,0.0012,0.0004,0.0012,-44.36
1788359343520,0.0006,-0.0007,0.0011,0.0014,-44.36
1788359343541,-0.0008,-0.0006,0.0001,0.0010,-44.36
1788359343558,-0.0002,0.0008,-0.0007,0.0011,-44.36
1788359343577,0.0006,0.0003,0.0007,0.0010,-160.00
1788359343596,-0.0003,0.0002,0.0010,0.0011,-160.00
1788359343614,0.0006,0.0011,0.0000,0.0013,-160.00
1788359343633,-0.0003,0.0006,-0.0004,0.0008,-52.92
1788359343652,0.0006,0.0005,-0.0008,0.0011,-52.92
1788359343671,0.0001,0.0014,0.0001,0.0014,-52.92
1788359343689,0.0001,0.0004,0.0001,0.0004,-49.70
1788359343709,0.0001,0.0004,0.0001,0.0004,-49.70
1788359343727,0.0001,0.0008,0.0001,0.0008,-49.70
1788359343745,0.0001,-0.0002,0.0001,0.0002,-47.49
1788359343764,-0.0004,-0.0002,0.0001,0.0004,-47.49
1788359343783,-0.0013,-0.0002,0.0001,0.0013,-47.49
1788359343802,0.0002,0.0008,-0.0004,0.0009,-48.83
1788359343822,0.0011,-0.0002,-0.0004,0.0012,-48.83
1788359343839,0.0001,-0.0002,-0.0003,0.0004,-48.83
1788359343858,0.0001,-0.0002,-0.0003,0.0004,-48.83
1788359343877,0.0010,0.0017,-0.0008,0.0021,-42.17
1788359343897,-0.0009,-0.0003,-0.0008,0.0012,-42.17
1788359343915,0.0001,-0.0002,0.0007,0.0007,-42.17
1788359343934,0.0006,0.0002,0.0007,0.0009,-37.62
1788359343952,0.0001,0.0002,0.0002,0.0003,-37.62
1788359343971,-0.0004,0.0002,0.0006,0.0008,-37.62
1788359343990,-0.0004,-0.0003,-0.0008,0.0009,-37.62
1788359344009,-0.0009,-0.0007,0.0002,0.0011,-37.67
1788359344028,0.0001,0.0007,0.0002,0.0007,-37.67
1788359344047,0.0001,0.0007,-0.0003,0.0008,-37.67
1788359344065,0.0001,-0.0003,0.0002,0.0003,-39.34
1788359344084,-0.0004,0.0002,-0.0003,0.0005,-39.34
1788359344103,0.0001,-0.0003,0.0006,0.0007,-39.34
1788359344122,0.0006,0.0002,0.0006,0.0009,-41.37
1788359344141,0.0006,-0.0003,-0.0008,0.0010,-41.37
1788359344159,0.0005,-0.0007,-0.0008,0.0012,-41.37
1788359344178,-0.0009,0.0002,0.0002,0.0009,-41.37
1788359344197,0.0001,0.0002,-0.0012,0.0013,-42.40
1788359344216,0.0001,-0.0007,0.0002,0.0008,-42.40
1788359344235,0.0006,-0.0002,-0.0003,0.0007,-42.40
1788359344253,0.0010,-0.0002,-0.0012,0.0016,-42.40
1788359344273,0.0026,0.0032,-0.0162,0.0168,-43.53
1788359344291,0.0038,-0.0030,0.0107,0.0117,-43.53
1788359344310,-0.0016,-0.0010,0.0188,0.0189,-43.53
1788359344329,-0.0039,0.0028,0.0012,0.0049,-20.58
1788359344348,-0.0028,-0.0006,-0.0073,0.0078,-20.58
1788359344366,0.0006,-0.0001,-0.0047,0.0047,-20.58
1788359344385,0.0006,0.0009,-0.0045,0.0047,-29.03
1788359344404,-0.0009,0.0009,0.0003,0.0013,-29.03
1788359344423,0.0006,-0.0001,-0.0025,0.0026,-29.03
1788359344441,-0.0008,0.0004,0.0004,0.0010,-22.87
1788359344461,0.0001,0.0004,-0.0006,0.0007,-22.87
1788359344479,0.0006,-0.0006,-0.0005,0.0010,-22.87
1788359344498,0.0011,-0.0006,-0.0005,0.0013,-22.87
1788359344516,0.0001,-0.0010,-0.0000,0.0010,-19.02
1788359344536,0.0001,-0.0005,0.0004,0.0007,-19.02
1788359344554,-0.0004,-0.0001,-0.0000,0.0004,-19.02
1788359344574,0.0001,-0.0000,-0.0005,0.0005,-19.02
1788359344592,0.0010,0.0004,-0.0005,0.0012,-24.04
1788359344611,0.0000,-0.0001,-0.0005,0.0005,-24.04
1788359344629,0.0000,0.0018,-0.0009,0.0021,-24.04
1788359344649,-0.0009,-0.0001,0.0000,0.0009,-17.62
1788359344668,-0.0004,-0.0020,-0.0004,0.0021,-17.62
1788359344686,0.0001,-0.0010,-0.0004,0.0011,-17.62
1788359344705,-0.0004,-0.0029,-0.0018,0.0034,-18.62
1788359344724,0.0006,0.0015,0.0039,0.0042,-18.62
1788359344742,0.0001,-0.0005,-0.0014,0.0015,-18.62
1788359344761,-0.0018,0.0014,0.0005,0.0024,-15.49
1788359344780,0.0001,-0.0005,-0.0004,0.0007,-15.49
1788359344799,0.0006,-0.0005,-0.0014,0.0016,-15.49
1788359344818,0.0015,-0.0000,-0.0009,0.0017,-15.49
1788359344836,-0.0004,-0.0000,0.0006,0.0007,-22.24
1788359344855,0.0005,0.0005,-0.0008,0.0011,-22.24
1788359344877,0.0010,0.0005,0.0001,0.0011,-22.24
1788359344893,0.0000,-0.0014,0.0001,0.0014,-22.24
1788359344912,0.0000,-0.0009,-0.0013,0.0016,-28.88
1788359344930,-0.0004,0.0001,0.0006,0.0008,-28.88
1788359344950,-0.0009,-0.0004,-0.0013,0.0016,-28.88
1788359344968,-0.0009,0.0001,0.0021,0.0022,-36.85
1788359344987,0.0006,0.0001,-0.0022,0.0023,-36.85
1788359345006,-0.0018,0.0005,0.0007,0.0020,-36.85
1788359345026,-0.0003,0.0005,-0.0008,0.0010,-32.62
1788359345043,-0.0003,0.0000,-0.0012,0.0013,-32.62
1788359345062,0.0002,0.0005,0.0007,0.0009,-32.62
1788359345082,-0.0008,-0.0000,0.0002,0.0008,-35.06
1788359345101,-0.0002,-0.0000,0.0002,0.0003,-35.06
1788359345123,0.0030,-0.0029,-0.0135,0.0141,-35.06
1788359345137,-0.0032,0.0048,0.0138,0.0150,-35.06
1788359345156,0.0001,0.0004,0.0011,0.0012,-40.12
1788359345175,-0.0006,-0.0001,0.0016,0.0017,-40.12
