t,ax,ay,az,mag,db
1788359376920,0.0000,0.0000,0.0000,0.0000,-44.82
1788359376936,0.0002,-0.0000,0.0005,0.0005,-44.82
1788359376955,0.0002,-0.0003,-0.0003,0.0005,-44.82
1788359376972,0.0001,-0.0006,0.0005,0.0008,-44.82
1788359376991,-0.0003,-0.0013,-0.0004,0.0014,-44.82
1788359377010,-0.0006,0.0006,0.0001,0.0009,-44.82
1788359377029,-0.0001,-0.0003,-0.0008,0.0008,-160.00
1788359377048,-0.0005,-0.0003,0.0010,0.0012,-160.00
1788359377067,-0.0000,-0.0016,-0.0008,0.0018,-160.00
1788359377085,-0.0005,-0.0001,-0.0003,0.0006,-50.68
1788359377104,0.0000,-0.0005,0.0002,0.0005,-50.68
1788359377123,-0.0004,0.0004,0.0011,0.0012,-50.68
1788359377142,0.0009,0.0008,0.0001,0.0013,-50.68
1788359377161,-0.0000,0.0008,0.0001,0.0008,-47.06
1788359377180,0.0004,0.0007,-0.0008,0.0012,-47.06
1788359377198,0.0004,0.0007,-0.0003,0.0008,-47.06
1788359377217,0.0004,-0.0003,-0.0008,0.0009,-45.87
1788359377235,-0.0006,0.0006,-0.0007,0.0011,-45.87
1788359377255,-0.0001,0.0001,0.0007,0.0007,-45.87
1788359377273,-0.0001,0.0001,-0.0003,0.0003,-48.64
1788359377292,-0.0001,-0.0003,0.0007,0.0008,-48.64
1788359377311,0.0004,0.0006,0.0002,0.0007,-48.64
1788359377330,-0.0001,0.0001,0.0002,0.0002,-48.64
1788359377348,0.0004,0.0001,0.0006,0.0007,-41.17
1788359377367,0.0004,0.0006,0.0001,0.0007,-41.17
1788359377386,0.0004,-0.0009,0.0006,0.0011,-41.17
1788359377405,0.0003,-0.0004,0.0001,0.0005,-37.42
1788359377424,-0.0006,0.0001,0.0001,0.0006,-37.42
1788359377443,-0.0001,0.0001,-0.0004,0.0004,-37.42
1788359377462,0.0004,0.0010,0.0001,0.0011,-37.42
1788359377480,0.0003,-0.0009,0.0001,0.0009,-37.65
1788359377499,0.0003,0.0001,0.0001,0.0004,-37.65
1788359377518,0.0013,0.0001,0.0001,0.0013,-37.65
1788359377536,0.0003,-0.0008,0.0010,0.0014,-38.81
1788359377555,0.0007,0.0001,0.0001,0.0007,-38.81
1788359377575,0.0007,-0.0013,0.0005,0.0016,-38.81
1788359377593,-0.0007,0.0006,0.0000,0.0010,-40.48
1788359377612,-0.0002,0.0006,0.0005,0.0008,-40.48
1788359377631,-0.0002,0.0001,-0.0004,0.0005,-40.48
1788359377650,0.0003,0.0001,-0.0004,0.0005,-40.48
1788359377669,0.0003,-0.0004,0.0001,0.0004,-41.01
1788359377687,0.0017,0.0006,-0.0004,0.0018,-41.01
1788359377706,-0.0003,0.0001,-0.0004,0.0005,-41.01
1788359377725,0.0007,-0.0004,0.0001,0.0008,-41.84
1788359377745,0.0007,0.0001,0.0001,0.0007,-41.84
1788359377762,-0.0008,-0.0003,-0.0004,0.0009,-41.84
1788359377782,0.0007,0.0001,0.0001,0.0007,-41.84
1788359377800,-0.0003,0.0006,0.0010,0.0012,-43.69
1788359377819,-0.0003,-0.0008,0.0010,0.0013,-43.69
1788359377837,0.0002,0.0006,0.0000,0.0006,-43.69
1788359377857,-0.0008,0.0006,0.0005,0.0011,-44.70
1788359377876,0.0007,-0.0004,0.0005,0.0009,-44.70
1788359377894,0.0002,0.0006,0.0005,0.0008,-44.70
1788359377914,0.0007,0.0010,-0.0005,0.0013,-45.15
1788359377933,-0.0003,-0.0004,-0.0005,0.0007,-45.15
1788359377950,0.0006,0.0000,0.0009,0.0011,-45.15
1788359377969,0.0002,-0.0004,0.0004,0.0006,-45.15
1788359377988,-0.0003,0.0001,-0.0005,0.0006,-44.75
1788359378007,-0.0017,0.0001,-0.0005,0.0018,-44.75
1788359378026,-0.0007,0.0005,0.0005,0.0010,-44.75
1788359378045,-0.0007,0.0000,0.0004,0.0008,-45.26
1788359378064,0.0007,0.0010,-0.0000,0.0012,-45.26
1788359378086,-0.0002,-0.0004,0.0004,0.0007,-45.26
1788359378101,-0.0002,0.0005,0.0004,0.0007,-45.26
1788359378120,0.0002,-0.0014,-0.0057,0.0059,-43.90
1788359378139,0.0021,0.0015,0.0048,0.0055,-43.90
1788359378158,-0.0003,0.0009,0.0004,0.0011,-43.90
1788359378176,-0.0022,0.0004,0.0028,0.0036,-25.61
1788359378195,-0.0002,-0.0010,0.0013,0.0016,-25.61
1788359378213,0.0017,-0.0000,0.0003,0.0017,-25.61
1788359378233,0.0007,0.0005,-0.0016,0.0018,-30.96
1788359378251,-0.0008,0.0004,-0.0001,0.0009,-30.96
1788359378270,-0.0008,0.0014,-0.0011,0.0019,-30.96
1788359378289,0.0002,0.0004,0.0004,0.0006,-30.96
1788359378308,0.0002,0.0008,-0.0001,0.0009,-27.76
1788359378326,-0.0003,0.0008,-0.0011,0.0014,-27.76
1788359378345,-0.0003,-0.0002,-0.0001,0.0003,-27.76
1788359378364,-0.0003,-0.0002,-0.0010,0.0011,-29.90
1788359378383,-0.0007,-0.0002,0.0004,0.0009,-29.90
1788359378402,-0.0002,0.0003,0.0004,0.0006,-29.90
1788359378422,0.0003,-0.0002,-0.0001,0.0003,-29.90
1788359378439,-0.0002,-0.0002,-0.0001,0.0003,-34.70
1788359378458,0.0003,-0.0006,-0.0001,0.0007,-34.70
1788359378477,0.0002,-0.0006,0.0004,0.0008,-34.70
1788359378496,0.0007,-0.0006,0.0004,0.0010,-36.32
1788359378514,0.0002,0.0008,0.0009,0.0012,-36.32
1788359378534,-0.0003,0.0003,0.0004,0.0006,-36.32
1788359378553,0.0012,-0.0006,-0.0011,0.0017,-31.49
1788359378571,0.0016,0.0013,0.0013,0.0024,-31.49
1788359378590,-0.0004,-0.0011,-0.0016,0.0019,-31.49
1788359378610,-0.0003,0.0003,0.0018,0.0019,-31.49
1788359378627,-0.0003,0.0003,0.0003,0.0006,-28.03
1788359378646,0.0006,-0.0006,-0.0002,0.0009,-28.03
1788359378665,0.0011,-0.0011,0.0003,0.0015,-28.03
1788359378684,-0.0004,0.0009,0.0003,0.0010,-36.04
1788359378702,0.0006,0.0008,-0.0002,0.0010,-36.04
1788359378722,-0.0004,0.0003,-0.0006,0.0008,-36.04
1788359378741,-0.0004,-0.0006,0.0003,0.0008,-36.04
1788359378759,-0.0004,-0.0001,-0.0002,0.0004,-38.59
1788359378778,0.0006,0.0004,-0.0002,0.0007,-38.59
1788359378797,-0.0004,0.0008,0.0003,0.0009,-38.59
1788359378815,0.0006,-0.0002,-0.0016,0.0017,-27.67
1788359378835,-0.0004,0.0003,-0.0001,0.0005,-27.67
1788359378853,0.0001,-0.0011,0.0004,0.0012,-27.67
1788359378872,0.0001,-0.0001,0.0004,0.0004,-20.07
1788359378891,-0.0004,-0.0001,-0.0006,0.0007,-20.07
1788359378909,-0.0004,-0.0001,0.0004,0.0005,-20.07
1788359378928,0.0001,-0.0001,0.0004,0.0004,-20.07
1788359378947,-0.0004,-0.0015,0.0003,0.0016,-12.97
1788359378966,-0.0004,-0.0010,-0.0011,0.0015,-12.97
1788359378985,-0.0004,-0.0005,-0.0020,0.0021,-12.97
1788359379004,-0.0003,-0.0005,-0.0000,0.0006,-16.87
1788359379023,0.0001,0.0005,0.0018,0.0019,-16.87
1788359379041,-0.0003,-0.0000,-0.0001,0.0003,-16.87
1788359379060,0.0001,0.0000,0.0004,0.0004,-16.87
1788359379079,0.0001,0.0005,0.0008,0.0010,-21.02
1788359379098,-0.0008,-0.0000,0.0003,0.0009,-21.02
1788359379117,0.0011,0.0005,-0.0001,0.0012,-21.02
1788359379135,0.0006,0.0005,-0.0001,0.0008,-19.13
1788359379154,-0.0004,-0.0005,0.0003,0.0007,-19.13
1788359379173,0.0001,0.0009,-0.0006,0.0011,-19.13
1788359379191,0.0001,-0.0005,-0.0001,0.0005,-18.93
1788359379211,-0.0004,0.0014,0.0018,0.0023,-18.93
