t,ax,ay,az,mag,db
1788359483895,0.0000,0.0000,0.0000,0.0000,-57.24
1788359483913,-0.0005,0.0010,0.0002,0.0011,-57.24
1788359483932,-0.0010,0.0007,0.0002,0.0012,-57.24
1788359483951,-0.0004,0.0005,-0.0002,0.0007,-57.24
1788359483970,-0.0003,0.0008,0.0006,0.0010,-57.24
1788359483989,-0.0002,-0.0010,0.0001,0.0010,-57.24
1788359484007,0.0002,0.0000,-0.0003,0.0004,-160.00
1788359484026,0.0002,-0.0004,0.0010,0.0011,-160.00
1788359484045,0.0010,-0.0004,0.0000,0.0011,-160.00
1788359484064,0.0000,-0.0003,-0.0009,0.0009,-57.69
1788359484082,-0.0004,-0.0003,0.0005,0.0007,-57.69
1788359484102,0.0010,-0.0007,0.0000,0.0012,-57.69
1788359484120,0.0004,-0.0002,0.0000,0.0005,-57.88
1788359484140,-0.0000,0.0003,0.0000,0.0003,-57.88
1788359484158,0.0004,0.0002,0.0000,0.0005,-57.88
1788359484177,-0.0005,-0.0011,-0.0009,0.0015,-58.56
1788359484195,-0.0010,0.0003,-0.0004,0.0011,-58.56
1788359484215,-0.0009,0.0008,0.0006,0.0013,-58.56
1788359484233,0.0005,0.0003,-0.0004,0.0007,-58.56
1788359484252,-0.0004,-0.0002,-0.0004,0.0006,-59.47
1788359484270,0.0005,0.0002,-0.0003,0.0007,-59.47
1788359484290,0.0001,0.0012,0.0001,0.0012,-59.47
1788359484308,0.0001,0.0007,0.0011,0.0013,-59.47
1788359484328,-0.0004,0.0002,-0.0013,0.0014,-44.39
1788359484346,0.0001,-0.0003,-0.0003,0.0005,-44.39
1788359484365,-0.0004,-0.0008,0.0006,0.0011,-44.39
1788359484384,0.0001,-0.0003,0.0011,0.0011,-38.21
1788359484403,-0.0004,0.0002,-0.0004,0.0006,-38.21
1788359484421,0.0006,0.0002,-0.0004,0.0007,-38.21
1788359484440,0.0006,0.0002,-0.0008,0.0010,-38.29
1788359484458,-0.0004,-0.0003,0.0006,0.0008,-38.29
1788359484478,-0.0004,0.0006,0.0006,0.0009,-38.29
1788359484496,0.0006,-0.0013,-0.0008,0.0016,-40.19
1788359484515,0.0001,0.0002,0.0001,0.0003,-40.19
1788359484534,-0.0003,-0.0008,-0.0003,0.0009,-40.19
1788359484553,-0.0008,-0.0003,-0.0008,0.0012,-40.19
1788359484571,0.0002,-0.0007,-0.0003,0.0008,-42.73
1788359484591,0.0002,-0.0002,0.0006,0.0007,-42.73
1788359484609,0.0006,0.0003,0.0011,0.0013,-42.73
1788359484628,-0.0003,-0.0012,-0.0004,0.0013,-42.73
1788359484648,-0.0003,-0.0007,0.0001,0.0007,-45.12
1788359484667,-0.0003,0.0013,0.0006,0.0014,-45.12
1788359484685,-0.0003,0.0008,0.0001,0.0008,-45.12
1788359484703,-0.0003,0.0002,0.0006,0.0007,-47.82
1788359484722,0.0002,0.0007,-0.0004,0.0008,-47.82
