t,ax,ay,az,mag,db
1788360294093,0.0000,0.0000,0.0000,0.0000,-37.74
1788360294107,-0.0007,-0.0010,-0.0005,0.0013,-37.74
1788360294126,-0.0005,-0.0006,-0.0003,0.0009,-37.74
1788360294145,-0.0004,0.0006,-0.0006,0.0009,-37.74
1788360294165,-0.0003,-0.0003,-0.0005,0.0006,-37.74
1788360294183,-0.0002,-0.0006,0.0008,0.0011,-37.74
1788360294202,-0.0006,0.0011,0.0003,0.0013,-160.00
1788360294220,0.0003,0.0006,-0.0002,0.0007,-160.00
1788360294239,-0.0006,0.0009,0.0003,0.0011,-160.00
1788360294258,0.0008,-0.0000,-0.0011,0.0013,-57.37
1788360294277,0.0003,-0.0005,-0.0005,0.0008,-57.37
1788360294295,0.0011,0.0000,0.0004,0.0012,-57.37
1788360294315,0.0002,-0.0004,0.0013,0.0014,-57.37
1788360294333,0.0001,-0.0004,0.0007,0.0009,-56.93
1788360294352,0.0001,0.0001,-0.0007,0.0007,-56.93
1788360294371,0.0010,0.0005,0.0003,0.0012,-56.93
1788360294390,0.0001,-0.0009,0.0003,0.0009,-57.58
1788360294408,0.0005,0.0010,-0.0002,0.0012,-57.58
1788360294428,0.0014,0.0000,0.0003,0.0014,-57.58
1788360294446,-0.0000,0.0010,0.0002,0.0010,-59.32
1788360294465,0.0009,0.0009,0.0002,0.0013,-59.32
1788360294483,0.0004,-0.0001,0.0007,0.0008,-59.32
1788360294503,-0.0001,-0.0000,0.0007,0.0007,-59.32
1788360294521,-0.0005,-0.0000,0.0002,0.0006,-41.57
1788360294540,-0.0001,-0.0000,-0.0008,0.0008,-41.57
1788360294559,-0.0000,-0.0000,0.0007,0.0007,-41.57
1788360294578,-0.0005,0.0004,0.0002,0.0007,-37.50
1788360294596,-0.0014,-0.0005,-0.0003,0.0016,-37.50
1788360294615,-0.0004,0.0014,0.0002,0.0015,-37.50
1788360294634,-0.0004,0.0009,-0.0003,0.0010,-37.50
1788360294653,0.0006,0.0004,0.0006,0.0009,-38.19
1788360294671,0.0001,-0.0001,0.0002,0.0002,-38.19
1788360294691,-0.0009,-0.0006,0.0001,0.0011,-38.19
1788360294710,0.0006,-0.0006,0.0011,0.0013,-39.52
1788360294728,0.0001,-0.0005,0.0001,0.0005,-39.52
1788360294746,0.0006,-0.0000,-0.0004,0.0007,-39.52
1788360294766,0.0010,-0.0010,0.0001,0.0014,-41.92
1788360294784,0.0005,0.0005,-0.0008,0.0011,-41.92
1788360294803,0.0000,-0.0009,-0.0003,0.0010,-41.92
1788360294822,-0.0009,0.0005,0.0006,0.0012,-41.92
1788360294841,0.0000,-0.0005,-0.0008,0.0009,-44.87
1788360294859,0.0000,-0.0005,-0.0003,0.0006,-44.87
1788360294879,-0.0004,0.0005,-0.0003,0.0007,-44.87
1788360294897,0.0005,-0.0009,0.0002,0.0011,-44.23
1788360294916,0.0000,0.0001,-0.0003,0.0003,-44.23
1788360294935,0.0000,0.0005,-0.0008,0.0009,-44.23
1788360294955,-0.0004,0.0005,-0.0003,0.0007,-44.23
1788360294973,0.0010,-0.0005,-0.0003,0.0011,-38.75
1788360294991,0.0005,0.0000,-0.0002,0.0006,-38.75
1788360295010,0.0009,0.0010,-0.0002,0.0014,-38.75
1788360295029,-0.0000,0.0005,-0.0002,0.0005,-45.38
1788360295047,-0.0014,-0.0000,-0.0002,0.0015,-45.38
1788360295067,-0.0004,0.0009,0.0003,0.0010,-45.38
1788360295086,0.0000,-0.0001,0.0007,0.0007,-51.89
1788360295104,0.0000,-0.0010,0.0002,0.0010,-51.89
1788360295123,0.0010,-0.0010,0.0007,0.0015,-51.89
1788360295142,-0.0009,-0.0005,0.0002,0.0011,-51.89
1788360295161,0.0005,0.0014,-0.0003,0.0016,-53.76
1788360295179,0.0000,-0.0000,-0.0003,0.0003,-53.76
1788360295198,0.0010,-0.0000,0.0002,0.0010,-53.76
1788360295218,-0.0009,0.0005,0.0002,0.0011,-53.76
1788360295235,-0.0004,-0.0000,0.0007,0.0008,-55.62
1788360295255,-0.0004,-0.0000,0.0016,0.0016,-55.62
1788360295273,-0.0004,-0.0005,0.0001,0.0007,-55.62
1788360295292,-0.0009,-0.0000,-0.0004,0.0009,-56.46
1788360295311,0.0001,-0.0014,-0.0003,0.0015,-56.46
1788360295330,0.0001,0.0005,0.0001,0.0005,-56.46
1788360295349,-0.0013,0.0005,-0.0003,0.0014,-57.89
