t,ax,ay,az,mag,db
1788360272417,0.0000,0.0000,0.0000,0.0000,-40.66
1788360272425,0.0002,-0.0007,-0.0002,0.0008,-40.66
1788360272445,-0.0005,-0.0002,-0.0002,0.0005,-40.66
1788360272463,0.0004,-0.0005,-0.0009,0.0010,-40.66
1788360272481,-0.0001,-0.0004,-0.0007,0.0008,-40.66
1788360272500,0.0016,0.0005,-0.0010,0.0019,-40.66
1788360272519,0.0005,0.0000,0.0008,0.0010,-40.66
1788360272538,-0.0008,0.0004,-0.0005,0.0011,-160.00
1788360272557,-0.0003,0.0004,-0.0009,0.0010,-160.00
1788360272576,-0.0003,0.0008,-0.0004,0.0009,-160.00
1788360272595,0.0011,-0.0002,0.0005,0.0012,-58.52
1788360272613,-0.0008,0.0003,0.0000,0.0008,-58.52
1788360272632,-0.0003,0.0003,-0.0004,0.0006,-58.52
1788360272651,-0.0007,0.0002,0.0001,0.0007,-54.65
1788360272670,0.0012,-0.0007,0.0005,0.0014,-54.65
1788360272689,0.0002,0.0003,0.0000,0.0003,-54.65
1788360272707,0.0001,-0.0002,0.0000,0.0002,-54.14
1788360272726,0.0010,0.0007,0.0005,0.0014,-54.14
1788360272745,-0.0004,-0.0002,0.0000,0.0005,-54.14
1788360272764,-0.0004,0.0002,0.0005,0.0006,-58.12
1788360272783,-0.0004,0.0002,-0.0005,0.0007,-58.12
1788360272802,-0.0004,0.0007,-0.0009,0.0012,-58.12
1788360272820,0.0001,0.0002,0.0000,0.0002,-58.12
1788360272839,0.0006,0.0006,0.0000,0.0009,-58.12
1788360272858,0.0001,-0.0003,-0.0004,0.0005,-42.49
1788360272877,0.0010,-0.0003,0.0001,0.0011,-42.49
1788360272896,0.0001,0.0011,-0.0009,0.0014,-42.49
1788360272914,0.0005,0.0006,0.0006,0.0010,-37.36
1788360272934,0.0010,0.0011,0.0005,0.0015,-37.36
1788360272952,0.0005,-0.0009,0.0010,0.0014,-37.36
1788360272970,0.0009,-0.0004,-0.0005,0.0011,-37.52
1788360272990,-0.0000,-0.0008,-0.0004,0.0009,-37.52
1788360273008,-0.0010,-0.0008,0.0000,0.0013,-37.52
1788360273029,0.0000,-0.0003,0.0000,0.0003,-39.26
1788360273046,0.0000,-0.0003,0.0005,0.0006,-39.26
1788360273065,0.0005,0.0007,0.0000,0.0008,-39.26
1788360273083,-0.0010,-0.0008,0.0005,0.0013,-41.95
1788360273103,-0.0009,0.0002,-0.0005,0.0011,-41.95
1788360273121,-0.0004,0.0007,-0.0004,0.0009,-41.95
1788360273141,0.0010,-0.0003,0.0000,0.0010,-41.95
1788360273159,0.0000,0.0002,0.0000,0.0002,-41.95
1788360273178,0.0005,0.0002,0.0005,0.0007,-44.11
1788360273197,-0.0024,-0.0003,0.0005,0.0024,-44.11
1788360273215,0.0001,0.0006,-0.0005,0.0008,-44.11
1788360273233,0.0010,-0.0003,-0.0014,0.0018,-41.13
1788360273252,0.0000,-0.0003,0.0001,0.0003,-41.13
1788360273271,-0.0004,-0.0008,0.0010,0.0013,-41.13
1788360273290,-0.0004,0.0002,0.0000,0.0005,-40.93
1788360273309,-0.0004,-0.0003,0.0005,0.0007,-40.93
1788360273328,-0.0004,0.0002,0.0014,0.0015,-40.93
1788360273346,0.0006,0.0007,0.0004,0.0010,-48.13
1788360273365,0.0005,0.0002,-0.0010,0.0011,-48.13
1788360273384,-0.0004,0.0002,-0.0000,0.0004,-48.13
1788360273403,-0.0013,-0.0003,-0.0005,0.0015,-52.99
1788360273421,0.0001,-0.0012,-0.0005,0.0013,-52.99
1788360273441,-0.0018,-0.0003,0.0010,0.0020,-52.99
1788360273459,-0.0003,0.0002,0.0005,0.0006,-52.99
1788360273478,-0.0003,0.0002,0.0009,0.0010,-52.99
1788360273497,0.0012,-0.0012,0.0004,0.0017,-54.16
1788360273517,-0.0003,0.0003,-0.0010,0.0011,-54.16
1788360273535,-0.0012,0.0021,0.0004,0.0025,-54.16
1788360273554,0.0002,0.0002,-0.0001,0.0003,-57.95
1788360273573,0.0012,0.0006,-0.0005,0.0014,-57.95
1788360273591,-0.0003,0.0006,0.0004,0.0008,-57.95
1788360273610,0.0002,-0.0008,-0.0010,0.0013,-57.09
1788360273629,0.0007,-0.0003,-0.0000,0.0007,-57.09
1788360273647,-0.0008,-0.0008,0.0005,0.0012,-57.09
1788360273668,-0.0007,-0.0003,-0.0005,0.0009,-52.32
1788360273685,-0.0012,0.0007,-0.0000,0.0014,-52.32
1788360273704,0.0007,0.0006,-0.0005,0.0011,-52.32
1788360273722,0.0002,0.0002,-0.0038,0.0038,-29.50
