t,ax,ay,az,mag,db
1788360231773,0.0000,0.0000,0.0000,0.0000,-58.31
1788360231787,-0.0002,0.0000,-0.0002,0.0003,-58.31
1788360231806,-0.0002,0.0003,-0.0002,0.0004,-58.31
1788360231826,0.0002,0.0002,0.0002,0.0004,-58.31
1788360231844,0.0002,0.0002,0.0002,0.0003,-58.31
1788360231862,-0.0011,-0.0007,0.0002,0.0013,-58.31
1788360231882,-0.0005,-0.0006,0.0001,0.0008,-160.00
1788360231900,-0.0000,-0.0009,-0.0007,0.0012,-160.00
1788360231919,0.0004,-0.0008,-0.0007,0.0011,-160.00
1788360231938,0.0008,-0.0003,-0.0001,0.0009,-58.80
1788360231957,0.0003,0.0006,-0.0006,0.0009,-58.80
1788360231976,-0.0002,0.0001,-0.0005,0.0006,-58.80
1788360231994,-0.0006,0.0001,-0.0009,0.0011,-60.22
1788360232013,0.0003,-0.0013,-0.0004,0.0014,-60.22
1788360232032,0.0003,0.0002,0.0005,0.0006,-60.22
1788360232050,0.0003,0.0002,-0.0004,0.0005,-60.22
1788360232070,-0.0002,-0.0003,0.0001,0.0004,-62.11
1788360232089,-0.0007,-0.0003,0.0001,0.0007,-62.11
1788360232107,-0.0006,-0.0007,-0.0004,0.0011,-62.11
1788360232125,-0.0011,-0.0002,0.0005,0.0012,-61.25
1788360232145,-0.0006,0.0002,0.0000,0.0006,-61.25
1788360232163,-0.0005,0.0002,-0.0004,0.0007,-61.25
1788360232183,0.0004,-0.0016,0.0001,0.0017,-61.25
1788360232201,-0.0001,0.0003,0.0001,0.0003,-45.42
1788360232220,0.0004,-0.0002,0.0001,0.0004,-45.42
1788360232239,-0.0006,0.0008,0.0001,0.0010,-45.42
1788360232258,-0.0010,0.0007,0.0001,0.0013,-38.27
1788360232277,-0.0000,0.0007,-0.0004,0.0008,-38.27
1788360232295,-0.0005,0.0002,0.0005,0.0008,-38.27
1788360232315,0.0009,-0.0012,-0.0004,0.0016,-38.27
1788360232333,-0.0005,0.0002,-0.0004,0.0007,-38.32
1788360232351,-0.0010,-0.0007,-0.0004,0.0013,-38.32
1788360232370,-0.0000,-0.0007,0.0001,0.0007,-38.32
1788360232390,-0.0000,-0.0002,0.0001,0.0002,-40.32
1788360232408,-0.0010,0.0003,-0.0004,0.0011,-40.32
1788360232427,0.0009,0.0008,-0.0004,0.0013,-40.32
1788360232445,0.0004,0.0003,-0.0004,0.0006,-42.73
1788360232464,0.0009,0.0003,0.0006,0.0011,-42.73
1788360232483,-0.0015,-0.0012,-0.0004,0.0019,-42.73
1788360232502,-0.0005,0.0003,0.0001,0.0006,-42.73
1788360232521,0.0009,-0.0006,0.0001,0.0011,-41.44
1788360232540,0.0004,-0.0006,0.0001,0.0008,-41.44
1788360232558,0.0004,-0.0001,-0.0004,0.0006,-41.44
1788360232577,-0.0001,-0.0001,0.0001,0.0002,-43.18
1788360232596,0.0009,0.0004,0.0011,0.0014,-43.18
1788360232615,-0.0006,0.0008,0.0005,0.0011,-43.18
1788360232634,-0.0005,-0.0006,0.0001,0.0008,-48.24
1788360232653,-0.0005,0.0003,0.0001,0.0006,-48.24
1788360232672,-0.0010,0.0008,-0.0009,0.0016,-48.24
1788360232690,0.0009,0.0003,0.0001,0.0010,-48.24
1788360232710,-0.0000,-0.0011,0.0001,0.0011,-54.14
1788360232728,-0.0005,-0.0006,0.0001,0.0008,-54.14
1788360232747,-0.0000,-0.0001,0.0010,0.0010,-54.14
1788360232765,0.0004,0.0008,0.0000,0.0009,-37.17
1788360232785,-0.0001,0.0003,-0.0004,0.0005,-37.17
1788360232803,0.0009,-0.0002,0.0005,0.0010,-37.17
1788360232822,0.0004,-0.0002,-0.0004,0.0006,-37.17
1788360232840,-0.0006,-0.0002,0.0005,0.0008,-35.35
1788360232860,-0.0001,-0.0006,-0.0004,0.0008,-35.35
1788360232879,-0.0010,-0.0011,0.0005,0.0016,-35.35
1788360232897,0.0009,-0.0006,-0.0019,0.0021,-40.61
1788360232916,-0.0015,0.0004,0.0029,0.0033,-40.61
1788360232935,0.0005,0.0004,-0.0005,0.0008,-40.61
1788360232953,-0.0000,-0.0006,0.0000,0.0006,-40.61
1788360232972,0.0004,-0.0015,0.0014,0.0021,-36.73
1788360232991,0.0004,0.0004,0.0004,0.0008,-36.73
1788360233010,-0.0005,-0.0000,0.0014,0.0015,-36.73
1788360233029,-0.0000,-0.0000,0.0013,0.0013,-41.98
1788360233047,-0.0001,-0.0005,0.0003,0.0006,-41.98
1788360233066,-0.0001,0.0009,-0.0006,0.0011,-41.98
1788360233086,-0.0005,0.0004,-0.0001,0.0007,-42.46
1788360233104,0.0009,0.0009,-0.0001,0.0013,-42.46
1788360233123,-0.0006,0.0004,0.0003,0.0008,-42.46
1788360233142,-0.0001,-0.0006,-0.0011,0.0012,-42.46
1788360233161,0.0004,-0.0001,-0.0006,0.0007,-47.26
1788360233179,0.0004,0.0009,0.0004,0.0010,-47.26
1788360233198,-0.0001,-0.0001,-0.0006,0.0006,-47.26
1788360233218,0.0013,-0.0001,0.0004,0.0014,-51.50
1788360233236,-0.0006,-0.0001,0.0004,0.0007,-51.50
1788360233254,0.0004,-0.0006,0.0004,0.0008,-51.50
1788360233274,0.0013,0.0009,0.0004,0.0016,-52.19
1788360233293,0.0003,-0.0006,0.0003,0.0007,-52.19
1788360233311,-0.0006,-0.0001,0.0003,0.0007,-52.19
1788360233330,-0.0006,-0.0001,0.0003,0.0007,-52.19
1788360233351,0.0003,-0.0006,0.0008,0.0010,-39.17
1788360233367,-0.0006,0.0009,-0.0002,0.0011,-39.17
1788360233386,0.0003,-0.0001,-0.0002,0.0004,-39.17
1788360233405,0.0003,-0.0001,-0.0002,0.0004,-37.60
1788360233424,-0.0016,-0.0006,-0.0002,0.0017,-37.60
1788360233442,-0.0001,-0.0006,0.0003,0.0007,-37.60
1788360233461,-0.0001,0.0009,-0.0006,0.0011,-37.60
1788360233483,0.0004,-0.0006,0.0003,0.0008,-38.93
1788360233499,-0.0001,0.0004,-0.0006,0.0008,-38.93
1788360233518,-0.0001,-0.0001,-0.0001,0.0002,-38.93
1788360233538,-0.0010,-0.0001,-0.0006,0.0012,-39.23
1788360233555,0.0009,-0.0001,0.0004,0.0010,-39.23
