t,ax,ay,az,mag,db
1788360240518,0.0000,0.0000,0.0000,0.0000,-34.67
1788360240531,-0.0000,-0.0000,-0.0002,0.0002,-34.67
1788360240552,-0.0010,-0.0000,0.0002,0.0010,-34.67
1788360240569,0.0004,-0.0000,0.0001,0.0004,-34.67
1788360240588,-0.0001,0.0004,0.0005,0.0006,-34.67
1788360240608,0.0007,-0.0005,-0.0008,0.0012,-34.67
1788360240625,0.0002,-0.0004,0.0001,0.0005,-160.00
1788360240645,0.0002,0.0005,-0.0003,0.0006,-160.00
1788360240663,0.0002,-0.0017,0.0002,0.0017,-160.00
1788360240683,-0.0007,-0.0003,0.0001,0.0008,-59.51
1788360240701,0.0011,0.0002,-0.0003,0.0012,-59.51
1788360240720,0.0001,-0.0011,0.0015,0.0019,-59.51
1788360240738,-0.0012,0.0003,0.0005,0.0014,-59.31
1788360240758,0.0016,-0.0002,-0.0005,0.0017,-59.31
1788360240776,0.0001,-0.0002,-0.0004,0.0005,-59.31
1788360240795,-0.0003,-0.0006,0.0001,0.0007,-59.31
1788360240813,0.0006,-0.0006,-0.0009,0.0012,-57.02
1788360240833,-0.0004,0.0004,0.0001,0.0005,-57.02
1788360240851,-0.0004,-0.0001,0.0001,0.0004,-57.02
1788360240870,0.0010,0.0013,0.0001,0.0017,-56.89
1788360240889,0.0001,0.0008,0.0001,0.0008,-56.89
1788360240909,0.0005,-0.0002,0.0006,0.0008,-56.89
1788360240926,-0.0014,0.0007,0.0001,0.0015,-56.89
1788360240945,-0.0008,-0.0002,0.0005,0.0010,-43.22
1788360240965,0.0001,-0.0007,0.0005,0.0009,-43.22
1788360240984,0.0006,0.0003,0.0000,0.0007,-43.22
1788360241002,0.0006,0.0008,0.0005,0.0011,-37.82
1788360241022,0.0005,0.0007,0.0009,0.0013,-37.82
1788360241039,-0.0004,-0.0002,0.0009,0.0010,-37.82
1788360241058,0.0001,-0.0002,-0.0005,0.0006,-37.82
1788360241079,0.0005,-0.0002,-0.0000,0.0006,-38.33
1788360241096,-0.0005,0.0012,0.0009,0.0016,-38.33
1788360241115,0.0005,0.0002,-0.0001,0.0006,-38.33
1788360241134,-0.0004,-0.0003,-0.0001,0.0005,-39.78
1788360241152,0.0005,-0.0002,0.0004,0.0007,-39.78
1788360241171,0.0000,-0.0007,0.0009,0.0011,-39.78
1788360241190,0.0000,-0.0002,-0.0011,0.0011,-42.19
1788360241209,-0.0009,0.0012,-0.0010,0.0018,-42.19
1788360241227,0.0005,0.0002,0.0004,0.0007,-42.19
1788360241246,-0.0009,-0.0002,0.0004,0.0010,-42.19
1788360241267,0.0010,-0.0012,0.0009,0.0018,-44.51
1788360241285,0.0000,-0.0002,0.0004,0.0004,-44.51
1788360241302,-0.0009,0.0003,0.0008,0.0013,-44.51
1788360241322,0.0005,-0.0002,-0.0006,0.0008,-46.68
1788360241340,-0.0009,-0.0002,-0.0011,0.0014,-46.68
