t,ax,ay,az,mag,db
1788360195316,0.0000,0.0000,0.0000,0.0000,-52.14
1788360195325,0.0007,0.0012,-0.0002,0.0014,-52.14
1788360195344,-0.0002,-0.0002,-0.0005,0.0005,-52.14
1788360195363,-0.0009,-0.0005,0.0000,0.0010,-52.14
1788360195382,0.0013,-0.0008,-0.0008,0.0017,-52.14
1788360195400,-0.0014,0.0014,-0.0007,0.0021,-52.14
1788360195419,-0.0004,0.0007,-0.0001,0.0008,-52.14
1788360195438,0.0005,0.0002,-0.0005,0.0008,-160.00
1788360195457,0.0000,0.0006,0.0004,0.0007,-160.00
1788360195475,-0.0004,-0.0003,-0.0005,0.0007,-160.00
1788360195494,-0.0004,0.0006,0.0008,0.0011,-48.69
1788360195513,0.0001,-0.0012,-0.0006,0.0013,-48.69
1788360195531,0.0014,0.0007,-0.0001,0.0016,-48.69
1788360195551,-0.0000,0.0020,-0.0001,0.0020,-40.94
1788360195569,0.0004,0.0000,-0.0001,0.0004,-40.94
1788360195589,-0.0001,-0.0005,-0.0001,0.0005,-40.94
1788360195607,-0.0005,0.0000,-0.0005,0.0007,-38.30
1788360195626,0.0009,0.0010,0.0004,0.0014,-38.30
1788360195644,-0.0001,-0.0005,-0.0010,0.0011,-38.30
1788360195663,-0.0010,-0.0009,0.0005,0.0015,-38.09
1788360195682,-0.0000,0.0005,-0.0000,0.0005,-38.09
1788360195701,0.0004,0.0000,-0.0010,0.0010,-38.09
1788360195719,-0.0001,0.0009,0.0000,0.0009,-38.09
1788360195739,-0.0005,0.0009,0.0000,0.0010,-38.09
1788360195757,0.0004,0.0008,0.0000,0.0010,-42.05
1788360195776,-0.0000,0.0004,0.0000,0.0004,-42.05
1788360195795,-0.0001,-0.0006,0.0000,0.0006,-42.05
1788360195814,-0.0010,-0.0015,0.0010,0.0021,-37.84
1788360195832,0.0004,0.0004,0.0005,0.0008,-37.84
1788360195851,-0.0005,-0.0005,0.0004,0.0009,-37.84
1788360195870,0.0004,-0.0010,0.0009,0.0014,-38.27
1788360195889,0.0004,0.0004,-0.0001,0.0006,-38.27
1788360195908,0.0004,0.0004,-0.0005,0.0008,-38.27
1788360195927,0.0009,-0.0005,-0.0010,0.0014,-40.23
1788360195946,-0.0001,0.0009,0.0009,0.0013,-40.23
1788360195964,-0.0001,0.0004,-0.0005,0.0007,-40.23
1788360195983,-0.0020,0.0004,0.0009,0.0022,-42.79
1788360196002,0.0004,-0.0006,-0.0005,0.0009,-42.79
1788360196021,0.0009,-0.0006,0.0004,0.0011,-42.79
1788360196039,-0.0006,-0.0005,0.0004,0.0009,-42.79
1788360196058,-0.0001,-0.0005,0.0004,0.0007,-42.79
1788360196077,0.0009,0.0014,0.0009,0.0018,-45.28
1788360196096,0.0008,-0.0001,0.0013,0.0015,-45.28
1788360196115,-0.0002,0.0004,0.0003,0.0005,-45.28
1788360196133,-0.0006,-0.0015,0.0003,0.0016,-48.12
1788360196152,-0.0001,-0.0014,0.0003,0.0015,-48.12
1788360196171,-0.0001,-0.0009,-0.0002,0.0009,-48.12
1788360196191,-0.0006,0.0001,-0.0002,0.0006,-51.52
1788360196209,-0.0015,0.0015,-0.0002,0.0021,-51.52
1788360196227,-0.0010,-0.0010,-0.0002,0.0014,-51.52
1788360196246,-0.0010,0.0000,0.0003,0.0010,-55.53
1788360196265,-0.0005,-0.0005,-0.0006,0.0009,-55.53
1788360196284,0.0000,-0.0009,-0.0006,0.0011,-55.53
1788360196303,0.0005,-0.0009,-0.0006,0.0012,-57.72
1788360196323,0.0005,0.0005,-0.0006,0.0009,-57.72
1788360196340,-0.0000,0.0001,0.0004,0.0004,-57.72
1788360196359,-0.0005,0.0010,-0.0001,0.0011,-57.72
1788360196378,0.0000,-0.0005,0.0004,0.0006,-57.72
1788360196397,0.0010,-0.0009,-0.0001,0.0013,-59.62
1788360196416,-0.0000,0.0005,0.0004,0.0006,-59.62
1788360196434,-0.0000,0.0000,0.0008,0.0008,-59.62
1788360196454,-0.0000,0.0005,0.0008,0.0009,-60.30
1788360196473,-0.0009,0.0000,-0.0002,0.0010,-60.30
1788360196491,0.0000,0.0000,0.0003,0.0003,-60.30
1788360196510,-0.0009,0.0000,0.0008,0.0012,-58.64
1788360196529,-0.0004,-0.0005,0.0003,0.0007,-58.64
1788360196547,-0.0004,0.0005,-0.0007,0.0009,-58.64
1788360196566,0.0010,-0.0005,0.0008,0.0014,-58.07
1788360196585,0.0015,0.0010,-0.0002,0.0018,-58.07
1788360196603,0.0005,-0.0000,0.0003,0.0005,-58.07
1788360196622,-0.0005,0.0005,-0.0007,0.0010,-57.03
1788360196642,-0.0005,0.0009,0.0003,0.0011,-57.03
1788360196660,0.0000,-0.0005,0.0003,0.0006,-57.03
1788360196679,0.0005,-0.0000,0.0007,0.0009,-57.03
1788360196697,-0.0005,0.0004,-0.0007,0.0010,-57.03
1788360196717,0.0005,-0.0005,-0.0002,0.0007,-58.37
1788360196736,-0.0005,-0.0000,-0.0007,0.0008,-58.37
1788360196754,-0.0009,0.0004,0.0008,0.0013,-58.37
1788360196773,0.0014,0.0004,0.0003,0.0015,-58.81
1788360196792,-0.0010,0.0009,0.0007,0.0015,-58.81
1788360196812,0.0005,-0.0010,-0.0007,0.0013,-58.81
1788360196829,-0.0000,-0.0005,0.0003,0.0006,-57.70
1788360196849,0.0005,-0.0000,-0.0002,0.0005,-57.70
1788360196867,-0.0005,-0.0005,0.0003,0.0008,-57.70
1788360196886,0.0005,0.0004,-0.0012,0.0013,-56.12
1788360196905,-0.0000,-0.0000,-0.0002,0.0002,-56.12
1788360196923,-0.0000,-0.0000,0.0003,0.0003,-56.12
1788360196942,-0.0000,0.0004,-0.0007,0.0008,-55.64
1788360196961,-0.0010,-0.0010,-0.0002,0.0014,-55.64
1788360196980,-0.0000,-0.0010,-0.0002,0.0010,-55.64
1788360196999,-0.0000,0.0000,0.0008,0.0008,-55.64
1788360197018,-0.0000,0.0005,-0.0007,0.0008,-55.64
1788360197036,-0.0000,0.0005,0.0003,0.0006,-38.72
1788360197055,-0.0000,-0.0000,0.0012,0.0012,-38.72
1788360197074,0.0009,-0.0010,0.0012,0.0018,-38.72
1788360197093,0.0004,-0.0005,0.0007,0.0009,-53.16
1788360197111,-0.0005,0.0000,0.0007,0.0009,-53.16
1788360197130,-0.0000,-0.0000,-0.0012,0.0012,-53.16
1788360197150,-0.0010,-0.0005,0.0007,0.0013,-57.62
1788360197168,-0.0005,0.0000,-0.0003,0.0006,-57.62
1788360197186,-0.0005,0.0000,0.0002,0.0005,-57.62
1788360197208,0.0000,0.0005,0.0002,0.0005,-58.24
1788360197224,0.0000,-0.0000,-0.0003,0.0003,-58.24
1788360197243,-0.0004,-0.0005,0.0002,0.0007,-58.24
1788360197262,0.0005,0.0000,0.0007,0.0008,-59.13
1788360197281,-0.0004,0.0000,-0.0003,0.0005,-59.13
1788360197299,0.0005,-0.0000,0.0011,0.0012,-59.13
1788360197318,-0.0004,-0.0000,0.0006,0.0008,-59.13
1788360197337,-0.0004,0.0000,0.0001,0.0004,-59.13
1788360197356,0.0005,-0.0005,0.0006,0.0009,-59.93
1788360197375,0.0000,0.0005,0.0001,0.0005,-59.93
1788360197393,0.0000,0.0005,0.0001,0.0005,-59.93
1788360197412,0.0000,-0.0005,0.0006,0.0007,-58.95
1788360197431,0.0000,-0.0005,0.0001,0.0005,-58.95
1788360197450,-0.0014,-0.0005,0.0005,0.0016,-58.95
1788360197469,0.0001,0.0000,-0.0004,0.0004,-58.91
1788360197487,0.0001,0.0005,0.0005,0.0007,-58.91
1788360197506,-0.0004,-0.0000,0.0005,0.0007,-58.91
1788360197525,-0.0004,0.0005,0.0000,0.0006,-58.03
1788360197544,0.0001,-0.0005,0.0005,0.0007,-58.03
1788360197563,0.0001,0.0009,0.0005,0.0011,-58.03
1788360197582,-0.0004,-0.0005,-0.0000,0.0006,-58.03
1788360197601,-0.0004,0.0000,-0.0000,0.0004,-60.24
1788360197619,0.0006,-0.0005,0.0005,0.0009,-60.24
1788360197637,-0.0009,-0.0004,-0.0000,0.0010,-60.24
1788360197657,-0.0004,0.0005,-0.0005,0.0008,-60.24
1788360197675,-0.0004,0.0005,-0.0005,0.0008,-57.33
1788360197695,-0.0004,-0.0005,-0.0005,0.0007,-57.33
1788360197713,0.0006,0.0000,0.0005,0.0008,-57.33
1788360197732,0.0001,-0.0005,0.0000,0.0005,-55.52
1788360197751,0.0006,-0.0004,0.0005,0.0009,-55.52
1788360197769,0.0006,0.0000,-0.0005,0.0007,-55.52
1788360197789,0.0001,0.0005,-0.0005,0.0007,-57.87
1788360197807,0.0001,0.0005,-0.0004,0.0007,-57.87
1788360197826,-0.0013,0.0014,-0.0004,0.0020,-57.87
1788360197845,-0.0008,-0.0005,0.0001,0.0010,-58.89
1788360197863,0.0011,-0.0005,0.0005,0.0013,-58.89
1788360197883,0.0006,0.0004,-0.0009,0.0012,-58.89
1788360197901,0.0001,0.0004,0.0001,0.0004,-58.89
1788360197921,0.0001,0.0009,0.0005,0.0010,-58.20
1788360197939,-0.0004,0.0004,0.0005,0.0007,-58.20
1788360197960,-0.0004,-0.0006,0.0000,0.0007,-58.20
1788360197977,-0.0013,-0.0010,0.0000,0.0016,-58.20
1788360197995,0.0002,-0.0000,0.0014,0.0015,-57.44
1788360198014,0.0011,0.0004,-0.0005,0.0013,-57.44
1788360198033,-0.0008,0.0004,-0.0000,0.0009,-57.44
1788360198051,0.0006,0.0009,-0.0000,0.0011,-60.16
1788360198070,0.0001,0.0004,-0.0000,0.0004,-60.16
1788360198090,0.0001,0.0008,-0.0005,0.0010,-60.16
1788360198108,-0.0003,-0.0011,-0.0005,0.0012,-56.89
1788360198126,-0.0008,-0.0006,0.0005,0.0011,-56.89
1788360198146,0.0002,0.0009,-0.0009,0.0013,-56.89
1788360198165,0.0011,-0.0006,0.0000,0.0013,-55.69
1788360198183,-0.0003,-0.0010,-0.0009,0.0014,-55.69
1788360198202,0.0006,-0.0005,0.0001,0.0008,-55.69
1788360198221,0.0015,-0.0000,-0.0004,0.0016,-58.87
1788360198239,0.0001,-0.0005,-0.0009,0.0010,-58.87
1788360198258,0.0001,0.0009,0.0006,0.0011,-58.87
1788360198277,-0.0004,0.0009,0.0006,0.0011,-58.87
1788360198296,0.0001,-0.0000,0.0005,0.0006,-58.87
1788360198315,0.0001,0.0004,-0.0004,0.0006,-60.06
1788360198334,0.0001,0.0009,-0.0004,0.0010,-60.06
1788360198352,-0.0004,-0.0001,0.0001,0.0004,-60.06
1788360198372,-0.0008,-0.0001,0.0001,0.0009,-59.17
1788360198390,0.0006,-0.0005,-0.0004,0.0009,-59.17
1788360198409,-0.0008,-0.0001,0.0001,0.0008,-59.17
1788360198428,-0.0013,0.0009,0.0006,0.0016,-57.67
1788360198447,-0.0008,0.0004,-0.0004,0.0009,-57.67
1788360198465,0.0007,0.0004,-0.0004,0.0009,-57.67
