t,ax,ay,az,mag,db
1788359174556,0.0000,0.0000,0.0000,0.0000,-43.28
1788359174564,-0.0000,-0.0005,-0.0002,0.0006,-43.28
1788359174584,-0.0003,0.0003,0.0008,0.0009,-43.28
1788359174602,-0.0003,-0.0001,0.0002,0.0004,-43.28
1788359174620,0.0010,0.0003,-0.0006,0.0012,-43.28
1788359174639,0.0008,-0.0006,-0.0001,0.0010,-43.28
1788359174658,-0.0005,0.0004,0.0008,0.0010,-43.28
1788359174677,-0.0000,0.0007,-0.0002,0.0008,-160.00
1788359174696,-0.0000,-0.0006,0.0007,0.0010,-160.00
1788359174714,-0.0004,-0.0001,-0.0007,0.0008,-160.00
1788359174734,-0.0004,-0.0001,0.0003,0.0005,-54.61
1788359174752,-0.0004,-0.0001,-0.0007,0.0008,-54.61
1788359174771,-0.0004,-0.0006,-0.0002,0.0007,-54.61
1788359174791,-0.0004,-0.0010,-0.0001,0.0011,-49.27
1788359174809,0.0006,-0.0000,0.0003,0.0007,-49.27
1788359174827,-0.0009,0.0005,-0.0002,0.0010,-49.27
1788359174846,0.0006,-0.0000,0.0008,0.0010,-49.64
1788359174867,0.0001,-0.0005,0.0003,0.0006,-49.64
1788359174884,0.0001,0.0014,-0.0002,0.0014,-49.64
1788359174903,0.0001,0.0009,-0.0007,0.0011,-47.66
1788359174922,0.0001,-0.0006,-0.0002,0.0006,-47.66
1788359174942,0.0006,-0.0001,0.0003,0.0007,-47.66
1788359174959,0.0005,-0.0001,0.0003,0.0006,-47.66
1788359174978,-0.0004,-0.0005,0.0003,0.0007,-47.66
1788359174998,0.0010,0.0009,0.0003,0.0014,-42.06
1788359175015,0.0010,0.0004,0.0012,0.0016,-42.06
1788359175036,0.0014,-0.0015,0.0007,0.0022,-42.06
1788359175054,0.0013,0.0004,0.0002,0.0014,-37.39
1788359175073,-0.0001,-0.0005,-0.0008,0.0009,-37.39
1788359175091,0.0004,-0.0001,-0.0003,0.0004,-37.39
1788359175110,-0.0006,-0.0000,0.0012,0.0013,-37.42
1788359175129,-0.0006,-0.0000,0.0002,0.0006,-37.42
1788359175147,-0.0001,0.0004,-0.0003,0.0005,-37.42
1788359175166,-0.0000,0.0004,-0.0008,0.0009,-39.54
1788359175185,-0.0000,-0.0001,0.0007,0.0007,-39.54
1788359175203,-0.0000,-0.0001,-0.0008,0.0008,-39.54
1788359175223,0.0009,0.0004,-0.0003,0.0010,-40.72
1788359175241,-0.0005,-0.0006,-0.0012,0.0014,-40.72
1788359175262,-0.0014,-0.0001,0.0017,0.0022,-40.72
1788359175279,-0.0004,0.0013,-0.0007,0.0016,-40.72
1788359175297,0.0010,-0.0011,-0.0002,0.0015,-40.72
1788359175316,0.0000,0.0004,-0.0002,0.0004,-42.80
1788359175336,-0.0004,0.0004,-0.0012,0.0013,-42.80
