t,ax,ay,az,mag,db
1788359146951,0.0000,0.0000,0.0000,0.0000,-46.56
1788359146960,-0.0007,-0.0007,0.0005,0.0011,-46.56
1788359146980,0.0005,-0.0015,0.0003,0.0016,-46.56
1788359146998,-0.0000,-0.0007,0.0002,0.0008,-46.56
1788359147016,-0.0000,-0.0002,0.0006,0.0006,-46.56
1788359147034,-0.0008,0.0011,-0.0011,0.0018,-46.56
1788359147054,0.0001,0.0001,0.0003,0.0003,-46.56
1788359147072,-0.0012,-0.0012,0.0007,0.0018,-160.00
1788359147091,-0.0010,-0.0002,-0.0003,0.0011,-160.00
1788359147110,-0.0000,-0.0006,0.0002,0.0007,-160.00
1788359147129,-0.0000,-0.0001,-0.0003,0.0003,-51.45
1788359147148,-0.0009,0.0003,-0.0007,0.0012,-51.45
1788359147166,0.0001,-0.0006,0.0003,0.0007,-51.45
1788359147185,-0.0008,-0.0001,-0.0002,0.0009,-46.17
1788359147204,0.0006,-0.0001,0.0007,0.0009,-46.17
1788359147223,-0.0004,-0.0010,0.0002,0.0011,-46.17
1788359147241,0.0006,0.0005,-0.0003,0.0008,-46.17
1788359147260,-0.0008,-0.0005,-0.0007,0.0012,-48.08
1788359147280,0.0002,-0.0005,-0.0002,0.0005,-48.08
1788359147297,0.0006,-0.0004,0.0003,0.0008,-48.08
1788359147317,0.0001,-0.0004,0.0007,0.0008,-47.26
1788359147336,-0.0008,-0.0009,-0.0002,0.0012,-47.26
1788359147355,0.0002,0.0006,-0.0002,0.0006,-47.26
1788359147374,-0.0003,0.0001,-0.0002,0.0004,-47.26
1788359147392,0.0011,0.0001,0.0003,0.0012,-39.94
1788359147411,0.0001,0.0005,-0.0002,0.0006,-39.94
1788359147430,-0.0008,-0.0004,-0.0007,0.0011,-39.94
1788359147448,0.0016,0.0010,0.0003,0.0019,-36.91
1788359147468,0.0011,-0.0009,0.0003,0.0014,-36.91
1788359147486,-0.0013,0.0015,0.0003,0.0020,-36.91
1788359147506,0.0006,-0.0033,0.0003,0.0033,-36.91
1788359147524,-0.0008,0.0011,-0.0007,0.0015,-37.53
1788359147543,-0.0013,0.0015,-0.0007,0.0021,-37.53
1788359147561,0.0002,-0.0037,0.0017,0.0041,-37.53
1788359147580,0.0002,0.0016,-0.0007,0.0018,-38.55
1788359147600,0.0001,-0.0013,0.0007,0.0015,-38.55
1788359147618,0.0001,0.0002,0.0002,0.0003,-38.55
1788359147637,0.0001,-0.0003,-0.0002,0.0004,-40.93
1788359147655,-0.0003,0.0006,0.0007,0.0010,-40.93
1788359147674,-0.0008,-0.0003,0.0002,0.0009,-40.93
1788359147693,0.0002,-0.0013,-0.0003,0.0013,-40.93
1788359147712,-0.0003,0.0011,-0.0003,0.0012,-41.88
1788359147731,0.0002,0.0015,-0.0003,0.0016,-41.88
1788359147749,-0.0003,0.0001,-0.0002,0.0004,-41.88
1788359147768,0.0012,-0.0009,0.0002,0.0015,-42.69
1788359147787,-0.0003,-0.0009,-0.0007,0.0012,-42.69
1788359147805,-0.0003,0.0001,-0.0002,0.0004,-42.69
1788359147825,0.0002,0.0001,-0.0002,0.0003,-42.69
1788359147844,-0.0003,0.0006,-0.0002,0.0007,-45.22
1788359147862,0.0002,-0.0009,-0.0021,0.0023,-45.22
1788359147881,0.0007,-0.0004,0.0003,0.0008,-45.22
1788359147900,0.0007,0.0001,-0.0006,0.0009,-29.12
1788359147919,0.0006,-0.0013,0.0004,0.0015,-29.12
1788359147938,0.0006,0.0001,-0.0006,0.0009,-29.12
1788359147957,0.0001,-0.0008,-0.0006,0.0010,-39.57
1788359147975,0.0001,-0.0003,0.0004,0.0005,-39.57
1788359147994,0.0006,-0.0003,-0.0006,0.0009,-39.57
1788359148012,0.0006,0.0002,-0.0001,0.0006,-39.57
1788359148031,0.0001,-0.0007,-0.0006,0.0009,-40.63
1788359148050,-0.0009,-0.0007,-0.0005,0.0012,-40.63
1788359148070,-0.0009,-0.0002,-0.0005,0.0010,-40.63
1788359148087,0.0001,0.0003,-0.0005,0.0006,-46.17
1788359148106,0.0006,0.0003,-0.0010,0.0012,-46.17
1788359148126,0.0001,-0.0007,0.0005,0.0009,-46.17
1788359148144,0.0001,0.0012,0.0000,0.0012,-36.72
1788359148163,0.0001,-0.0002,0.0005,0.0005,-36.72
1788359148182,0.0001,-0.0007,-0.0005,0.0009,-36.72
1788359148201,0.0006,-0.0012,0.0000,0.0013,-36.72
1788359148219,0.0001,0.0008,0.0000,0.0008,-38.67
1788359148238,-0.0004,-0.0002,0.0005,0.0007,-38.67
1788359148257,-0.0009,0.0003,-0.0000,0.0009,-38.67
1788359148279,0.0006,-0.0002,0.0005,0.0008,-42.19
1788359148295,0.0001,0.0003,0.0009,0.0010,-42.19
1788359148314,0.0001,-0.0002,0.0004,0.0005,-42.19
1788359148332,-0.0004,-0.0002,-0.0001,0.0004,-42.19
1788359148351,-0.0004,0.0007,-0.0005,0.0010,-45.85
1788359148370,0.0011,0.0003,-0.0001,0.0011,-45.85
