t,ax,ay,az,mag,db
1788359202492,0.0000,0.0000,0.0000,0.0000,-45.28
1788359202508,-0.0007,0.0005,0.0002,0.0009,-45.28
1788359202526,-0.0005,-0.0000,-0.0005,0.0007,-45.28
1788359202545,-0.0000,0.0007,-0.0004,0.0008,-45.28
1788359202564,0.0004,0.0002,0.0001,0.0004,-45.28
1788359202583,0.0015,-0.0007,0.0001,0.0017,-45.28
1788359202602,-0.0004,0.0007,0.0001,0.0008,-160.00
1788359202620,-0.0008,0.0002,0.0005,0.0009,-160.00
1788359202639,0.0011,-0.0007,0.0000,0.0013,-160.00
1788359202658,0.0005,0.0007,0.0000,0.0009,-52.83
1788359202677,0.0005,0.0002,-0.0004,0.0007,-52.83
1788359202696,0.0004,0.0006,0.0000,0.0007,-52.83
1788359202714,-0.0005,0.0014,-0.0009,0.0018,-44.62
1788359202734,-0.0009,-0.0000,-0.0003,0.0010,-44.62
1788359202752,-0.0004,-0.0000,0.0001,0.0004,-44.62
1788359202771,-0.0008,-0.0000,0.0006,0.0010,-44.62
1788359202790,-0.0003,0.0004,0.0001,0.0005,-44.77
1788359202809,0.0002,0.0009,0.0001,0.0009,-44.77
1788359202827,0.0001,-0.0001,0.0001,0.0002,-44.77
1788359202846,-0.0013,-0.0001,-0.0004,0.0013,-45.38
1788359202865,0.0002,-0.0020,0.0006,0.0021,-45.38
1788359202884,0.0007,0.0004,-0.0013,0.0015,-45.38
1788359202903,-0.0003,0.0009,0.0001,0.0010,-45.38
1788359202922,-0.0003,-0.0006,-0.0003,0.0007,-43.53
1788359202940,0.0002,-0.0001,-0.0008,0.0008,-43.53
1788359202959,0.0002,-0.0010,-0.0003,0.0011,-43.53
1788359202978,0.0002,-0.0010,0.0002,0.0010,-37.44
1788359202997,0.0011,0.0005,-0.0008,0.0014,-37.44
1788359203015,0.0006,0.0005,-0.0003,0.0008,-37.44
1788359203034,0.0001,0.0009,-0.0003,0.0010,-36.68
1788359203053,0.0001,-0.0000,-0.0012,0.0012,-36.68
1788359203072,0.0010,-0.0000,0.0003,0.0011,-36.68
1788359203091,-0.0014,0.0004,-0.0002,0.0014,-36.68
1788359203109,-0.0008,0.0004,0.0003,0.0010,-38.17
1788359203129,-0.0013,-0.0001,0.0003,0.0013,-38.17
1788359203147,-0.0008,-0.0001,-0.0007,0.0010,-38.17
1788359203166,-0.0012,-0.0001,0.0003,0.0013,-40.53
1788359203184,0.0002,0.0009,0.0007,0.0012,-40.53
1788359203205,-0.0007,-0.0001,-0.0012,0.0014,-40.53
1788359203222,-0.0007,-0.0006,0.0003,0.0009,-40.53
1788359203241,-0.0002,-0.0001,-0.0007,0.0007,-39.99
1788359203260,0.0008,0.0004,0.0008,0.0011,-39.99
1788359203279,-0.0002,0.0004,0.0003,0.0005,-39.99
1788359203297,-0.0002,-0.0001,0.0007,0.0008,-41.61
1788359203317,-0.0011,-0.0006,0.0007,0.0015,-41.61
1788359203335,0.0003,-0.0010,0.0002,0.0011,-41.61
1788359203354,-0.0006,-0.0001,-0.0003,0.0007,-40.73
1788359203373,-0.0001,-0.0001,-0.0007,0.0008,-40.73
1788359203392,-0.0006,0.0004,-0.0002,0.0008,-40.73
1788359203410,-0.0015,0.0004,-0.0002,0.0016,-40.73
1788359203429,-0.0005,-0.0001,0.0002,0.0006,-42.05
1788359203449,0.0004,-0.0006,-0.0002,0.0007,-42.05
1788359203468,-0.0005,-0.0006,-0.0002,0.0008,-42.05
1788359203485,-0.0005,-0.0001,-0.0007,0.0009,-43.58
1788359203505,-0.0005,-0.0001,-0.0002,0.0005,-43.58
1788359203523,-0.0010,0.0004,0.0012,0.0016,-43.58
1788359203542,-0.0009,-0.0006,0.0002,0.0011,-43.58
1788359203561,0.0005,0.0004,-0.0007,0.0010,-45.11
1788359203580,0.0005,-0.0005,-0.0007,0.0010,-45.11
1788359203598,0.0005,-0.0001,0.0003,0.0006,-45.11
1788359203620,-0.0009,-0.0019,0.0012,0.0025,-36.95
1788359203636,0.0014,0.0010,-0.0026,0.0031,-36.95
1788359203656,-0.0005,-0.0014,0.0008,0.0017,-36.95
1788359203674,-0.0005,0.0000,-0.0002,0.0005,-36.83
1788359203693,0.0000,-0.0009,-0.0016,0.0018,-36.83
1788359203712,-0.0005,0.0001,-0.0001,0.0005,-36.83
1788359203731,0.0005,-0.0004,-0.0001,0.0006,-36.83
1788359203749,-0.0000,0.0001,0.0004,0.0004,-48.29
