t,ax,ay,az,mag,db
1788359188363,0.0000,0.0000,0.0000,0.0000,-40.28
1788359188367,-0.0002,0.0005,-0.0002,0.0006,-40.28
1788359188386,-0.0011,-0.0003,0.0005,0.0013,-40.28
1788359188405,-0.0001,0.0009,-0.0011,0.0014,-40.28
1788359188423,-0.0001,-0.0005,-0.0009,0.0010,-40.28
1788359188441,-0.0005,-0.0004,0.0001,0.0006,-40.28
1788359188462,-0.0004,0.0001,0.0001,0.0004,-40.28
1788359188479,0.0005,-0.0004,0.0005,0.0008,-160.00
1788359188498,0.0000,-0.0003,-0.0004,0.0005,-160.00
1788359188517,0.0004,-0.0007,0.0000,0.0008,-160.00
1788359188536,0.0008,0.0007,-0.0013,0.0017,-54.17
1788359188556,-0.0001,-0.0012,-0.0012,0.0017,-54.17
1788359188574,0.0003,0.0003,-0.0002,0.0005,-54.17
1788359188592,-0.0001,-0.0002,0.0003,0.0004,-47.80
1788359188611,0.0003,-0.0002,0.0003,0.0005,-47.80
1788359188630,0.0008,-0.0006,0.0012,0.0015,-47.80
1788359188650,0.0007,0.0008,0.0002,0.0011,-47.11
1788359188667,0.0002,0.0003,-0.0003,0.0005,-47.11
1788359188686,0.0007,-0.0002,0.0002,0.0007,-47.11
1788359188705,-0.0003,-0.0007,0.0006,0.0010,-47.11
1788359188724,0.0002,0.0008,0.0001,0.0008,-48.11
1788359188743,-0.0003,-0.0002,-0.0008,0.0009,-48.11
1788359188762,0.0007,-0.0012,0.0002,0.0013,-48.11
1788359188781,0.0002,0.0008,-0.0003,0.0008,-48.11
1788359188799,0.0002,0.0007,0.0002,0.0008,-41.73
1788359188818,0.0002,-0.0002,-0.0003,0.0004,-41.73
1788359188838,0.0002,0.0002,-0.0008,0.0008,-41.73
1788359188855,-0.0008,-0.0002,0.0002,0.0008,-37.74
1788359188875,-0.0003,-0.0002,-0.0003,0.0005,-37.74
1788359188893,-0.0003,-0.0007,-0.0007,0.0010,-37.74
1788359188913,0.0002,-0.0007,-0.0007,0.0010,-38.00
1788359188931,-0.0007,0.0008,-0.0002,0.0011,-38.00
1788359188951,0.0007,-0.0002,-0.0002,0.0008,-38.00
1788359188968,0.0007,0.0003,-0.0007,0.0010,-38.00
1788359188987,0.0002,-0.0011,0.0008,0.0014,-39.48
1788359189006,0.0002,0.0003,0.0003,0.0005,-39.48
1788359189025,-0.0008,-0.0002,-0.0002,0.0008,-39.48
1788359189044,-0.0007,0.0003,-0.0002,0.0008,-40.65
1788359189064,-0.0007,-0.0006,0.0012,0.0015,-40.65
1788359189081,0.0002,-0.0006,-0.0002,0.0007,-40.65
1788359189101,0.0003,-0.0001,0.0002,0.0004,-40.65
1788359189119,0.0007,-0.0006,0.0002,0.0009,-42.50
1788359189138,0.0007,-0.0010,0.0002,0.0013,-42.50
1788359189157,-0.0003,-0.0010,0.0012,0.0016,-42.50
1788359189176,0.0007,-0.0010,0.0002,0.0012,-44.61
1788359189194,-0.0007,0.0010,-0.0008,0.0014,-44.61
1788359189214,0.0007,-0.0005,-0.0007,0.0011,-44.61
1788359189232,-0.0003,0.0005,-0.0002,0.0006,-43.95
1788359189251,-0.0007,-0.0005,0.0002,0.0009,-43.95
1788359189269,0.0012,0.0005,0.0007,0.0014,-43.95
1788359189291,-0.0003,-0.0000,-0.0003,0.0004,-43.77
1788359189307,0.0011,-0.0005,0.0002,0.0013,-43.77
1788359189326,0.0006,0.0000,-0.0007,0.0010,-43.77
1788359189345,-0.0013,-0.0005,-0.0012,0.0018,-43.77
1788359189364,0.0002,0.0005,-0.0007,0.0009,-44.84
1788359189384,0.0011,0.0009,-0.0007,0.0016,-44.84
1788359189402,-0.0003,0.0004,0.0003,0.0006,-44.84
1788359189421,-0.0008,0.0009,0.0008,0.0014,-44.84
1788359189438,-0.0012,-0.0005,0.0003,0.0014,-43.78
1788359189458,0.0007,-0.0001,0.0007,0.0010,-43.78
1788359189477,-0.0002,-0.0010,0.0007,0.0012,-43.78
1788359189495,0.0002,0.0005,0.0002,0.0006,-44.38
1788359189514,-0.0007,-0.0000,-0.0007,0.0010,-44.38
1788359189533,-0.0007,0.0004,-0.0012,0.0014,-44.38
1788359189551,-0.0021,0.0004,0.0083,0.0086,-28.92
1788359189570,0.0008,-0.0000,-0.0075,0.0076,-28.92
1788359189590,-0.0001,-0.0005,-0.0021,0.0022,-28.92
1788359189610,0.0004,-0.0005,0.0017,0.0018,-38.34
1788359189627,-0.0001,0.0009,-0.0002,0.0010,-38.34
1788359189646,0.0004,-0.0000,0.0012,0.0013,-38.34
1788359189666,0.0008,-0.0000,-0.0007,0.0011,-38.34
1788359189683,0.0013,0.0004,-0.0007,0.0015,-44.38
1788359189702,0.0003,0.0004,-0.0002,0.0005,-44.38
1788359189721,0.0007,-0.0001,-0.0002,0.0008,-44.38
1788359189740,0.0007,0.0009,0.0008,0.0014,-44.38
1788359189758,-0.0003,0.0004,-0.0002,0.0005,-42.71
1788359189777,0.0002,-0.0006,-0.0002,0.0007,-42.71
1788359189796,0.0002,-0.0006,-0.0007,0.0009,-42.71
1788359189815,0.0011,0.0009,-0.0002,0.0014,-42.85
1788359189834,0.0002,-0.0001,-0.0011,0.0011,-42.85
1788359189853,-0.0008,-0.0001,-0.0006,0.0010,-42.85
1788359189871,0.0011,0.0008,-0.0001,0.0014,-40.98
1788359189890,0.0001,-0.0006,-0.0001,0.0006,-40.98
1788359189908,0.0001,0.0008,0.0008,0.0012,-40.98
1788359189928,0.0001,-0.0006,-0.0011,0.0013,-43.98
1788359189946,-0.0003,-0.0001,0.0004,0.0005,-43.98
1788359189965,0.0011,-0.0001,-0.0006,0.0012,-43.98
1788359189984,0.0006,-0.0006,-0.0001,0.0008,-43.98
1788359190003,-0.0004,-0.0001,-0.0001,0.0004,-40.63
1788359190024,0.0001,0.0004,0.0004,0.0006,-40.63
1788359190041,0.0001,0.0004,-0.0001,0.0004,-40.63
1788359190059,0.0001,0.0004,-0.0001,0.0004,-40.63
1788359190078,-0.0013,0.0004,0.0004,0.0014,-42.66
1788359190097,0.0001,-0.0006,-0.0001,0.0006,-42.66
1788359190116,-0.0003,-0.0001,-0.0001,0.0004,-42.66
1788359190134,-0.0003,0.0008,-0.0001,0.0009,-45.23
1788359190153,0.0001,-0.0006,-0.0010,0.0012,-45.23
1788359190172,-0.0003,-0.0011,-0.0001,0.0011,-45.23
1788359190191,0.0001,-0.0001,0.0004,0.0004,-44.16
1788359190209,0.0006,0.0013,0.0004,0.0015,-44.16
1788359190228,0.0001,-0.0011,0.0004,0.0011,-44.16
1788359190247,-0.0004,-0.0001,0.0004,0.0005,-44.16
1788359190266,-0.0013,-0.0005,-0.0006,0.0015,-44.90
1788359190285,-0.0012,-0.0000,-0.0006,0.0014,-44.90
1788359190304,-0.0002,-0.0005,-0.0001,0.0006,-44.90
1788359190322,0.0007,-0.0005,-0.0001,0.0009,-44.91
1788359190341,-0.0026,0.0020,0.0079,0.0086,-44.91
1788359190360,0.0027,-0.0000,-0.0093,0.0097,-44.91
1788359190379,-0.0007,0.0009,0.0019,0.0022,-44.91
