t,ax,ay,az,mag,db
1788360533150,0.0000,0.0000,0.0000,0.0000,-56.59
1788360533165,-0.0005,-0.0002,0.0002,0.0006,-56.59
1788360533185,-0.0010,-0.0002,0.0005,0.0011,-56.59
1788360533202,-0.0011,0.0002,-0.0000,0.0011,-56.59
1788360533222,-0.0013,-0.0002,-0.0004,0.0013,-56.59
1788360533241,0.0006,-0.0006,0.0001,0.0008,-56.59
1788360533260,-0.0003,-0.0001,0.0001,0.0004,-160.00
1788360533278,0.0001,0.0003,-0.0004,0.0005,-160.00
1788360533297,-0.0003,-0.0019,-0.0003,0.0019,-160.00
1788360533316,-0.0003,0.0005,0.0001,0.0006,-58.76
1788360533335,0.0006,0.0005,0.0001,0.0008,-58.76
1788360533353,0.0006,0.0004,0.0006,0.0009,-58.76
1788360533372,0.0010,0.0004,0.0001,0.0010,-58.76
1788360533392,-0.0014,0.0008,-0.0004,0.0016,-58.25
1788360533410,0.0001,-0.0002,0.0006,0.0006,-58.25
1788360533428,-0.0008,0.0008,0.0001,0.0011,-58.25
1788360533448,0.0001,0.0003,0.0010,0.0010,-57.15
1788360533466,-0.0017,0.0007,-0.0005,0.0019,-57.15
1788360533485,0.0002,-0.0003,-0.0014,0.0014,-57.15
1788360533504,-0.0007,-0.0002,0.0001,0.0008,-58.91
1788360533523,-0.0002,0.0007,0.0001,0.0007,-58.91
1788360533541,0.0017,0.0002,-0.0008,0.0019,-58.91
1788360533561,-0.0008,-0.0003,0.0015,0.0017,-58.91
1788360533579,0.0007,0.0002,0.0001,0.0007,-44.79
1788360533598,0.0002,-0.0008,0.0001,0.0008,-44.79
1788360533617,-0.0008,0.0002,0.0005,0.0009,-44.79
1788360533636,-0.0007,0.0007,0.0005,0.0011,-38.34
1788360533654,-0.0007,0.0011,0.0005,0.0014,-38.34
1788360533673,-0.0012,0.0006,0.0000,0.0013,-38.34
1788360533693,-0.0006,0.0010,0.0005,0.0013,-38.34
1788360533711,-0.0002,-0.0009,0.0014,0.0017,-38.56
1788360533729,-0.0002,-0.0008,0.0009,0.0012,-38.56
1788360533750,-0.0016,-0.0003,0.0004,0.0016,-38.56
1788360533767,-0.0001,-0.0008,-0.0006,0.0010,-40.63
1788360533786,0.0004,0.0006,0.0004,0.0008,-40.63
1788360533805,0.0004,-0.0008,0.0008,0.0012,-40.63
1788360533824,0.0013,0.0002,0.0003,0.0014,-43.17
1788360533842,-0.0002,0.0002,-0.0006,0.0007,-43.17
1788360533861,-0.0006,-0.0008,0.0004,0.0011,-43.17
1788360533880,0.0003,-0.0008,-0.0001,0.0009,-43.17
1788360533899,-0.0011,-0.0003,-0.0001,0.0011,-46.28
1788360533918,-0.0001,0.0007,-0.0006,0.0009,-46.28
1788360533937,-0.0006,-0.0008,-0.0010,0.0014,-46.28
1788360533957,-0.0001,0.0002,-0.0001,0.0002,-48.77
1788360533974,-0.0006,-0.0007,0.0004,0.0010,-48.77
1788360533993,0.0009,0.0002,-0.0001,0.0009,-48.77
1788360534012,0.0008,-0.0003,0.0004,0.0010,-48.77
1788360534031,-0.0001,0.0002,-0.0001,0.0003,-43.52
1788360534049,-0.0001,-0.0008,-0.0006,0.0009,-43.52
1788360534069,-0.0011,0.0007,-0.0005,0.0014,-43.52
1788360534087,-0.0015,-0.0008,0.0004,0.0017,-45.01
1788360534106,0.0004,-0.0003,0.0004,0.0007,-45.01
1788360534126,-0.0005,0.0002,0.0004,0.0007,-45.01
1788360534143,-0.0000,-0.0002,-0.0001,0.0003,-43.23
1788360534162,-0.0005,-0.0002,0.0004,0.0007,-43.23
1788360534181,0.0009,0.0002,-0.0001,0.0010,-43.23
1788360534201,-0.0005,0.0002,-0.0001,0.0006,-43.23
1788360534218,-0.0010,0.0012,-0.0010,0.0018,-42.70
1788360534237,0.0010,0.0002,0.0004,0.0011,-42.70
1788360534256,0.0009,0.0007,-0.0001,0.0011,-42.70
1788360534276,0.0004,-0.0013,0.0009,0.0016,-43.37
1788360534293,-0.0005,-0.0003,-0.0001,0.0006,-43.37
1788360534313,0.0004,0.0002,0.0008,0.0010,-43.37
1788360534333,-0.0000,-0.0012,0.0003,0.0013,-43.37
1788360534350,0.0004,0.0002,-0.0001,0.0005,-49.73
1788360534370,-0.0001,0.0002,0.0008,0.0008,-49.73
1788360534388,-0.0006,-0.0003,0.0003,0.0007,-49.73
1788360534407,-0.0010,-0.0003,0.0008,0.0013,-41.75
1788360534426,0.0004,-0.0003,0.0012,0.0013,-41.75
1788360534444,-0.0000,-0.0003,0.0007,0.0008,-41.75
1788360534463,0.0009,0.0002,0.0002,0.0010,-38.53
1788360534482,-0.0001,-0.0003,-0.0003,0.0004,-38.53
1788360534501,-0.0005,-0.0007,-0.0003,0.0009,-38.53
1788360534519,-0.0000,0.0003,-0.0002,0.0004,-38.53
1788360534538,0.0004,0.0007,-0.0002,0.0009,-40.65
1788360534558,-0.0000,0.0012,0.0002,0.0012,-40.65
1788360534577,-0.0010,0.0007,-0.0007,0.0014,-40.65
1788360534595,-0.0000,0.0011,-0.0002,0.0011,-39.89
1788360534614,-0.0000,-0.0003,0.0003,0.0004,-39.89
1788360534632,0.0009,0.0006,-0.0002,0.0011,-39.89
1788360534651,-0.0010,0.0001,-0.0002,0.0010,-39.89
1788360534670,0.0000,0.0001,0.0007,0.0008,-40.68
1788360534690,0.0005,0.0011,-0.0007,0.0014,-40.68
1788360534708,-0.0000,-0.0004,-0.0002,0.0004,-40.68
1788360534727,0.0005,0.0001,0.0003,0.0005,-41.47
1788360534745,-0.0000,0.0010,-0.0002,0.0011,-41.47
1788360534764,0.0009,0.0005,-0.0007,0.0012,-41.47
1788360534784,-0.0001,0.0000,-0.0002,0.0002,-40.84
1788360534802,-0.0010,0.0000,-0.0006,0.0012,-40.84
1788360534821,-0.0010,-0.0004,-0.0006,0.0012,-40.84
1788360534839,-0.0000,0.0000,0.0003,0.0003,-40.84
1788360534858,-0.0000,0.0000,0.0003,0.0003,-43.49
1788360534877,0.0014,-0.0009,0.0003,0.0017,-43.49
1788360534897,-0.0005,0.0001,-0.0002,0.0005,-43.49
1788360534915,-0.0000,0.0006,0.0003,0.0006,-43.06
1788360534934,0.0004,-0.0009,-0.0002,0.0010,-43.06
1788360534953,0.0009,-0.0013,0.0008,0.0018,-43.06
1788360534972,-0.0001,-0.0003,0.0008,0.0008,-43.06
1788360534990,-0.0001,-0.0003,-0.0012,0.0012,-42.02
1788360535008,0.0004,0.0002,-0.0011,0.0012,-42.02
1788360535028,0.0004,0.0001,-0.0001,0.0004,-42.02
1788360535046,-0.0001,0.0001,0.0013,0.0013,-47.77
1788360535065,-0.0001,0.0001,0.0003,0.0003,-47.77
1788360535083,0.0008,0.0001,0.0003,0.0009,-47.77
1788360535103,0.0003,-0.0003,0.0003,0.0005,-51.97
1788360535121,0.0008,-0.0003,0.0003,0.0009,-51.97
1788360535141,0.0003,0.0007,-0.0007,0.0010,-51.97
1788360535159,0.0003,0.0006,0.0003,0.0008,-51.97
1788360535178,0.0003,0.0001,-0.0002,0.0004,-40.52
1788360535197,0.0012,0.0001,0.0003,0.0013,-40.52
1788360535216,-0.0007,0.0001,0.0003,0.0007,-40.52
1788360535234,-0.0002,-0.0004,0.0012,0.0013,-39.81
1788360535253,-0.0007,0.0001,-0.0007,0.0010,-39.81
1788360535272,0.0013,0.0001,-0.0007,0.0014,-39.81
1788360535291,0.0007,0.0001,0.0007,0.0011,-39.81
1788360535310,-0.0007,0.0001,0.0002,0.0007,-38.95
1788360535328,0.0003,0.0006,-0.0002,0.0007,-38.95
1788360535347,0.0007,0.0010,-0.0002,0.0013,-38.95
1788360535366,0.0012,0.0000,0.0003,0.0012,-43.33
1788360535384,0.0007,-0.0004,0.0002,0.0008,-43.33
1788360535403,0.0002,0.0000,0.0007,0.0007,-43.33
1788360535422,-0.0012,-0.0004,0.0007,0.0015,-39.58
1788360535441,-0.0003,-0.0009,-0.0008,0.0012,-39.58
1788360535459,-0.0002,-0.0013,-0.0003,0.0014,-39.58
1788360535478,-0.0002,-0.0004,0.0002,0.0005,-39.58
1788360535497,0.0007,-0.0003,0.0007,0.0010,-43.13
1788360535517,0.0002,0.0001,0.0002,0.0003,-43.13
1788360535535,-0.0007,0.0001,0.0002,0.0008,-43.13
1788360535554,0.0002,0.0001,0.0007,0.0007,-40.94
1788360535573,0.0002,0.0001,0.0006,0.0007,-40.94
1788360535593,0.0002,0.0011,0.0001,0.0011,-40.94
1788360535610,-0.0008,-0.0004,0.0006,0.0010,-40.94
1788360535630,0.0002,-0.0013,0.0006,0.0014,-40.61
1788360535648,-0.0003,0.0016,-0.0004,0.0016,-40.61
1788360535667,-0.0007,0.0010,-0.0008,0.0015,-40.61
1788360535685,0.0002,0.0005,0.0001,0.0006,-42.01
1788360535704,-0.0003,0.0005,0.0001,0.0006,-42.01
1788360535723,0.0007,0.0000,-0.0003,0.0008,-42.01
1788360535742,-0.0007,0.0005,-0.0013,0.0015,-42.58
1788360535761,-0.0012,0.0005,0.0002,0.0013,-42.58
1788360535781,-0.0002,-0.0005,-0.0012,0.0013,-42.58
1788360535800,0.0003,0.0005,0.0007,0.0009,-42.58
1788360535818,0.0003,-0.0010,0.0002,0.0010,-48.61
1788360535836,0.0008,0.0005,-0.0008,0.0012,-48.61
1788360535855,0.0003,0.0005,-0.0003,0.0006,-48.61
1788360535873,0.0003,-0.0000,-0.0007,0.0008,-48.61
1788360535893,-0.0002,-0.0000,0.0002,0.0003,-40.02
1788360535911,0.0003,0.0005,-0.0002,0.0006,-40.02
1788360535931,0.0003,-0.0005,0.0007,0.0009,-40.02
1788360535949,-0.0002,0.0005,-0.0012,0.0013,-41.30
1788360535968,-0.0007,-0.0005,0.0003,0.0009,-41.30
1788360535986,0.0008,0.0005,-0.0002,0.0009,-41.30
1788360536006,0.0017,-0.0000,0.0007,0.0018,-47.56
1788360536025,0.0002,0.0004,-0.0002,0.0005,-47.56
1788360536043,-0.0003,-0.0005,-0.0002,0.0006,-47.56
1788360536062,0.0002,0.0004,0.0002,0.0005,-52.17
1788360536081,-0.0003,-0.0001,-0.0002,0.0004,-52.17
1788360536099,0.0002,0.0004,0.0002,0.0005,-52.17
1788360536119,-0.0007,0.0004,0.0002,0.0009,-52.17
1788360536137,-0.0002,0.0009,-0.0002,0.0009,-57.20
1788360536156,-0.0002,0.0004,0.0002,0.0005,-57.20
1788360536174,-0.0012,-0.0001,-0.0012,0.0017,-57.20
1788360536193,0.0008,0.0004,-0.0002,0.0009,-39.26
1788360536213,-0.0012,-0.0006,-0.0007,0.0015,-39.26
1788360536231,-0.0016,0.0004,-0.0011,0.0020,-39.26
1788360536250,-0.0006,0.0004,-0.0006,0.0009,-39.26
1788360536269,-0.0001,0.0003,-0.0006,0.0007,-35.91
1788360536289,-0.0001,-0.0001,-0.0010,0.0011,-35.91
1788360536306,-0.0001,0.0008,-0.0001,0.0008,-35.91
1788360536325,0.0004,-0.0006,0.0014,0.0015,-38.64
1788360536344,-0.0011,0.0008,0.0004,0.0014,-38.64
1788360536362,0.0009,-0.0011,0.0008,0.0016,-38.64
1788360536381,0.0004,-0.0006,0.0003,0.0008,-38.27
