t,ax,ay,az,mag,db
1788360584543,0.0000,0.0000,0.0000,0.0000,-54.07
1788360584563,0.0010,-0.0005,-0.0002,0.0011,-54.07
1788360584580,-0.0003,-0.0003,-0.0005,0.0007,-54.07
1788360584599,-0.0006,-0.0003,0.0000,0.0007,-54.07
1788360584618,0.0003,0.0002,0.0012,0.0012,-54.07
1788360584638,-0.0002,-0.0007,-0.0002,0.0007,-54.07
1788360584656,-0.0010,-0.0010,0.0002,0.0014,-160.00
1788360584675,-0.0000,0.0004,0.0006,0.0007,-160.00
1788360584695,-0.0000,-0.0005,-0.0003,0.0006,-160.00
1788360584713,0.0026,0.0000,0.0001,0.0026,-57.73
1788360584731,0.0010,0.0009,0.0001,0.0014,-57.73
1788360584750,0.0001,0.0004,-0.0008,0.0009,-57.73
1788360584769,-0.0004,-0.0001,0.0002,0.0004,-58.04
1788360584788,-0.0008,-0.0006,-0.0003,0.0010,-58.04
1788360584807,0.0002,-0.0010,0.0002,0.0010,-58.04
1788360584826,0.0006,0.0005,-0.0003,0.0008,-58.04
1788360584844,-0.0003,-0.0005,-0.0003,0.0006,-59.85
1788360584863,-0.0003,-0.0004,0.0007,0.0009,-59.85
1788360584882,0.0002,-0.0009,0.0002,0.0009,-59.85
1788360584901,-0.0003,-0.0004,0.0002,0.0005,-54.85
1788360584920,0.0006,-0.0008,-0.0003,0.0011,-54.85
1788360584939,-0.0008,0.0002,0.0002,0.0008,-54.85
1788360584957,-0.0008,-0.0008,0.0006,0.0013,-54.85
1788360584976,0.0011,-0.0007,-0.0008,0.0016,-37.03
1788360584995,0.0006,0.0002,0.0002,0.0007,-37.03
1788360585014,-0.0003,-0.0007,0.0006,0.0010,-37.03
1788360585032,0.0006,-0.0002,-0.0003,0.0007,-36.63
1788360585051,-0.0008,0.0007,0.0006,0.0012,-36.63
1788360585070,0.0006,0.0007,0.0011,0.0014,-36.63
1788360585089,0.0001,0.0007,0.0006,0.0009,-37.63
1788360585108,-0.0008,0.0002,-0.0009,0.0012,-37.63
1788360585127,0.0011,0.0011,0.0001,0.0016,-37.63
1788360585145,-0.0008,-0.0004,0.0001,0.0009,-37.63
1788360585164,0.0002,-0.0003,0.0010,0.0011,-39.16
1788360585183,0.0006,0.0002,-0.0004,0.0008,-39.16
1788360585202,0.0016,0.0016,0.0001,0.0022,-39.16
1788360585220,-0.0004,0.0010,0.0005,0.0012,-40.46
1788360585240,-0.0013,0.0000,0.0001,0.0013,-40.46
1788360585258,-0.0003,-0.0004,0.0001,0.0005,-40.46
1788360585278,-0.0013,-0.0014,0.0001,0.0019,-40.46
1788360585297,0.0002,-0.0004,0.0001,0.0004,-41.90
1788360585316,-0.0012,-0.0003,0.0001,0.0013,-41.90
1788360585333,-0.0007,0.0011,-0.0004,0.0014,-41.90
1788360585353,-0.0007,0.0001,0.0005,0.0009,-45.84
1788360585371,0.0017,-0.0013,-0.0004,0.0022,-45.84
1788360585390,0.0002,-0.0008,0.0001,0.0008,-45.84
1788360585409,0.0002,0.0006,-0.0004,0.0008,-42.41
1788360585428,-0.0007,0.0006,0.0005,0.0011,-42.41
1788360585447,0.0002,0.0001,0.0001,0.0003,-42.41
1788360585465,-0.0012,0.0010,0.0001,0.0016,-42.41
1788360585485,0.0003,0.0001,0.0005,0.0006,-41.93
1788360585502,-0.0007,-0.0009,0.0005,0.0012,-41.93
1788360585522,0.0003,-0.0004,-0.0005,0.0007,-41.93
1788360585540,0.0007,-0.0008,0.0010,0.0015,-47.22
1788360585559,0.0002,0.0001,-0.0000,0.0003,-47.22
1788360585578,-0.0002,-0.0003,-0.0005,0.0006,-47.22
1788360585597,0.0007,0.0001,0.0000,0.0007,-47.22
1788360585616,0.0002,-0.0003,0.0010,0.0010,-48.82
1788360585634,-0.0002,0.0006,0.0005,0.0008,-48.82
1788360585653,-0.0007,-0.0003,-0.0000,0.0008,-48.82
