t,ax,ay,az,mag,db
1788360463610,0.0000,0.0000,0.0000,0.0000,-52.72
1788360463621,0.0032,0.0084,0.0173,0.0195,-52.72
1788360463640,0.0157,0.0027,0.0109,0.0193,-52.72
1788360463661,0.0249,-0.0153,-0.0113,0.0313,-52.72
1788360463678,0.0222,-0.0321,-0.0323,0.0507,-52.72
1788360463696,0.0081,-0.0233,-0.0355,0.0433,-52.72
1788360463716,-0.0048,0.0028,-0.0461,0.0465,-160.00
1788360463735,0.0005,0.0050,-0.0662,0.0664,-160.00
1788360463753,0.0171,-0.0192,-0.0842,0.0881,-160.00
1788360463772,0.0231,-0.0516,-0.0514,0.0764,-160.00
1788360463791,0.0147,-0.0584,-0.0207,0.0637,-58.04
1788360463810,-0.0040,-0.0353,-0.0260,0.0441,-58.04
1788360463829,-0.0197,-0.0157,-0.0259,0.0361,-58.04
1788360463847,-0.0243,-0.0131,0.0105,0.0296,-58.80
1788360463869,-0.0244,-0.0240,0.0449,0.0565,-58.80
1788360463885,-0.0318,-0.0151,0.0246,0.0429,-58.80
1788360463904,-0.0425,-0.0091,0.0400,0.0591,-59.65
1788360463922,-0.0544,0.0110,0.0461,0.0721,-59.65
1788360463941,-0.0586,0.0311,0.0480,0.0819,-59.65
1788360463960,-0.0449,0.0292,0.0644,0.0838,-59.95
1788360463979,-0.0201,0.0176,0.0887,0.0926,-59.95
1788360463997,0.0871,-0.0607,0.4733,0.4851,-59.95
1788360464017,-0.1158,0.0571,0.0684,0.1461,-59.95
1788360464035,-0.0394,0.0593,-0.0695,0.0995,-59.95
1788360464054,0.0354,-0.0269,0.1285,0.1360,-43.69
1788360464073,-0.0084,-0.0093,-0.0031,0.0129,-43.69
1788360464092,0.0503,-0.0064,-0.0004,0.0507,-43.69
1788360464110,0.0405,0.0122,-0.0789,0.0895,-38.21
1788360464130,0.0060,0.0109,0.0447,0.0464,-38.21
1788360464148,0.0053,0.0224,0.1150,0.1173,-38.21
1788360464167,-0.0427,-0.0178,-0.0310,0.0557,-38.43
1788360464186,-0.1031,-0.0053,-0.2156,0.2391,-38.43
1788360464206,0.0952,0.0497,0.1544,0.1881,-38.43
1788360464223,-0.0499,-0.0517,-0.1048,0.1270,-40.25
1788360464242,-0.0441,-0.1173,-0.3664,0.3873,-40.25
1788360464261,-0.0717,0.0119,-0.5704,0.5750,-40.25
1788360464281,0.1795,-0.0345,0.3143,0.3636,-41.54
1788360464298,0.1307,-0.1474,0.7167,0.7433,-41.54
1788360464318,-0.0147,-0.1132,0.1689,0.2039,-41.54
1788360464336,-0.0529,0.0325,-0.4089,0.4136,-41.54
1788360464355,0.0687,0.0515,-0.2711,0.2844,-41.54
1788360464374,0.0877,0.0585,-0.0782,0.1313,-43.70
1788360464393,0.0366,0.0172,0.2918,0.2946,-43.70
1788360464411,-0.0802,-0.0275,0.3416,0.3520,-43.70
1788360464430,-0.0253,-0.0679,-0.2270,0.2383,-43.54
1788360464449,0.0650,-0.0415,0.1621,0.1795,-43.54
1788360464469,0.0120,-0.0232,0.1215,0.1242,-43.54
1788360464486,-0.0496,0.0078,-0.2827,0.2871,-45.54
1788360464506,-0.0186,0.0531,-0.6131,0.6157,-45.54
1788360464524,0.0999,-0.0073,-0.6869,0.6942,-45.54
1788360464544,0.1549,-0.0364,1.2752,1.2850,-39.69
1788360464562,-0.1432,0.0682,0.2139,0.2663,-39.69
1788360464581,-0.0929,0.0017,-0.4534,0.4628,-39.69
1788360464599,-0.0653,0.0132,0.3635,0.3696,-33.78
1788360464619,-0.0302,-0.0023,-0.1397,0.1429,-33.78
1788360464636,-0.0735,0.0280,0.1623,0.1804,-33.78
1788360464656,0.1301,-0.0227,-0.1616,0.2087,-33.78
1788360464675,-0.0729,0.0106,0.0598,0.0949,-33.78
1788360464694,0.0223,-0.0035,-0.0084,0.0241,-47.31
1788360464712,-0.0105,0.0004,0.0100,0.0145,-47.31
1788360464732,0.0061,-0.0010,-0.0070,0.0093,-47.31
1788360464750,-0.0022,-0.0010,-0.0001,0.0024,-57.13
1788360464770,-0.0002,-0.0005,-0.0001,0.0006,-57.13
1788360464787,0.0003,-0.0010,-0.0021,0.0023,-57.13
1788360464807,0.0012,-0.0005,-0.0015,0.0020,-46.69
1788360464825,-0.0003,-0.0015,-0.0015,0.0021,-46.69
1788360464844,-0.0017,-0.0005,-0.0020,0.0026,-46.69
1788360464862,-0.0002,0.0000,-0.0010,0.0010,-40.23
1788360464882,0.0002,-0.0005,-0.0015,0.0015,-40.23
1788360464900,0.0012,-0.0009,-0.0014,0.0021,-40.23
1788360464921,0.0002,-0.0004,-0.0019,0.0020,-38.53
1788360464938,0.0012,-0.0004,-0.0009,0.0015,-38.53
1788360464958,-0.0003,-0.0014,-0.0019,0.0023,-38.53
1788360464976,0.0002,0.0005,-0.0013,0.0015,-38.53
1788360464995,0.0007,-0.0009,-0.0013,0.0017,-38.53
1788360465013,0.0011,-0.0014,-0.0008,0.0020,-37.22
1788360465032,-0.0008,-0.0009,-0.0018,0.0022,-37.22
1788360465051,0.0011,-0.0004,-0.0018,0.0021,-37.22
1788360465070,0.0001,-0.0009,-0.0013,0.0015,-36.14
1788360465089,0.0006,-0.0004,-0.0008,0.0010,-36.14
1788360465107,0.0015,0.0006,-0.0017,0.0023,-36.14
1788360465126,0.0010,-0.0004,-0.0021,0.0023,-41.34
1788360465146,-0.0005,-0.0004,-0.0011,0.0012,-41.34
1788360465164,0.0000,-0.0003,-0.0006,0.0007,-41.34
1788360465183,-0.0005,-0.0003,-0.0010,0.0012,-40.25
1788360465202,0.0010,-0.0008,-0.0015,0.0019,-40.25
1788360465221,0.0009,-0.0003,-0.0014,0.0017,-40.25
1788360465239,-0.0001,-0.0003,-0.0004,0.0005,-36.55
1788360465258,-0.0001,-0.0012,-0.0009,0.0015,-36.55
1788360465277,0.0009,-0.0007,-0.0013,0.0017,-36.55
1788360465296,0.0004,0.0003,-0.0008,0.0009,-36.55
1788360465314,0.0004,0.0002,-0.0008,0.0009,-36.55
1788360465333,-0.0011,-0.0007,-0.0008,0.0015,-42.34
1788360465353,-0.0001,-0.0002,-0.0007,0.0008,-42.34
1788360465371,0.0004,0.0007,-0.0007,0.0011,-42.34
1788360465389,-0.0001,-0.0007,-0.0002,0.0007,-46.31
1788360465408,-0.0006,0.0003,-0.0011,0.0013,-46.31
1788360465427,0.0004,0.0007,-0.0006,0.0010,-46.31
1788360465446,-0.0001,-0.0002,-0.0001,0.0003,-52.97
1788360465465,0.0008,-0.0007,-0.0006,0.0012,-52.97
1788360465484,0.0008,-0.0002,-0.0015,0.0017,-52.97
1788360465502,0.0003,-0.0002,-0.0001,0.0004,-54.91
1788360465522,-0.0011,-0.0006,-0.0005,0.0014,-54.91
1788360465540,-0.0002,0.0003,-0.0015,0.0015,-54.91
1788360465559,0.0008,-0.0002,-0.0009,0.0012,-54.46
1788360465578,0.0012,-0.0002,-0.0014,0.0019,-54.46
1788360465597,0.0002,0.0008,0.0001,0.0008,-54.46
1788360465615,0.0007,-0.0002,0.0005,0.0009,-54.46
1788360465635,0.0007,-0.0006,-0.0004,0.0010,-54.46
1788360465653,0.0006,-0.0001,-0.0004,0.0008,-56.24
1788360465671,0.0002,-0.0015,0.0001,0.0015,-56.24
1788360465690,-0.0013,-0.0001,-0.0013,0.0018,-56.24
1788360465709,0.0007,0.0009,-0.0003,0.0012,-55.75
1788360465728,-0.0013,-0.0006,-0.0003,0.0014,-55.75
1788360465747,-0.0003,-0.0005,0.0001,0.0006,-55.75
1788360465765,-0.0003,-0.0005,0.0001,0.0006,-54.70
1788360465784,0.0011,-0.0000,-0.0008,0.0014,-54.70
1788360465803,0.0002,0.0009,-0.0003,0.0010,-54.70
1788360465822,0.0011,-0.0005,0.0002,0.0012,-55.40
1788360465841,-0.0004,-0.0001,-0.0003,0.0005,-55.40
1788360465860,0.0006,-0.0005,0.0002,0.0008,-55.40
1788360465879,0.0010,0.0004,0.0002,0.0011,-56.00
1788360465899,0.0005,0.0009,-0.0003,0.0011,-56.00
1788360465916,0.0010,0.0004,-0.0003,0.0011,-56.00
1788360465936,-0.0005,-0.0010,-0.0003,0.0012,-56.00
1788360465953,0.0005,-0.0000,-0.0007,0.0009,-56.00
1788360465973,-0.0005,-0.0000,-0.0007,0.0009,-58.67
1788360465991,0.0000,-0.0000,0.0002,0.0002,-58.67
1788360466010,0.0009,0.0004,-0.0002,0.0011,-58.67
1788360466030,0.0004,-0.0005,-0.0007,0.0010,-55.09
1788360466048,0.0004,-0.0005,-0.0002,0.0007,-55.09
1788360466066,-0.0005,-0.0009,0.0003,0.0011,-55.09
1788360466086,-0.0010,0.0000,-0.0007,0.0012,-57.44
1788360466104,-0.0005,0.0000,-0.0002,0.0005,-57.44
1788360466123,-0.0005,-0.0004,-0.0002,0.0007,-57.44
1788360466142,-0.0009,0.0001,-0.0002,0.0010,-56.60
1788360466160,-0.0004,-0.0009,0.0003,0.0010,-56.60
1788360466179,-0.0009,-0.0004,-0.0006,0.0012,-56.60
1788360466198,-0.0004,-0.0004,-0.0002,0.0006,-51.97
1788360466217,-0.0009,-0.0008,-0.0001,0.0012,-51.97
1788360466236,-0.0009,-0.0003,0.0003,0.0010,-51.97
1788360466254,0.0011,-0.0003,0.0008,0.0014,-51.97
1788360466273,-0.0004,0.0006,-0.0002,0.0008,-51.97
1788360466292,0.0001,0.0006,0.0003,0.0007,-34.64
1788360466312,0.0001,-0.0003,-0.0002,0.0004,-34.64
1788360466329,0.0005,-0.0003,0.0012,0.0014,-34.64
1788360466349,0.0005,0.0006,-0.0002,0.0008,-31.44
1788360466367,0.0010,0.0001,-0.0007,0.0012,-31.44
1788360466386,0.0000,0.0001,0.0008,0.0008,-31.44
1788360466405,-0.0005,0.0011,-0.0002,0.0012,-33.77
1788360466424,0.0005,-0.0009,-0.0002,0.0010,-33.77
1788360466442,0.0005,-0.0004,-0.0002,0.0006,-33.77
1788360466461,-0.0000,0.0006,-0.0002,0.0006,-37.19
1788360466481,-0.0005,-0.0004,-0.0011,0.0013,-37.19
1788360466499,0.0005,-0.0008,-0.0006,0.0011,-37.19
1788360466518,0.0004,0.0006,-0.0001,0.0008,-40.57
1788360466537,-0.0001,0.0001,0.0003,0.0004,-40.57
1788360466555,-0.0005,-0.0004,0.0003,0.0007,-40.57
1788360466574,-0.0010,0.0006,0.0003,0.0012,-40.57
1788360466593,-0.0014,0.0001,0.0008,0.0016,-40.57
1788360466612,-0.0004,0.0011,0.0008,0.0014,-34.66
1788360466630,-0.0009,-0.0004,0.0003,0.0010,-34.66
1788360466650,0.0001,-0.0004,-0.0002,0.0005,-34.66
1788360466668,-0.0009,0.0001,0.0003,0.0009,-33.35
1788360466687,0.0001,0.0006,0.0003,0.0006,-33.35
1788360466709,-0.0004,0.0005,0.0002,0.0007,-33.35
1788360466724,0.0006,0.0005,-0.0002,0.0008,-33.17
1788360466743,0.0001,-0.0004,-0.0002,0.0005,-33.17
1788360466762,-0.0004,0.0001,0.0002,0.0005,-33.17
1788360466781,0.0006,-0.0004,-0.0002,0.0007,-31.02
1788360466800,-0.0009,-0.0004,-0.0007,0.0012,-31.02
1788360466818,-0.0004,0.0001,-0.0002,0.0004,-31.02
1788360466839,-0.0004,-0.0004,-0.0007,0.0008,-34.42
1788360466856,-0.0003,0.0001,-0.0002,0.0004,-34.42
1788360466876,-0.0008,0.0006,-0.0011,0.0015,-34.42
1788360466894,-0.0008,0.0001,-0.0001,0.0008,-34.42
1788360466913,0.0002,0.0001,-0.0006,0.0006,-34.42
1788360466931,0.0011,-0.0008,0.0004,0.0015,-31.41
1788360466950,0.0016,-0.0003,0.0004,0.0016,-31.41
1788360466969,0.0001,-0.0003,-0.0001,0.0004,-31.41
1788360466988,0.0006,-0.0008,-0.0001,0.0010,-30.96
1788360467007,0.0020,0.0002,-0.0011,0.0022,-30.96
1788360467026,-0.0005,0.0006,0.0004,0.0009,-30.96
1788360467044,-0.0005,0.0006,-0.0001,0.0008,-32.68
1788360467063,0.0000,-0.0003,-0.0001,0.0004,-32.68
1788360467082,-0.0009,0.0001,0.0004,0.0010,-32.68
1788360467101,0.0001,0.0006,-0.0001,0.0006,-34.52
1788360467119,0.0001,-0.0003,-0.0001,0.0004,-34.52
1788360467138,0.0001,-0.0008,-0.0001,0.0008,-34.52
1788360467158,-0.0009,-0.0003,-0.0010,0.0014,-32.53
1788360467176,-0.0004,0.0002,-0.0005,0.0007,-32.53
1788360467194,-0.0009,-0.0008,0.0004,0.0012,-32.53
1788360467214,-0.0004,-0.0003,0.0009,0.0010,-32.53
1788360467232,-0.0004,-0.0008,0.0004,0.0009,-32.53
1788360467252,-0.0003,0.0002,0.0008,0.0009,-31.45
1788360467270,0.0001,0.0007,0.0008,0.0011,-31.45
1788360467289,-0.0003,0.0011,-0.0002,0.0012,-31.45
1788360467307,-0.0003,0.0002,0.0003,0.0005,-35.17
1788360467327,-0.0008,-0.0003,-0.0006,0.0011,-35.17
1788360467345,-0.0008,-0.0008,0.0003,0.0011,-35.17
1788360467364,0.0002,0.0007,-0.0001,0.0007,-39.31
1788360467382,0.0002,-0.0003,-0.0006,0.0007,-39.31
1788360467401,0.0002,-0.0003,-0.0001,0.0003,-39.31
1788360467422,0.0001,0.0007,-0.0001,0.0007,-38.49
1788360467439,-0.0013,0.0006,0.0004,0.0015,-38.49
1788360467458,-0.0003,-0.0003,0.0003,0.0006,-38.49
1788360467477,-0.0003,0.0002,0.0003,0.0005,-28.96
1788360467495,-0.0003,0.0002,-0.0002,0.0004,-28.96
1788360467515,0.0002,0.0002,-0.0001,0.0003,-28.96
1788360467533,-0.0003,-0.0008,0.0003,0.0009,-28.96
1788360467552,0.0007,-0.0008,0.0003,0.0011,-28.96
