t,ax,ay,az,mag,db
1788358695296,0.0000,0.0000,0.0000,0.0000,-42.81
1788358695306,0.0005,-0.0002,0.0000,0.0005,-42.81
1788358695326,0.0006,-0.0002,0.0003,0.0007,-42.81
1788358695344,0.0001,-0.0005,0.0002,0.0005,-42.81
1788358695363,0.0001,-0.0004,-0.0002,0.0004,-42.81
1788358695383,0.0001,0.0005,0.0002,0.0006,-42.81
1788358695401,0.0005,0.0004,-0.0006,0.0009,-42.81
1788358695420,-0.0004,0.0008,0.0003,0.0010,-160.00
1788358695438,-0.0013,-0.0006,-0.0002,0.0014,-160.00
1788358695457,0.0002,-0.0005,-0.0001,0.0006,-160.00
1788358695477,-0.0003,0.0013,-0.0001,0.0013,-53.21
1788358695495,0.0006,0.0008,0.0003,0.0010,-53.21
1788358695513,0.0006,0.0016,0.0008,0.0019,-53.21
1788358695533,-0.0004,-0.0003,0.0007,0.0009,-47.50
1788358695553,0.0001,-0.0008,-0.0003,0.0008,-47.50
1788358695571,0.0010,0.0002,0.0002,0.0011,-47.50
1788358695589,0.0009,-0.0007,-0.0003,0.0012,-46.79
1788358695608,-0.0000,-0.0002,0.0007,0.0007,-46.79
1788358695626,-0.0014,-0.0007,0.0006,0.0017,-46.79
1788358695646,0.0009,0.0003,0.0001,0.0010,-46.36
1788358695664,-0.0000,0.0003,0.0006,0.0007,-46.36
1788358695683,-0.0005,-0.0011,0.0001,0.0013,-46.36
1788358695702,-0.0005,0.0008,0.0006,0.0011,-46.36
1788358695721,-0.0005,0.0007,0.0001,0.0009,-46.36
1788358695739,-0.0005,-0.0002,0.0001,0.0005,-40.46
1788358695758,0.0010,0.0007,-0.0004,0.0013,-40.46
1788358695777,-0.0005,-0.0003,0.0001,0.0006,-40.46
1788358695796,-0.0005,-0.0003,-0.0004,0.0007,-37.54
1788358695814,-0.0005,0.0002,-0.0008,0.0010,-37.54
1788358695834,-0.0005,-0.0007,-0.0003,0.0009,-37.54
1788358695852,-0.0005,-0.0012,0.0001,0.0013,-37.83
1788358695871,-0.0005,-0.0002,-0.0013,0.0014,-37.83
1788358695889,0.0000,-0.0007,0.0011,0.0013,-37.83
1788358695908,0.0005,-0.0002,-0.0008,0.0010,-38.98
1788358695927,0.0010,0.0008,0.0006,0.0014,-38.98
1788358695946,-0.0000,-0.0006,0.0001,0.0007,-38.98
1788358695965,-0.0010,-0.0002,-0.0003,0.0010,-39.48
1788358695984,0.0009,0.0003,-0.0008,0.0013,-39.48
1788358696002,0.0009,-0.0006,0.0007,0.0013,-39.48
1788358696023,-0.0015,-0.0016,0.0002,0.0022,-39.48
1788358696040,-0.0000,0.0004,-0.0003,0.0005,-39.48
1788358696059,-0.0005,-0.0020,-0.0003,0.0021,-42.69
1788358696078,-0.0005,-0.0005,-0.0003,0.0008,-42.69
1788358696097,-0.0005,0.0009,0.0002,0.0011,-42.69
1788358696115,0.0000,-0.0000,-0.0003,0.0003,-42.50
1788358696134,-0.0014,-0.0005,-0.0003,0.0015,-42.50
1788358696153,-0.0004,-0.0005,-0.0007,0.0010,-42.50
1788358696172,0.0001,0.0005,-0.0002,0.0005,-42.70
1788358696190,-0.0004,-0.0000,0.0002,0.0005,-42.70
1788358696210,-0.0004,-0.0005,0.0002,0.0007,-42.70
1788358696229,0.0010,0.0009,-0.0012,0.0018,-43.12
1788358696247,0.0005,-0.0000,-0.0007,0.0009,-43.12
1788358696266,0.0000,0.0009,-0.0002,0.0009,-43.12
1788358696285,-0.0009,0.0013,-0.0007,0.0018,-44.12
1788358696304,0.0000,-0.0006,-0.0002,0.0006,-44.12
1788358696322,0.0005,0.0008,0.0008,0.0013,-44.12
1788358696341,0.0010,-0.0006,-0.0002,0.0011,-44.12
1788358696362,-0.0005,-0.0001,-0.0002,0.0005,-44.12
1788358696378,-0.0010,-0.0010,0.0003,0.0014,-44.96
1788358696397,-0.0009,-0.0005,-0.0002,0.0011,-44.96
1788358696416,0.0000,0.0004,-0.0011,0.0012,-44.96
1788358696435,-0.0004,-0.0005,-0.0006,0.0009,-42.85
1788358696454,0.0005,0.0005,-0.0001,0.0007,-42.85
1788358696473,0.0000,-0.0000,-0.0006,0.0006,-42.85
1788358696492,0.0000,-0.0015,-0.0001,0.0015,-43.80
1788358696511,0.0000,-0.0005,-0.0001,0.0005,-43.80
