t,ax,ay,az,mag,db
1788358534201,0.0000,0.0000,0.0000,0.0000,-38.92
1788358534213,0.0000,-0.0005,-0.0000,0.0005,-38.92
1788358534232,0.0010,0.0007,0.0003,0.0012,-38.92
1788358534250,-0.0004,0.0005,-0.0001,0.0006,-38.92
1788358534269,-0.0003,0.0004,0.0003,0.0006,-38.92
1788358534288,-0.0002,0.0003,-0.0002,0.0004,-38.92
1788358534307,-0.0006,0.0003,-0.0001,0.0007,-38.92
1788358534325,0.0003,-0.0015,0.0007,0.0017,-160.00
1788358534345,-0.0001,0.0013,0.0015,0.0020,-160.00
1788358534363,-0.0006,-0.0001,-0.0004,0.0007,-160.00
1788358534382,0.0017,-0.0001,0.0005,0.0018,-54.30
1788358534401,0.0007,0.0003,0.0005,0.0009,-54.30
1788358534420,-0.0007,0.0003,-0.0000,0.0008,-54.30
1788358534438,-0.0016,-0.0002,0.0005,0.0017,-45.97
1788358534457,-0.0006,-0.0006,-0.0005,0.0010,-45.97
1788358534476,-0.0005,-0.0001,-0.0005,0.0007,-45.97
1788358534495,0.0009,-0.0001,0.0000,0.0009,-47.17
1788358534514,0.0004,0.0003,0.0000,0.0005,-47.17
1788358534533,-0.0010,-0.0011,-0.0004,0.0015,-47.17
1788358534551,-0.0005,0.0004,0.0005,0.0008,-47.17
1788358534570,-0.0005,-0.0001,0.0000,0.0005,-47.17
1788358534589,0.0005,-0.0001,0.0000,0.0005,-47.17
1788358534610,0.0014,-0.0006,0.0000,0.0015,-47.17
1788358534626,0.0004,0.0008,-0.0004,0.0010,-47.17
1788358534645,0.0004,0.0013,0.0000,0.0013,-41.57
1788358534664,-0.0001,-0.0002,0.0000,0.0002,-41.57
1788358534683,0.0013,-0.0011,0.0000,0.0017,-41.57
1788358534701,0.0003,0.0008,0.0000,0.0009,-37.25
1788358534720,-0.0006,-0.0002,0.0005,0.0008,-37.25
1788358534739,0.0003,0.0003,0.0000,0.0005,-37.25
1788358534758,0.0003,0.0008,-0.0009,0.0013,-37.73
1788358534777,-0.0006,0.0003,0.0000,0.0007,-37.73
1788358534796,-0.0011,0.0003,-0.0004,0.0012,-37.73
1788358534814,0.0008,0.0012,-0.0004,0.0015,-38.20
1788358534834,0.0003,-0.0007,-0.0009,0.0012,-38.20
1788358534852,-0.0021,0.0007,-0.0027,0.0035,-38.20
1788358534871,0.0023,-0.0045,0.0139,0.0148,-38.20
1788358534889,-0.0006,0.0013,-0.0050,0.0052,-25.48
1788358534909,0.0022,0.0036,-0.0043,0.0061,-25.48
1788358534926,-0.0007,0.0011,-0.0033,0.0035,-25.48
1788358534946,0.0003,-0.0008,0.0006,0.0010,-25.48
1788358534966,-0.0016,0.0002,0.0034,0.0038,-33.43
1788358534985,0.0003,0.0007,0.0010,0.0012,-33.43
1788358535004,-0.0002,0.0006,-0.0005,0.0008,-33.43
1788358535022,-0.0007,-0.0003,0.0000,0.0007,-37.52
1788358535040,-0.0002,-0.0003,-0.0005,0.0006,-37.52
1788358535060,-0.0002,-0.0003,0.0000,0.0003,-37.52
1788358535078,-0.0001,0.0007,0.0000,0.0007,-40.86
1788358535097,-0.0001,0.0002,-0.0005,0.0005,-40.86
1788358535115,-0.0001,0.0002,-0.0004,0.0005,-40.86
1788358535134,-0.0001,0.0006,-0.0014,0.0015,-43.95
1788358535153,0.0008,0.0006,0.0001,0.0010,-43.95
1788358535172,-0.0001,-0.0008,0.0001,0.0008,-43.95
1788358535190,0.0003,-0.0008,-0.0004,0.0009,-46.26
1788358535209,0.0008,0.0002,-0.0004,0.0009,-46.26
1788358535229,0.0003,-0.0003,0.0006,0.0007,-46.26
1788358535247,0.0003,0.0002,-0.0009,0.0009,-46.26
1788358535266,0.0012,-0.0008,-0.0004,0.0015,-46.26
1788358535285,-0.0007,0.0007,0.0006,0.0012,-45.10
1788358535303,0.0002,0.0007,0.0011,0.0013,-45.10
1788358535322,-0.0016,-0.0003,0.0010,0.0020,-45.10
1788358535341,-0.0002,-0.0003,-0.0004,0.0005,-44.87
1788358535361,-0.0002,0.0002,0.0001,0.0003,-44.87
1788358535378,-0.0006,0.0002,-0.0004,0.0008,-44.87
1788358535397,-0.0001,-0.0003,-0.0004,0.0005,-46.40
1788358535416,-0.0006,0.0002,-0.0004,0.0007,-46.40
1788358535436,-0.0001,0.0002,0.0006,0.0006,-46.40
1788358535454,-0.0001,0.0002,0.0001,0.0002,-44.33
1788358535473,-0.0001,0.0002,0.0010,0.0010,-44.33
1788358535492,0.0004,0.0002,-0.0004,0.0006,-44.33
1788358535510,0.0013,-0.0003,0.0010,0.0017,-45.56
1788358535529,0.0003,-0.0008,0.0010,0.0013,-45.56
1788358535549,0.0003,0.0011,-0.0005,0.0013,-45.56
1788358535566,-0.0006,-0.0003,-0.0009,0.0011,-45.56
1788358535585,-0.0006,0.0002,-0.0014,0.0015,-45.56
1788358535604,-0.0013,-0.0002,0.0010,0.0016,-42.47
1788358535623,0.0001,0.0003,0.0015,0.0015,-42.47
1788358535642,0.0006,-0.0007,0.0014,0.0017,-42.47
1788358535661,0.0050,-0.0021,-0.0019,0.0057,-45.31
