t,ax,ay,az,mag,db
1788359104900,0.0000,0.0000,0.0000,0.0000,-40.38
1788359104914,-0.0012,-0.0000,-0.0005,0.0013,-40.38
1788359104934,0.0005,-0.0003,-0.0010,0.0011,-40.38
1788359104952,-0.0000,0.0001,0.0000,0.0001,-40.38
1788359104970,0.0004,0.0005,0.0004,0.0007,-40.38
1788359104990,0.0003,-0.0000,0.0007,0.0008,-40.38
1788359105008,0.0007,-0.0000,0.0006,0.0009,-40.38
1788359105027,0.0002,0.0004,0.0005,0.0007,-160.00
1788359105046,-0.0003,0.0004,-0.0004,0.0006,-160.00
1788359105064,0.0002,0.0008,0.0001,0.0008,-160.00
1788359105083,-0.0011,-0.0015,-0.0004,0.0019,-48.90
1788359105102,0.0003,0.0004,-0.0003,0.0006,-48.90
1788359105121,0.0003,0.0004,-0.0012,0.0013,-48.90
1788359105140,-0.0007,-0.0015,0.0011,0.0020,-48.70
1788359105159,0.0007,0.0005,-0.0003,0.0009,-48.70
1788359105177,-0.0002,-0.0005,0.0002,0.0006,-48.70
1788359105197,-0.0007,0.0005,-0.0007,0.0011,-46.96
1788359105215,0.0003,0.0004,-0.0002,0.0006,-46.96
1788359105234,0.0012,-0.0000,-0.0002,0.0012,-46.96
1788359105253,-0.0008,0.0004,0.0007,0.0011,-47.51
1788359105272,-0.0007,0.0004,0.0007,0.0011,-47.51
1788359105290,0.0003,-0.0001,-0.0008,0.0008,-47.51
1788359105309,0.0002,0.0004,0.0002,0.0005,-47.51
1788359105328,-0.0007,0.0004,0.0002,0.0008,-47.51
1788359105347,0.0003,0.0013,0.0007,0.0015,-41.57
1788359105365,-0.0007,-0.0001,-0.0008,0.0010,-41.57
1788359105384,-0.0007,0.0008,0.0002,0.0011,-41.57
1788359105404,0.0008,0.0003,0.0002,0.0008,-36.71
1788359105422,0.0003,-0.0002,0.0007,0.0007,-36.71
1788359105440,0.0007,0.0003,-0.0003,0.0008,-36.71
1788359105460,0.0007,0.0003,-0.0003,0.0008,-37.54
1788359105478,0.0002,-0.0016,0.0002,0.0016,-37.54
1788359105497,0.0006,0.0008,-0.0003,0.0011,-37.54
1788359105516,0.0001,-0.0006,0.0007,0.0009,-38.80
1788359105535,0.0011,-0.0001,-0.0003,0.0011,-38.80
1788359105553,-0.0004,0.0004,-0.0003,0.0006,-38.80
1788359105573,0.0001,0.0003,-0.0012,0.0013,-40.49
1788359105591,-0.0008,-0.0001,0.0002,0.0009,-40.49
1788359105610,-0.0008,0.0008,-0.0003,0.0012,-40.49
1788359105630,0.0002,0.0003,-0.0007,0.0008,-40.49
1788359105649,-0.0003,-0.0006,0.0002,0.0007,-41.73
1788359105667,0.0002,0.0008,-0.0002,0.0009,-41.73
1788359105686,-0.0008,-0.0011,0.0012,0.0018,-41.73
1788359105705,0.0002,-0.0011,0.0007,0.0013,-41.73
1788359105723,-0.0003,0.0004,0.0007,0.0008,-43.80
1788359105741,0.0002,0.0004,0.0002,0.0005,-43.80
1788359105761,-0.0007,0.0013,0.0002,0.0015,-43.80
1788359105780,-0.0002,-0.0016,-0.0003,0.0016,-41.23
1788359105798,-0.0007,0.0008,0.0002,0.0011,-41.23
1788359105817,0.0012,0.0013,0.0006,0.0019,-41.23
1788359105836,-0.0003,0.0008,0.0016,0.0018,-46.12
1788359105854,-0.0003,0.0003,-0.0004,0.0005,-46.12
1788359105874,0.0002,0.0003,0.0006,0.0007,-46.12
1788359105892,-0.0003,-0.0007,-0.0004,0.0008,-41.02
1788359105911,0.0002,-0.0002,0.0006,0.0006,-41.02
1788359105930,-0.0002,-0.0002,0.0001,0.0003,-41.02
1788359105949,0.0002,-0.0002,0.0010,0.0011,-41.02
1788359105968,0.0002,0.0008,0.0000,0.0008,-41.02
1788359105988,0.0002,-0.0011,0.0010,0.0015,-42.32
1788359106005,0.0002,0.0003,-0.0009,0.0010,-42.32
1788359106024,0.0011,-0.0002,-0.0004,0.0012,-42.32
1788359106043,-0.0003,-0.0002,0.0010,0.0011,-45.47
1788359106062,-0.0003,-0.0001,0.0005,0.0006,-45.47
1788359106080,-0.0003,-0.0006,0.0000,0.0007,-45.47
1788359106099,-0.0003,0.0008,0.0000,0.0009,-44.26
1788359106118,-0.0003,-0.0011,-0.0005,0.0012,-44.26
1788359106137,0.0002,-0.0001,0.0000,0.0003,-44.26
1788359106155,0.0002,-0.0001,-0.0005,0.0005,-43.60
1788359106174,-0.0003,-0.0006,0.0010,0.0012,-43.60
1788359106193,0.0007,-0.0001,-0.0005,0.0008,-43.60
1788359106212,-0.0007,0.0004,0.0000,0.0008,-45.61
1788359106231,0.0002,-0.0001,0.0000,0.0003,-45.61
1788359106250,0.0007,-0.0001,0.0005,0.0009,-45.61
1788359106269,-0.0007,0.0008,-0.0005,0.0012,-45.61
1788359106287,0.0007,0.0008,0.0005,0.0012,-45.61
1788359106306,0.0007,0.0008,-0.0057,0.0058,-44.88
1788359106325,-0.0012,-0.0002,0.0134,0.0134,-44.88
1788359106344,0.0021,0.0017,-0.0059,0.0065,-44.88
1788359106362,0.0016,-0.0002,-0.0020,0.0025,-31.82
1788359106381,-0.0009,-0.0007,0.0009,0.0014,-31.82
1788359106400,0.0015,-0.0002,-0.0000,0.0015,-31.82
1788359106419,0.0024,0.0003,-0.0005,0.0025,-43.41
1788359106437,-0.0005,-0.0007,-0.0000,0.0008,-43.41
1788359106456,0.0000,0.0003,-0.0010,0.0010,-43.41
1788359106476,0.0005,-0.0002,0.0005,0.0007,-42.20
1788359106494,-0.0005,0.0008,-0.0009,0.0013,-42.20
1788359106514,0.0009,0.0012,0.0000,0.0015,-42.20
1788359106532,-0.0005,0.0002,-0.0009,0.0011,-41.41
1788359106550,-0.0000,0.0002,0.0005,0.0006,-41.41
1788359106569,-0.0005,-0.0003,0.0005,0.0008,-41.41
1788359106588,-0.0010,0.0002,0.0005,0.0011,-41.41
1788359106608,0.0005,-0.0007,0.0005,0.0010,-41.41
1788359106625,-0.0005,-0.0002,0.0005,0.0007,-39.36
1788359106644,0.0005,0.0007,-0.0019,0.0021,-39.36
1788359106663,-0.0014,0.0017,0.0005,0.0022,-39.36
1788359106682,-0.0004,0.0007,0.0000,0.0008,-37.60
1788359106701,0.0005,-0.0008,-0.0004,0.0010,-37.60
1788359106719,0.0014,-0.0003,0.0000,0.0015,-37.60
1788359106739,0.0004,0.0002,0.0000,0.0005,-39.37
1788359106758,0.0009,0.0002,0.0000,0.0009,-39.37
1788359106776,-0.0010,0.0002,0.0005,0.0012,-39.37
1788359106798,-0.0010,-0.0003,0.0000,0.0010,-39.98
1788359106813,0.0005,0.0002,0.0010,0.0011,-39.98
1788359106832,-0.0000,0.0002,-0.0005,0.0005,-39.98
1788359106852,-0.0000,0.0002,-0.0005,0.0005,-44.55
1788359106870,-0.0005,0.0016,-0.0014,0.0022,-44.55
1788359106889,0.0000,0.0006,0.0005,0.0008,-44.55
1788359106908,0.0010,-0.0008,-0.0014,0.0019,-44.55
1788359106926,0.0001,-0.0003,0.0001,0.0004,-44.55
1788359106945,0.0002,0.0001,0.0015,0.0015,-46.54
1788359106966,-0.0003,0.0001,0.0005,0.0006,-46.54
1788359106983,-0.0018,-0.0003,0.0005,0.0019,-46.54
1788359107001,-0.0009,0.0006,0.0000,0.0011,-46.53
