t,ax,ay,az,mag,db
1788358820090,0.0000,0.0000,0.0000,0.0000,-45.17
1788358820095,0.0002,-0.0002,-0.0007,0.0008,-45.17
1788358820111,-0.0005,0.0005,0.0002,0.0007,-45.17
1788358820130,0.0007,-0.0004,0.0005,0.0010,-45.17
1788358820148,0.0006,-0.0007,0.0008,0.0012,-45.17
1788358820167,-0.0003,-0.0006,-0.0006,0.0009,-45.17
1788358820186,0.0010,-0.0001,-0.0001,0.0010,-45.17
1788358820205,0.0009,-0.0005,-0.0001,0.0010,-160.00
1788358820224,-0.0010,0.0000,-0.0001,0.0010,-160.00
1788358820243,-0.0004,0.0004,-0.0000,0.0006,-160.00
1788358820261,-0.0004,-0.0005,-0.0014,0.0015,-55.42
1788358820281,0.0001,0.0005,0.0001,0.0005,-55.42
1788358820299,0.0010,-0.0005,-0.0008,0.0014,-55.42
1788358820318,0.0000,0.0004,0.0006,0.0007,-55.42
1788358820337,0.0000,0.0004,0.0001,0.0004,-49.21
1788358820356,-0.0009,0.0013,-0.0004,0.0016,-49.21
1788358820374,-0.0004,0.0003,-0.0003,0.0006,-49.21
1788358820393,-0.0004,-0.0002,0.0006,0.0007,-49.14
1788358820412,0.0001,0.0003,-0.0008,0.0009,-49.14
1788358820431,0.0001,0.0012,-0.0003,0.0012,-49.14
1788358820449,-0.0004,-0.0003,0.0002,0.0005,-41.97
1788358820469,-0.0003,-0.0002,0.0006,0.0007,-41.97
1788358820487,-0.0003,-0.0002,-0.0008,0.0009,-41.97
1788358820506,-0.0008,0.0003,0.0002,0.0008,-41.97
1788358820525,-0.0002,-0.0002,-0.0087,0.0087,-36.74
1788358820544,0.0002,0.0002,-0.0089,0.0089,-36.74
1788358820563,0.0007,0.0002,0.0008,0.0011,-36.74
1788358820581,-0.0007,0.0002,0.0046,0.0046,-30.37
1788358820600,-0.0016,0.0002,0.0063,0.0065,-30.37
1788358820619,-0.0016,-0.0007,0.0047,0.0050,-30.37
1788358820637,-0.0001,0.0002,0.0022,0.0022,-33.26
1788358820656,0.0008,-0.0017,0.0002,0.0019,-33.26
1788358820675,0.0013,0.0003,-0.0003,0.0013,-33.26
1788358820694,0.0017,-0.0002,-0.0012,0.0021,-33.26
1788358820713,0.0021,-0.0002,-0.0002,0.0021,-34.08
1788358820731,0.0002,0.0008,0.0003,0.0008,-34.08
1788358820751,0.0006,-0.0002,-0.0002,0.0007,-34.08
1788358820769,0.0001,0.0003,-0.0007,0.0008,-36.00
1788358820788,-0.0003,-0.0011,-0.0011,0.0016,-36.00
1788358820807,-0.0003,-0.0002,-0.0002,0.0004,-36.00
1788358820826,-0.0003,-0.0001,-0.0001,0.0004,-36.00
1788358820845,0.0011,-0.0001,-0.0001,0.0011,-36.17
1788358820863,0.0016,-0.0001,-0.0001,0.0016,-36.17
1788358820882,0.0006,-0.0006,-0.0006,0.0010,-36.17
1788358820901,-0.0009,0.0004,0.0004,0.0010,-37.64
1788358820920,-0.0013,0.0008,0.0003,0.0016,-37.64
1788358820938,-0.0008,-0.0006,0.0003,0.0011,-37.64
1788358820957,-0.0008,0.0004,0.0003,0.0009,-37.64
1788358820976,0.0007,0.0008,-0.0002,0.0011,-37.48
1788358820995,0.0025,0.0013,-0.0006,0.0029,-37.48
1788358821014,-0.0004,0.0003,0.0003,0.0006,-37.48
1788358821033,0.0001,-0.0007,-0.0006,0.0009,-34.99
1788358821052,-0.0004,-0.0002,0.0003,0.0005,-34.99
1788358821070,0.0006,0.0003,0.0008,0.0010,-34.99
1788358821090,-0.0004,-0.0002,0.0003,0.0005,-35.65
1788358821108,0.0001,-0.0002,0.0003,0.0004,-35.65
1788358821127,0.0001,-0.0006,-0.0002,0.0007,-35.65
1788358821146,0.0006,0.0003,-0.0006,0.0009,-35.65
1788358821164,0.0006,-0.0001,-0.0006,0.0009,-36.39
1788358821183,0.0001,0.0008,-0.0001,0.0008,-36.39
1788358821202,-0.0004,0.0003,-0.0001,0.0005,-36.39
1788358821221,0.0010,0.0003,-0.0001,0.0011,-36.81
1788358821239,0.0000,-0.0002,-0.0001,0.0002,-36.81
1788358821258,-0.0004,0.0003,0.0004,0.0006,-36.81
1788358821277,-0.0004,-0.0007,0.0003,0.0009,-39.51
1788358821296,-0.0009,0.0008,-0.0001,0.0012,-39.51
1788358821315,0.0001,0.0007,0.0008,0.0011,-39.51
1788358821334,-0.0004,-0.0007,-0.0002,0.0008,-39.51
1788358821353,0.0001,-0.0002,-0.0002,0.0003,-42.74
1788358821372,0.0001,0.0003,0.0003,0.0005,-42.74
1788358821390,-0.0003,0.0003,0.0003,0.0005,-42.74
1788358821408,0.0001,-0.0002,-0.0002,0.0003,-43.05
1788358821427,0.0002,0.0003,-0.0006,0.0007,-43.05
1788358821446,0.0011,0.0003,-0.0006,0.0013,-43.05
1788358821465,-0.0004,-0.0007,-0.0001,0.0008,-43.05
1788358821484,0.0001,0.0003,-0.0006,0.0007,-46.57
1788358821502,-0.0003,0.0003,-0.0001,0.0004,-46.57
1788358821522,-0.0003,0.0007,0.0004,0.0009,-46.57
1788358821540,0.0002,0.0017,-0.0001,0.0017,-46.47
1788358821561,-0.0004,0.0003,-0.0001,0.0006,-46.47
1788358821577,0.0025,-0.0000,0.0013,0.0028,-46.47
1788358821597,-0.0033,-0.0014,-0.0006,0.0036,-44.56
1788358821615,-0.0011,-0.0005,0.0018,0.0021,-44.56
1788358821634,0.0001,0.0009,-0.0002,0.0009,-44.56
1788358821653,0.0013,-0.0002,-0.0002,0.0013,-44.56
