t,ax,ay,az,mag,db
1788360433137,0.0000,0.0000,0.0000,0.0000,-56.62
1788360433155,0.0000,0.0005,0.0002,0.0005,-56.62
1788360433174,-0.0003,0.0003,-0.0002,0.0005,-56.62
1788360433193,0.0005,-0.0005,0.0002,0.0007,-56.62
1788360433212,0.0000,0.0000,0.0002,0.0002,-56.62
1788360433231,0.0004,-0.0004,-0.0002,0.0006,-56.62
1788360433249,-0.0005,0.0005,0.0002,0.0007,-160.00
1788360433268,0.0004,-0.0000,0.0010,0.0011,-160.00
1788360433287,-0.0000,-0.0004,0.0005,0.0007,-160.00
1788360433306,-0.0005,-0.0004,-0.0004,0.0008,-54.49
1788360433325,0.0009,-0.0004,-0.0004,0.0011,-54.49
1788360433343,-0.0010,-0.0003,-0.0008,0.0013,-54.49
1788360433363,0.0009,-0.0003,0.0001,0.0010,-56.26
1788360433381,-0.0005,-0.0007,0.0001,0.0009,-56.26
1788360433401,-0.0010,-0.0007,0.0010,0.0016,-56.26
1788360433419,0.0005,-0.0002,-0.0004,0.0006,-52.54
1788360433438,-0.0009,0.0003,-0.0004,0.0011,-52.54
1788360433456,-0.0009,-0.0002,0.0001,0.0009,-52.54
1788360433476,0.0005,0.0008,0.0006,0.0011,-52.54
1788360433494,0.0001,0.0003,0.0005,0.0006,-56.68
1788360433513,0.0005,-0.0002,-0.0009,0.0010,-56.68
1788360433531,0.0000,-0.0002,-0.0008,0.0009,-56.68
1788360433551,0.0005,-0.0002,0.0001,0.0005,-56.68
1788360433569,0.0009,-0.0002,0.0001,0.0010,-41.21
1788360433588,0.0004,-0.0006,-0.0004,0.0008,-41.21
1788360433607,-0.0000,0.0003,0.0006,0.0007,-41.21
1788360433626,0.0004,0.0003,0.0001,0.0005,-37.48
1788360433644,-0.0001,0.0008,0.0001,0.0008,-37.48
1788360433663,0.0004,-0.0002,-0.0004,0.0006,-37.48
1788360433682,-0.0001,0.0012,-0.0004,0.0013,-38.29
1788360433701,0.0004,0.0003,0.0001,0.0005,-38.29
1788360433719,-0.0010,-0.0002,-0.0008,0.0013,-38.29
1788360433739,-0.0005,-0.0002,0.0001,0.0006,-40.50
1788360433757,-0.0005,-0.0007,0.0006,0.0011,-40.50
1788360433776,0.0004,0.0003,-0.0003,0.0006,-40.50
1788360433794,-0.0001,-0.0002,0.0011,0.0011,-40.50
1788360433814,0.0004,0.0003,0.0001,0.0005,-43.22
1788360433833,-0.0010,0.0002,0.0006,0.0012,-43.22
1788360433853,0.0004,0.0002,0.0010,0.0011,-43.22
1788360433870,0.0004,0.0007,-0.0009,0.0012,-43.22
1788360433890,0.0004,-0.0012,0.0001,0.0013,-46.16
1788360433909,-0.0005,-0.0002,0.0001,0.0006,-46.16
1788360433927,0.0014,0.0003,0.0005,0.0015,-46.16
1788360433945,-0.0006,0.0002,-0.0004,0.0008,-48.59
1788360433965,-0.0006,0.0007,-0.0009,0.0013,-48.59
1788360433982,-0.0010,0.0002,0.0001,0.0010,-48.59
1788360434001,-0.0000,0.0011,0.0001,0.0011,-52.72
1788360434020,-0.0005,0.0002,0.0001,0.0005,-52.72
1788360434040,-0.0010,0.0001,0.0001,0.0010,-52.72
1788360434058,0.0010,0.0006,0.0010,0.0015,-55.69
1788360434078,-0.0005,0.0001,0.0005,0.0007,-55.69
1788360434095,0.0005,0.0006,-0.0004,0.0009,-55.69
1788360434115,0.0014,0.0001,0.0000,0.0014,-55.69
1788360434139,-0.0001,0.0001,-0.0004,0.0004,-52.12
1788360434153,-0.0001,0.0006,0.0005,0.0008,-52.12
1788360434171,-0.0005,-0.0004,0.0005,0.0008,-52.12
1788360434190,-0.0005,0.0001,-0.0009,0.0011,-52.12
1788360434209,0.0004,-0.0004,-0.0009,0.0011,-54.41
1788360434227,0.0004,0.0001,-0.0009,0.0010,-54.41
1788360434246,-0.0005,0.0006,-0.0008,0.0011,-54.41
1788360434266,-0.0010,0.0001,0.0001,0.0010,-56.81
1788360434284,0.0009,-0.0004,-0.0003,0.0011,-56.81
1788360434303,-0.0005,0.0001,-0.0008,0.0010,-56.81
1788360434321,-0.0005,-0.0004,0.0006,0.0009,-58.51
1788360434341,-0.0005,-0.0004,0.0006,0.0009,-58.51
1788360434359,-0.0009,-0.0004,0.0006,0.0012,-58.51
1788360434378,0.0000,0.0015,0.0011,0.0019,-58.41
1788360434397,0.0000,-0.0004,0.0005,0.0007,-58.41
1788360434416,-0.0004,0.0001,-0.0009,0.0010,-58.41
1788360434434,0.0001,-0.0009,-0.0004,0.0009,-58.41
1788360434453,0.0000,0.0001,-0.0008,0.0009,-57.61
1788360434472,-0.0004,-0.0004,0.0006,0.0008,-57.61
1788360434491,0.0005,-0.0004,0.0006,0.0009,-57.61
1788360434509,-0.0004,0.0006,0.0006,0.0009,-57.61
1788360434528,0.0010,0.0001,-0.0004,0.0011,-59.19
1788360434547,0.0000,0.0006,0.0001,0.0006,-59.19
1788360434566,0.0000,0.0015,0.0006,0.0016,-59.19
1788360434585,0.0005,0.0000,0.0001,0.0005,-59.22
1788360434604,0.0000,-0.0004,-0.0004,0.0006,-59.22
1788360434623,0.0000,0.0005,0.0005,0.0008,-59.22
1788360434641,-0.0000,0.0005,0.0005,0.0007,-58.51
1788360434661,0.0005,-0.0004,-0.0004,0.0008,-58.51
1788360434679,-0.0010,0.0001,0.0005,0.0011,-58.51
1788360434697,0.0000,0.0010,0.0005,0.0011,-58.22
1788360434717,-0.0005,-0.0005,0.0010,0.0012,-58.22
1788360434736,0.0000,-0.0009,-0.0005,0.0010,-58.22
1788360434754,0.0000,0.0000,0.0005,0.0005,-58.22
1788360434773,0.0000,0.0005,-0.0005,0.0007,-58.22
1788360434792,0.0005,0.0005,0.0000,0.0007,-58.22
1788360434810,-0.0000,0.0010,0.0000,0.0010,-58.22
1788360434830,-0.0005,-0.0000,0.0005,0.0007,-58.22
1788360434848,-0.0005,-0.0010,-0.0000,0.0011,-58.23
1788360434867,0.0000,-0.0005,-0.0000,0.0005,-58.23
1788360434885,0.0005,0.0010,-0.0005,0.0012,-58.23
1788360434906,0.0010,-0.0000,0.0000,0.0010,-56.58
1788360434923,0.0014,0.0004,0.0005,0.0015,-56.58
1788360434943,-0.0010,-0.0000,-0.0000,0.0010,-56.58
1788360434961,0.0009,0.0004,0.0009,0.0014,-56.36
