t,ax,ay,az,mag,db
1788360442635,0.0000,0.0000,0.0000,0.0000,-54.38
1788360442652,-0.0002,-0.0002,0.0002,0.0004,-54.38
1788360442671,-0.0002,0.0011,0.0002,0.0012,-54.38
1788360442690,-0.0001,0.0005,0.0001,0.0005,-54.38
1788360442709,0.0003,0.0000,0.0005,0.0006,-54.38
1788360442728,-0.0002,0.0008,-0.0004,0.0009,-54.38
1788360442746,0.0003,-0.0001,-0.0008,0.0008,-160.00
1788360442766,0.0007,0.0003,0.0006,0.0010,-160.00
1788360442785,0.0006,-0.0002,-0.0003,0.0007,-160.00
1788360442803,-0.0003,0.0007,-0.0003,0.0009,-54.69
1788360442822,-0.0007,0.0002,-0.0007,0.0011,-54.69
1788360442841,-0.0007,0.0002,0.0002,0.0008,-54.69
1788360442859,0.0007,0.0002,-0.0002,0.0008,-52.81
1788360442878,-0.0002,-0.0003,-0.0007,0.0008,-52.81
1788360442897,0.0007,-0.0003,0.0012,0.0014,-52.81
1788360442916,0.0002,-0.0002,0.0002,0.0004,-50.55
1788360442934,-0.0007,-0.0002,-0.0003,0.0008,-50.55
1788360442954,-0.0012,-0.0007,0.0007,0.0015,-50.55
1788360442972,-0.0006,-0.0002,-0.0007,0.0010,-50.55
1788360442991,0.0008,0.0003,-0.0002,0.0009,-49.62
1788360443010,-0.0006,-0.0011,0.0002,0.0013,-49.62
1788360443029,-0.0006,-0.0001,-0.0007,0.0010,-49.62
1788360443047,-0.0006,0.0017,0.0003,0.0019,-49.62
1788360443066,0.0004,0.0007,-0.0002,0.0009,-42.36
1788360443085,-0.0001,0.0003,0.0003,0.0004,-42.36
1788360443105,-0.0001,0.0007,-0.0007,0.0010,-42.36
1788360443122,-0.0010,-0.0007,-0.0002,0.0013,-37.68
1788360443143,-0.0001,0.0003,-0.0007,0.0007,-37.68
1788360443160,-0.0005,-0.0002,-0.0002,0.0006,-37.68
1788360443180,-0.0005,-0.0002,0.0003,0.0006,-38.20
1788360443198,-0.0000,0.0003,0.0003,0.0004,-38.20
1788360443217,0.0014,-0.0012,-0.0007,0.0019,-38.20
1788360443236,0.0009,-0.0002,-0.0006,0.0011,-40.29
1788360443255,-0.0001,0.0012,-0.0001,0.0013,-40.29
1788360443274,0.0009,-0.0002,-0.0006,0.0011,-40.29
1788360443293,0.0003,0.0007,-0.0001,0.0008,-40.29
