t,ax,ay,az,mag,db
1788360379886,0.0000,0.0000,0.0000,0.0000,-36.15
1788360379897,0.0007,0.0007,-0.0002,0.0011,-36.15
1788360379916,0.0005,0.0005,0.0005,0.0008,-36.15
1788360379935,0.0007,-0.0004,-0.0004,0.0009,-36.15
1788360379954,0.0010,0.0005,0.0001,0.0011,-36.15
1788360379972,0.0012,0.0012,0.0001,0.0017,-36.15
1788360379991,-0.0006,0.0002,0.0001,0.0007,-160.00
1788360380010,-0.0006,-0.0007,0.0001,0.0009,-160.00
1788360380029,-0.0009,-0.0006,0.0001,0.0011,-160.00
1788360380051,0.0005,-0.0014,-0.0004,0.0016,-160.00
1788360380067,0.0000,-0.0009,-0.0004,0.0009,-57.79
1788360380085,0.0005,0.0001,0.0006,0.0007,-57.79
1788360380104,-0.0000,0.0001,0.0005,0.0005,-57.79
1788360380123,-0.0014,0.0005,0.0000,0.0015,-54.96
1788360380142,-0.0008,0.0005,0.0005,0.0011,-54.96
1788360380161,-0.0003,-0.0000,0.0000,0.0003,-54.96
1788360380180,0.0001,-0.0000,-0.0018,0.0018,-50.73
1788360380198,0.0001,-0.0000,0.0001,0.0002,-50.73
1788360380217,-0.0008,-0.0005,0.0010,0.0014,-50.73
1788360380236,0.0002,0.0000,0.0000,0.0002,-50.01
1788360380255,0.0002,-0.0005,0.0000,0.0005,-50.01
1788360380273,0.0011,-0.0004,0.0005,0.0013,-50.01
1788360380293,-0.0003,0.0001,0.0000,0.0003,-50.01
1788360380311,0.0006,0.0015,0.0005,0.0017,-50.01
1788360380330,0.0011,-0.0000,0.0014,0.0018,-40.51
1788360380349,0.0015,-0.0014,-0.0005,0.0021,-40.51
1788360380368,-0.0004,-0.0009,0.0004,0.0011,-40.51
1788360380387,-0.0004,0.0001,-0.0001,0.0004,-37.41
1788360380406,0.0001,0.0001,0.0009,0.0009,-37.41
1788360380424,-0.0009,0.0001,0.0009,0.0012,-37.41
1788360380443,-0.0004,0.0001,0.0004,0.0005,-37.79
1788360380461,0.0006,0.0001,-0.0006,0.0008,-37.79
1788360380481,0.0010,-0.0009,0.0004,0.0014,-37.79
1788360380499,0.0000,-0.0008,0.0008,0.0012,-38.74
1788360380518,0.0000,-0.0003,-0.0006,0.0007,-38.74
1788360380537,0.0000,-0.0003,-0.0011,0.0011,-38.74
1788360380558,-0.0009,-0.0003,-0.0010,0.0014,-41.84
1788360380574,0.0001,0.0002,-0.0001,0.0002,-41.84
1788360380593,0.0001,0.0016,-0.0001,0.0016,-41.84
1788360380613,0.0010,0.0006,-0.0005,0.0013,-41.84
1788360380631,0.0010,0.0001,-0.0000,0.0010,-41.84
1788360380650,0.0000,-0.0004,-0.0000,0.0004,-42.03
1788360380669,0.0000,-0.0009,-0.0000,0.0009,-42.03
1788360380688,-0.0005,-0.0008,-0.0000,0.0009,-42.03
1788360380707,-0.0009,-0.0003,-0.0010,0.0014,-43.50
1788360380726,-0.0009,0.0002,0.0009,0.0013,-43.50
1788360380744,0.0001,0.0006,0.0009,0.0011,-43.50
1788360380763,-0.0009,-0.0008,0.0004,0.0013,-39.72
1788360380782,0.0006,0.0002,0.0004,0.0007,-39.72
1788360380800,0.0010,-0.0003,-0.0001,0.0011,-39.72
1788360380819,0.0005,0.0006,-0.0006,0.0010,-42.90
1788360380838,-0.0004,-0.0003,0.0009,0.0010,-42.90
1788360380857,-0.0004,0.0001,-0.0006,0.0007,-42.90
1788360380875,0.0001,0.0006,0.0018,0.0019,-48.57
1788360380894,-0.0004,-0.0004,0.0003,0.0006,-48.57
1788360380913,0.0005,-0.0003,0.0003,0.0007,-48.57
1788360380932,0.0001,-0.0003,0.0003,0.0005,-48.57
