t,ax,ay,az,mag,db
1788360396281,0.0000,0.0000,0.0000,0.0000,-56.58
1788360396296,0.0003,0.0007,-0.0005,0.0009,-56.58
1788360396315,0.0005,0.0011,0.0000,0.0012,-56.58
1788360396333,0.0007,-0.0006,0.0004,0.0010,-56.58
1788360396352,-0.0002,0.0003,0.0007,0.0008,-56.58
1788360396371,0.0003,-0.0002,0.0006,0.0006,-56.58
1788360396390,-0.0002,0.0003,-0.0003,0.0005,-160.00
1788360396409,-0.0006,0.0011,-0.0012,0.0017,-160.00
1788360396428,-0.0010,0.0005,-0.0010,0.0015,-160.00
1788360396446,0.0000,0.0005,-0.0000,0.0005,-160.00
1788360396465,0.0000,-0.0004,-0.0005,0.0007,-57.56
1788360396484,0.0009,0.0009,0.0004,0.0014,-57.56
1788360396503,0.0004,0.0004,-0.0005,0.0008,-57.56
1788360396522,0.0004,-0.0005,-0.0000,0.0006,-57.23
1788360396541,0.0008,-0.0000,-0.0000,0.0008,-57.23
1788360396560,-0.0002,-0.0009,0.0005,0.0010,-57.23
1788360396579,0.0012,0.0000,-0.0000,0.0012,-58.01
1788360396596,-0.0002,0.0019,-0.0000,0.0019,-58.01
1788360396616,0.0003,0.0004,0.0004,0.0006,-58.01
1788360396634,0.0007,-0.0005,0.0004,0.0010,-57.36
1788360396654,-0.0003,-0.0001,-0.0001,0.0003,-57.36
1788360396672,0.0002,0.0004,-0.0005,0.0007,-57.36
1788360396691,0.0007,0.0004,-0.0000,0.0008,-57.36
1788360396709,-0.0008,0.0004,0.0004,0.0009,-57.36
1788360396729,0.0007,0.0004,-0.0001,0.0008,-45.00
1788360396747,0.0002,-0.0006,-0.0010,0.0012,-45.00
1788360396766,0.0016,0.0004,-0.0010,0.0019,-45.00
1788360396785,0.0006,0.0013,0.0000,0.0014,-38.19
1788360396804,0.0001,0.0003,0.0005,0.0006,-38.19
1788360396822,-0.0018,0.0003,0.0047,0.0051,-38.19
1788360396841,0.0011,-0.0007,-0.0077,0.0078,-37.97
1788360396860,-0.0008,0.0017,0.0020,0.0028,-37.97
1788360396879,0.0006,0.0003,0.0000,0.0007,-37.97
1788360396898,0.0001,0.0007,-0.0014,0.0016,-40.13
1788360396918,-0.0003,-0.0002,0.0015,0.0015,-40.13
1788360396935,0.0006,0.0002,0.0000,0.0007,-40.13
1788360396955,0.0001,-0.0012,0.0005,0.0013,-42.63
1788360396973,0.0006,-0.0007,-0.0005,0.0010,-42.63
1788360396992,0.0006,0.0008,0.0000,0.0010,-42.63
1788360397011,0.0006,0.0003,0.0005,0.0008,-42.63
1788360397029,0.0001,-0.0007,-0.0005,0.0008,-45.23
1788360397049,0.0001,0.0008,0.0000,0.0008,-45.23
1788360397067,-0.0004,-0.0002,0.0000,0.0005,-45.23
1788360397086,-0.0009,-0.0002,0.0005,0.0010,-45.23
1788360397105,-0.0009,0.0003,0.0005,0.0010,-46.66
1788360397123,0.0001,-0.0002,0.0005,0.0005,-46.66
1788360397143,0.0006,0.0007,0.0009,0.0013,-46.66
1788360397161,0.0001,-0.0002,0.0004,0.0005,-50.53
1788360397180,-0.0013,-0.0007,-0.0005,0.0016,-50.53
1788360397198,-0.0003,-0.0002,-0.0005,0.0006,-50.53
1788360397218,0.0011,-0.0002,-0.0000,0.0011,-52.62
1788360397237,-0.0004,-0.0011,-0.0000,0.0012,-52.62
1788360397255,0.0006,0.0003,-0.0000,0.0007,-52.62
1788360397274,0.0006,-0.0011,-0.0000,0.0012,-53.05
1788360397293,0.0001,-0.0001,0.0004,0.0005,-53.05
1788360397311,0.0001,-0.0006,-0.0000,0.0006,-53.05
1788360397330,-0.0008,-0.0001,0.0009,0.0012,-53.05
1788360397349,0.0006,-0.0001,-0.0001,0.0006,-54.52
1788360397368,-0.0004,0.0004,-0.0005,0.0008,-54.52
1788360397387,-0.0013,0.0004,0.0004,0.0014,-54.52
1788360397406,-0.0003,-0.0001,-0.0005,0.0006,-54.52
1788360397425,-0.0008,-0.0001,0.0014,0.0016,-50.70
1788360397443,-0.0003,-0.0001,0.0004,0.0005,-50.70
1788360397462,-0.0007,-0.0010,-0.0001,0.0013,-50.70
1788360397482,0.0012,-0.0001,0.0008,0.0015,-44.68
1788360397499,0.0002,-0.0010,0.0013,0.0016,-44.68
1788360397518,-0.0003,0.0009,-0.0006,0.0012,-44.68
1788360397537,-0.0007,-0.0000,0.0003,0.0008,-50.05
1788360397557,0.0002,0.0004,-0.0002,0.0005,-50.05
1788360397575,0.0002,0.0004,0.0008,0.0009,-50.05
1788360397594,-0.0003,-0.0005,-0.0002,0.0006,-51.89
1788360397612,0.0007,0.0014,0.0003,0.0016,-51.89
1788360397632,0.0007,0.0013,0.0008,0.0017,-51.89
1788360397650,-0.0008,0.0008,0.0003,0.0011,-51.89
1788360397669,-0.0003,0.0003,-0.0002,0.0004,-53.23
1788360397687,-0.0002,0.0003,0.0007,0.0008,-53.23
1788360397707,-0.0017,0.0008,0.0007,0.0019,-53.23
1788360397726,-0.0007,0.0007,0.0007,0.0012,-53.23
1788360397744,-0.0002,-0.0002,0.0002,0.0003,-52.75
1788360397762,0.0003,-0.0002,-0.0003,0.0005,-52.75
1788360397782,0.0003,0.0017,0.0002,0.0017,-52.75
1788360397801,-0.0006,0.0007,-0.0003,0.0010,-55.25
1788360397820,-0.0001,0.0021,-0.0003,0.0021,-55.25
1788360397838,0.0008,0.0001,-0.0007,0.0011,-55.25
1788360397857,0.0012,0.0001,-0.0007,0.0014,-56.16
1788360397875,0.0003,0.0015,-0.0002,0.0016,-56.16
1788360397894,-0.0002,0.0000,0.0007,0.0008,-56.16
1788360397914,-0.0007,0.0000,0.0002,0.0007,-54.44
1788360397932,-0.0002,0.0000,-0.0007,0.0007,-54.44
1788360397951,-0.0002,-0.0004,0.0007,0.0009,-54.44
1788360397970,-0.0011,0.0005,-0.0002,0.0013,-54.44
1788360397990,-0.0016,0.0005,0.0026,0.0031,-48.63
1788360398007,0.0004,-0.0014,-0.0003,0.0015,-48.63
1788360398026,0.0013,-0.0004,-0.0003,0.0014,-48.63
1788360398045,-0.0001,0.0006,-0.0003,0.0007,-48.63
1788360398063,-0.0001,0.0001,-0.0012,0.0012,-46.66
1788360398083,0.0018,0.0005,-0.0003,0.0019,-46.66
1788360398102,0.0003,0.0005,0.0007,0.0009,-46.66
1788360398123,-0.0007,0.0010,-0.0012,0.0017,-51.46
1788360398139,-0.0002,0.0005,-0.0007,0.0009,-51.46
1788360398159,-0.0006,-0.0005,-0.0007,0.0010,-51.46
1788360398176,-0.0001,0.0009,-0.0002,0.0010,-51.56
1788360398196,-0.0001,0.0004,0.0008,0.0009,-51.56
1788360398215,-0.0006,0.0004,-0.0002,0.0008,-51.56
1788360398234,-0.0001,0.0004,0.0008,0.0009,-50.28
1788360398252,-0.0001,-0.0005,0.0003,0.0006,-50.28
1788360398271,0.0004,-0.0010,0.0012,0.0016,-50.28
1788360398289,-0.0010,-0.0000,0.0007,0.0012,-50.28
1788360398309,-0.0001,0.0005,-0.0003,0.0005,-50.28
1788360398328,-0.0005,0.0009,-0.0008,0.0013,-50.85
1788360398346,-0.0005,0.0009,-0.0003,0.0010,-50.85
1788360398365,0.0005,0.0004,0.0002,0.0006,-50.85
1788360398384,0.0005,-0.0001,-0.0007,0.0009,-56.95
1788360398402,-0.0000,-0.0006,-0.0007,0.0009,-56.95
1788360398422,0.0009,-0.0010,-0.0002,0.0014,-56.95
1788360398441,-0.0005,0.0004,-0.0007,0.0010,-55.16
1788360398459,0.0004,0.0009,-0.0011,0.0015,-55.16
1788360398477,-0.0005,-0.0005,0.0003,0.0008,-55.16
1788360398497,-0.0001,-0.0000,0.0003,0.0003,-56.26
1788360398515,-0.0000,0.0004,-0.0006,0.0008,-56.26
1788360398534,0.0004,0.0009,0.0013,0.0016,-56.26
1788360398552,0.0004,0.0004,-0.0007,0.0009,-56.26
1788360398571,0.0009,-0.0006,-0.0006,0.0012,-51.83
1788360398590,-0.0010,-0.0001,0.0017,0.0020,-51.83
1788360398609,-0.0015,-0.0010,0.0017,0.0025,-51.83
1788360398628,0.0009,-0.0005,0.0012,0.0016,-47.97
1788360398648,0.0004,-0.0000,-0.0003,0.0005,-47.97
1788360398665,0.0009,-0.0000,0.0002,0.0009,-47.97
1788360398684,-0.0001,-0.0010,-0.0003,0.0010,-47.97
1788360398703,-0.0001,-0.0009,0.0002,0.0010,-52.91
1788360398725,-0.0005,0.0005,0.0002,0.0008,-52.91
1788360398741,0.0004,0.0005,0.0002,0.0007,-52.91
1788360398760,-0.0010,0.0000,-0.0008,0.0013,-52.46
1788360398779,-0.0005,0.0000,-0.0003,0.0006,-52.46
1788360398797,-0.0005,0.0005,0.0002,0.0007,-52.46
1788360398816,0.0005,-0.0009,-0.0003,0.0011,-51.87
1788360398835,0.0005,-0.0004,-0.0003,0.0007,-51.87
1788360398854,-0.0005,-0.0004,0.0002,0.0007,-51.87
1788360398873,-0.0000,-0.0004,0.0002,0.0005,-53.49
1788360398899,-0.0014,0.0010,-0.0003,0.0018,-53.49
1788360398911,0.0000,0.0005,-0.0007,0.0009,-53.49
1788360398929,0.0005,0.0000,-0.0002,0.0006,-53.49
1788360398948,0.0010,0.0005,-0.0007,0.0013,-55.58
1788360398967,0.0009,0.0000,-0.0002,0.0010,-55.58
1788360398986,0.0004,-0.0005,0.0007,0.0010,-55.58
1788360399004,0.0004,0.0010,0.0007,0.0013,-55.58
1788360399023,0.0009,0.0005,-0.0002,0.0010,-56.63
1788360399042,-0.0006,0.0004,0.0007,0.0010,-56.63
1788360399061,-0.0001,0.0009,-0.0003,0.0009,-56.63
1788360399080,-0.0001,0.0004,-0.0003,0.0005,-54.34
1788360399098,0.0004,-0.0001,-0.0002,0.0005,-54.34
1788360399117,0.0013,-0.0001,-0.0002,0.0013,-54.34
1788360399136,-0.0001,-0.0005,0.0002,0.0006,-49.36
1788360399155,0.0003,0.0014,0.0007,0.0016,-49.36
1788360399174,-0.0001,-0.0006,-0.0003,0.0006,-49.36
1788360399192,0.0003,-0.0001,-0.0007,0.0008,-49.70
1788360399211,0.0008,-0.0001,-0.0007,0.0011,-49.70
1788360399230,-0.0011,0.0004,-0.0002,0.0012,-49.70
1788360399249,-0.0001,0.0004,-0.0007,0.0008,-49.70
1788360399268,0.0008,-0.0001,0.0003,0.0009,-49.70
1788360399287,0.0008,-0.0001,-0.0002,0.0008,-53.31
1788360399305,0.0008,-0.0001,0.0008,0.0011,-53.31
1788360399324,0.0003,-0.0001,0.0007,0.0008,-53.31
1788360399343,0.0002,0.0004,-0.0002,0.0005,-52.51
1788360399362,0.0007,-0.0001,-0.0012,0.0014,-52.51
1788360399380,-0.0012,-0.0001,-0.0007,0.0014,-52.51
1788360399399,0.0007,-0.0005,0.0003,0.0010,-52.96
1788360399418,0.0012,-0.0001,-0.0006,0.0013,-52.96
1788360399437,0.0002,-0.0005,-0.0006,0.0008,-52.96
1788360399456,-0.0012,-0.0005,-0.0006,0.0015,-50.88
1788360399474,-0.0002,-0.0000,-0.0006,0.0006,-50.88
1788360399493,0.0002,0.0005,-0.0010,0.0012,-50.88
1788360399513,0.0002,0.0009,-0.0001,0.0010,-54.92
1788360399531,-0.0017,0.0004,0.0004,0.0018,-54.92
