t,ax,ay,az,mag,db
1788359598756,0.0000,0.0000,0.0000,0.0000,-27.68
1788359598771,-0.0003,-0.0010,0.0002,0.0010,-27.68
1788359598790,-0.0005,0.0003,0.0002,0.0006,-27.68
1788359598809,-0.0008,0.0010,-0.0002,0.0013,-27.68
1788359598827,0.0005,-0.0004,-0.0002,0.0007,-27.68
1788359598847,-0.0004,0.0013,0.0002,0.0014,-27.68
1788359598866,-0.0003,0.0007,-0.0002,0.0008,-160.00
1788359598885,0.0006,0.0002,0.0007,0.0009,-160.00
1788359598903,-0.0003,0.0010,0.0006,0.0012,-160.00
1788359598922,-0.0007,0.0001,0.0001,0.0007,-54.49
1788359598941,0.0006,0.0005,-0.0008,0.0011,-54.49
1788359598960,0.0001,-0.0009,0.0002,0.0009,-54.49
1788359598978,-0.0004,-0.0004,-0.0008,0.0009,-41.44
1788359598997,-0.0012,0.0001,-0.0007,0.0014,-41.44
1788359599016,-0.0007,0.0001,-0.0007,0.0010,-41.44
1788359599035,0.0012,-0.0008,0.0003,0.0015,-41.44
1788359599054,-0.0002,0.0001,-0.0011,0.0011,-49.52
1788359599073,0.0003,-0.0003,-0.0010,0.0011,-49.52
1788359599091,-0.0002,0.0001,-0.0001,0.0002,-49.52
1788359599110,-0.0006,0.0001,-0.0000,0.0006,-50.90
1788359599129,-0.0006,0.0011,-0.0005,0.0013,-50.90
1788359599148,0.0004,0.0010,0.0004,0.0012,-50.90
1788359599167,-0.0006,0.0005,-0.0000,0.0008,-50.90
1788359599186,-0.0006,0.0000,-0.0000,0.0006,-38.93
1788359599204,-0.0001,0.0005,-0.0005,0.0007,-38.93
1788359599223,-0.0010,-0.0000,-0.0010,0.0014,-38.93
1788359599241,-0.0001,0.0009,-0.0005,0.0010,-37.00
1788359599261,0.0009,-0.0000,-0.0004,0.0010,-37.00
1788359599279,-0.0000,0.0004,0.0010,0.0011,-37.00
1788359599298,-0.0005,-0.0001,0.0005,0.0007,-38.54
1788359599317,0.0005,-0.0005,0.0009,0.0012,-38.54
1788359599336,-0.0005,-0.0005,0.0004,0.0008,-38.54
1788359599355,0.0028,0.0033,-0.0019,0.0048,-38.54
1788359599374,-0.0039,-0.0034,0.0043,0.0067,-24.54
1788359599392,0.0019,0.0014,-0.0006,0.0024,-24.54
1788359599412,-0.0005,0.0009,-0.0001,0.0010,-24.54
1788359599430,0.0004,0.0004,-0.0015,0.0016,-21.42
1788359599449,-0.0010,0.0008,-0.0000,0.0013,-21.42
1788359599467,0.0000,0.0003,-0.0005,0.0006,-21.42
1788359599486,0.0010,-0.0006,-0.0010,0.0015,-21.42
1788359599505,0.0014,0.0003,0.0005,0.0015,-26.50
1788359599524,0.0013,0.0008,0.0005,0.0016,-26.50
1788359599542,-0.0006,-0.0006,-0.0000,0.0009,-26.50
1788359599561,0.0004,-0.0006,-0.0000,0.0007,-26.48
1788359599580,0.0008,-0.0006,-0.0000,0.0010,-26.48
1788359599599,-0.0001,0.0013,-0.0005,0.0014,-26.48
1788359599618,-0.0006,0.0003,0.0009,0.0012,-26.48
1788359599637,0.0004,-0.0001,-0.0000,0.0004,-22.18
1788359599655,-0.0020,-0.0006,0.0014,0.0025,-22.18
1788359599674,0.0009,0.0004,0.0004,0.0010,-22.18
1788359599695,-0.0010,-0.0001,-0.0001,0.0010,-30.00
1788359599712,-0.0000,-0.0006,0.0004,0.0007,-30.00
1788359599731,-0.0005,-0.0001,-0.0001,0.0005,-30.00
1788359599750,0.0009,0.0004,0.0004,0.0010,-22.56
1788359599769,-0.0005,-0.0006,-0.0011,0.0013,-22.56
1788359599789,-0.0005,-0.0005,-0.0001,0.0008,-22.56
1788359599806,0.0009,0.0004,0.0004,0.0011,-22.56
1788359599826,0.0004,-0.0001,-0.0001,0.0004,-32.49
1788359599843,0.0004,-0.0015,0.0004,0.0016,-32.49
1788359599863,-0.0001,-0.0000,-0.0001,0.0001,-32.49
1788359599881,-0.0000,-0.0005,0.0008,0.0010,-40.46
1788359599900,0.0004,-0.0000,-0.0011,0.0012,-40.46
1788359599919,-0.0005,-0.0000,-0.0001,0.0005,-40.46
1788359599938,-0.0010,0.0005,0.0004,0.0011,-47.38
1788359599957,0.0000,0.0004,-0.0001,0.0005,-47.38
1788359599975,-0.0019,0.0004,-0.0006,0.0020,-47.38
1788359599994,0.0015,-0.0001,-0.0006,0.0016,-47.38
1788359600013,0.0024,0.0004,-0.0001,0.0024,-37.14
1788359600032,-0.0000,0.0014,-0.0001,0.0014,-37.14
1788359600052,-0.0014,-0.0001,-0.0005,0.0015,-37.14
1788359600069,0.0000,0.0004,-0.0000,0.0004,-42.05
1788359600088,-0.0009,-0.0006,-0.0000,0.0011,-42.05
1788359600108,-0.0004,-0.0001,0.0009,0.0010,-42.05
1788359600126,0.0001,0.0004,0.0004,0.0006,-42.05
1788359600144,-0.0004,0.0008,-0.0001,0.0009,-50.46
1788359600163,0.0006,-0.0001,0.0004,0.0007,-50.46
1788359600182,0.0010,0.0003,0.0009,0.0014,-50.46
1788359600201,0.0010,0.0003,-0.0006,0.0012,-52.19
1788359600220,-0.0005,0.0013,-0.0001,0.0014,-52.19
1788359600239,0.0005,-0.0002,-0.0001,0.0006,-52.19
1788359600257,0.0000,0.0003,0.0004,0.0005,-39.70
1788359600277,0.0005,0.0008,0.0008,0.0012,-39.70
1788359600296,0.0005,-0.0007,0.0013,0.0015,-39.70
1788359600314,0.0005,-0.0002,-0.0006,0.0008,-39.70
1788359600332,0.0010,-0.0006,0.0003,0.0012,-29.56
1788359600351,-0.0015,-0.0001,-0.0006,0.0016,-29.56
1788359600370,-0.0000,0.0008,0.0003,0.0009,-29.56
1788359600389,0.0009,0.0008,-0.0002,0.0012,-30.26
