t,ax,ay,az,mag,db
1788359606013,0.0000,0.0000,0.0000,0.0000,-35.93
1788359606030,-0.0003,-0.0002,-0.0005,0.0006,-35.93
1788359606049,0.0002,0.0005,-0.0003,0.0006,-35.93
1788359606068,-0.0006,-0.0011,-0.0006,0.0014,-35.93
1788359606086,0.0003,-0.0009,-0.0001,0.0009,-35.93
1788359606105,-0.0001,0.0001,0.0007,0.0007,-35.93
1788359606124,-0.0001,0.0005,0.0002,0.0005,-160.00
1788359606143,-0.0009,-0.0004,0.0002,0.0010,-160.00
1788359606161,-0.0008,0.0009,-0.0007,0.0014,-160.00
1788359606181,0.0002,-0.0001,0.0007,0.0007,-59.18
1788359606199,0.0010,-0.0000,0.0002,0.0011,-59.18
1788359606219,-0.0008,-0.0005,0.0011,0.0014,-59.18
1788359606237,-0.0003,-0.0009,0.0005,0.0011,-58.58
1788359606256,-0.0007,0.0005,0.0000,0.0009,-58.58
1788359606275,0.0007,-0.0004,-0.0009,0.0012,-58.58
1788359606293,0.0007,-0.0009,-0.0004,0.0011,-58.58
1788359606312,0.0015,-0.0003,-0.0003,0.0016,-57.65
1788359606331,0.0010,-0.0003,0.0001,0.0011,-57.65
1788359606350,-0.0004,0.0002,0.0006,0.0008,-57.65
1788359606369,0.0000,0.0006,0.0001,0.0006,-49.77
1788359606387,-0.0009,0.0011,-0.0004,0.0014,-49.77
1788359606406,-0.0013,-0.0004,-0.0004,0.0014,-49.77
1788359606425,0.0006,-0.0004,-0.0003,0.0008,-49.77
1788359606444,0.0006,0.0001,-0.0003,0.0007,-43.68
1788359606463,0.0006,0.0001,-0.0003,0.0007,-43.68
1788359606482,-0.0013,0.0006,-0.0003,0.0014,-43.68
1788359606500,-0.0007,0.0001,-0.0012,0.0014,-38.24
1788359606519,0.0003,-0.0004,-0.0007,0.0009,-38.24
1788359606538,0.0007,-0.0004,-0.0002,0.0009,-38.24
1788359606557,-0.0003,0.0001,-0.0012,0.0012,-38.53
1788359606575,-0.0008,0.0006,-0.0002,0.0010,-38.53
1788359606595,0.0001,0.0001,-0.0002,0.0002,-38.53
1788359606614,0.0006,0.0001,-0.0006,0.0009,-38.53
1788359606632,-0.0003,0.0010,0.0003,0.0011,-40.35
1788359606651,0.0007,0.0010,-0.0006,0.0014,-40.35
1788359606670,0.0007,0.0000,-0.0001,0.0007,-40.35
1788359606688,0.0002,0.0005,0.0003,0.0006,-42.73
1788359606707,-0.0008,0.0010,0.0003,0.0013,-42.73
1788359606726,0.0011,-0.0009,-0.0001,0.0014,-42.73
1788359606745,-0.0004,-0.0004,-0.0006,0.0009,-42.73
1788359606764,0.0010,0.0005,-0.0001,0.0011,-45.43
1788359606782,-0.0005,0.0005,-0.0011,0.0013,-45.43
1788359606802,0.0001,0.0014,-0.0001,0.0014,-45.43
1788359606820,-0.0004,-0.0010,-0.0001,0.0010,-48.42
1788359606839,0.0011,-0.0005,-0.0001,0.0012,-48.42
1788359606858,-0.0008,0.0000,-0.0001,0.0008,-48.42
1788359606877,0.0002,-0.0004,0.0009,0.0010,-51.10
1788359606896,0.0016,-0.0004,0.0004,0.0017,-51.10
1788359606914,-0.0004,0.0010,-0.0006,0.0012,-51.10
1788359606934,-0.0004,0.0005,0.0004,0.0007,-51.10
1788359606953,0.0001,0.0000,-0.0006,0.0006,-54.85
1788359606971,-0.0004,0.0005,0.0004,0.0007,-54.85
1788359606990,-0.0013,0.0005,0.0004,0.0014,-54.85
1788359607008,0.0011,-0.0000,0.0004,0.0012,-53.40
1788359607028,0.0015,-0.0000,-0.0001,0.0016,-53.40
1788359607046,0.0005,0.0005,0.0008,0.0011,-53.40
1788359607065,0.0010,-0.0010,-0.0011,0.0018,-53.40
1788359607083,0.0000,0.0010,0.0008,0.0013,-52.90
1788359607102,0.0014,-0.0000,0.0003,0.0015,-52.90
1788359607121,-0.0005,-0.0000,-0.0002,0.0005,-52.90
1788359607141,-0.0000,-0.0014,-0.0001,0.0014,-53.69
1788359607159,-0.0000,0.0005,-0.0001,0.0005,-53.69
1788359607177,-0.0000,-0.0005,0.0003,0.0006,-53.69
1788359607197,-0.0014,0.0000,-0.0001,0.0015,-40.64
1788359607215,0.0000,-0.0009,-0.0001,0.0009,-40.64
1788359607234,-0.0019,0.0005,0.0003,0.0020,-40.64
1788359607253,-0.0004,0.0000,-0.0001,0.0004,-40.64
1788359607272,0.0001,0.0014,-0.0001,0.0014,-47.10
1788359607290,-0.0008,-0.0005,-0.0001,0.0010,-47.10
1788359607309,-0.0008,-0.0000,0.0013,0.0015,-47.10
1788359607327,-0.0003,-0.0000,0.0008,0.0008,-33.77
1788359607349,-0.0003,0.0005,-0.0002,0.0006,-33.77
1788359607365,-0.0008,0.0004,0.0012,0.0015,-33.77
1788359607385,0.0002,-0.0005,-0.0002,0.0006,-33.77
1788359607403,-0.0007,0.0014,-0.0002,0.0016,-40.86
1788359607422,-0.0002,0.0013,-0.0007,0.0015,-40.86
1788359607441,0.0003,-0.0001,0.0012,0.0013,-40.86
1788359607460,-0.0007,-0.0011,-0.0002,0.0013,-51.65
1788359607478,0.0012,-0.0010,-0.0007,0.0018,-51.65
1788359607498,-0.0007,-0.0005,0.0003,0.0009,-51.65
1788359607516,0.0008,-0.0000,-0.0007,0.0010,-51.65
1788359607535,-0.0002,-0.0000,-0.0002,0.0003,-51.58
1788359607553,0.0008,-0.0000,0.0008,0.0011,-51.58
1788359607572,0.0007,-0.0000,0.0012,0.0014,-51.58
1788359607591,0.0007,-0.0005,0.0002,0.0009,-45.59
1788359607611,0.0002,-0.0010,0.0002,0.0010,-45.59
1788359607629,0.0012,-0.0005,0.0002,0.0013,-45.59
1788359607651,0.0026,-0.0004,-0.0012,0.0029,-27.83
1788359607666,-0.0018,-0.0009,0.0087,0.0089,-27.83
1788359607685,0.0016,0.0001,-0.0048,0.0050,-27.83
1788359607704,-0.0003,0.0005,-0.0008,0.0010,-27.83
1788359607723,-0.0008,0.0005,-0.0008,0.0012,-20.48
1788359607742,0.0007,0.0000,-0.0008,0.0010,-20.48
1788359607760,0.0006,0.0005,-0.0012,0.0015,-20.48
1788359607779,0.0001,-0.0005,-0.0002,0.0005,-25.03
1788359607799,-0.0003,0.0005,-0.0002,0.0007,-25.03
1788359607818,0.0001,0.0000,0.0002,0.0003,-25.03
1788359607836,-0.0009,0.0005,0.0002,0.0010,-26.68
1788359607855,0.0006,-0.0004,-0.0007,0.0010,-26.68
1788359607873,-0.0004,0.0000,0.0007,0.0008,-26.68
1788359607892,0.0010,0.0005,-0.0002,0.0011,-26.68
1788359607911,0.0009,0.0005,-0.0007,0.0013,-22.68
1788359607930,-0.0005,0.0005,0.0007,0.0010,-22.68
1788359607949,-0.0000,0.0009,-0.0007,0.0012,-22.68
1788359607967,-0.0005,0.0004,0.0003,0.0007,-24.57
1788359607986,-0.0004,0.0009,-0.0002,0.0010,-24.57
1788359608005,-0.0004,-0.0015,-0.0002,0.0016,-24.57
1788359608024,-0.0008,-0.0000,0.0012,0.0015,-24.57
1788359608042,-0.0003,0.0004,-0.0012,0.0013,-34.37
1788359608061,-0.0003,0.0004,-0.0012,0.0013,-34.37
1788359608080,0.0002,-0.0005,0.0003,0.0006,-34.37
1788359608099,0.0002,-0.0005,0.0003,0.0006,-41.11
1788359608118,-0.0008,-0.0000,-0.0007,0.0010,-41.11
1788359608137,0.0007,-0.0005,-0.0002,0.0009,-41.11
1788359608157,0.0007,-0.0005,-0.0002,0.0009,-48.21
1788359608174,0.0002,-0.0000,0.0003,0.0004,-48.21
1788359608192,-0.0008,-0.0005,0.0003,0.0009,-48.21
1788359608213,-0.0003,0.0005,-0.0002,0.0006,-48.21
1788359608232,0.0012,0.0005,0.0003,0.0013,-54.75
1788359608250,0.0002,-0.0010,0.0008,0.0012,-54.75
