t,ax,ay,az,mag,db
1788359582626,0.0000,0.0000,0.0000,0.0000,-36.85
1788359582637,-0.0005,0.0005,0.0002,0.0007,-36.85
1788359582656,-0.0003,-0.0007,-0.0002,0.0007,-36.85
1788359582676,0.0001,-0.0009,0.0002,0.0009,-36.85
1788359582693,0.0005,-0.0011,-0.0006,0.0013,-36.85
1788359582713,0.0008,-0.0001,-0.0001,0.0008,-36.85
1788359582731,-0.0006,-0.0001,-0.0001,0.0006,-160.00
1788359582750,0.0008,-0.0000,0.0008,0.0011,-160.00
1788359582768,0.0003,0.0008,0.0003,0.0009,-160.00
1788359582788,-0.0011,-0.0006,0.0007,0.0014,-160.00
1788359582806,0.0008,-0.0010,0.0002,0.0013,-40.00
1788359582826,0.0007,0.0014,-0.0003,0.0016,-40.00
1788359582844,-0.0002,-0.0001,-0.0003,0.0004,-40.00
1788359582863,0.0002,-0.0005,-0.0002,0.0006,-33.56
1788359582881,-0.0011,-0.0005,-0.0007,0.0014,-33.56
1788359582901,0.0003,-0.0005,-0.0002,0.0006,-33.56
1788359582919,-0.0011,-0.0004,0.0007,0.0014,-34.38
1788359582938,0.0003,0.0005,0.0007,0.0009,-34.38
1788359582957,0.0003,0.0000,-0.0003,0.0004,-34.38
1788359582976,-0.0002,-0.0009,0.0007,0.0012,-35.51
1788359582994,-0.0001,-0.0004,0.0002,0.0005,-35.51
1788359583013,-0.0006,0.0001,0.0002,0.0006,-35.51
1788359583033,0.0008,0.0010,0.0002,0.0013,-35.51
1788359583051,0.0003,0.0000,-0.0008,0.0008,-34.88
1788359583069,0.0003,-0.0004,0.0002,0.0006,-34.88
1788359583088,-0.0011,-0.0004,0.0011,0.0016,-34.88
1788359583107,-0.0001,0.0001,0.0001,0.0002,-34.88
1788359583126,-0.0001,0.0001,0.0001,0.0002,-36.26
1788359583145,0.0008,0.0001,0.0006,0.0010,-36.26
1788359583164,0.0013,0.0010,-0.0004,0.0017,-36.26
1788359583182,0.0003,-0.0004,-0.0003,0.0006,-37.35
1788359583201,0.0007,0.0005,0.0001,0.0009,-37.35
1788359583220,0.0003,-0.0009,-0.0003,0.0010,-37.35
1788359583239,-0.0002,0.0001,0.0006,0.0007,-40.19
1788359583257,-0.0007,0.0005,0.0006,0.0010,-40.19
1788359583276,0.0003,0.0000,0.0001,0.0003,-40.19
1788359583295,-0.0002,-0.0004,0.0006,0.0007,-42.79
1788359583314,0.0007,0.0001,0.0001,0.0008,-42.79
1788359583333,0.0002,0.0005,-0.0004,0.0007,-42.79
1788359583351,-0.0007,-0.0004,0.0001,0.0008,-42.79
1788359583370,0.0012,-0.0004,-0.0009,0.0015,-45.68
1788359583389,-0.0002,-0.0009,0.0006,0.0011,-45.68
1788359583408,-0.0007,-0.0004,0.0001,0.0008,-45.68
1788359583428,-0.0002,0.0001,0.0001,0.0002,-48.64
1788359583445,-0.0002,0.0011,-0.0004,0.0011,-48.64
1788359583465,-0.0002,0.0001,0.0001,0.0002,-48.64
1788359583483,0.0012,0.0001,0.0001,0.0012,-48.64
1788359583502,0.0007,0.0001,-0.0004,0.0008,-51.83
1788359583521,-0.0002,-0.0004,0.0001,0.0005,-51.83
1788359583540,0.0002,0.0001,-0.0008,0.0009,-51.83
1788359583558,0.0007,0.0006,-0.0008,0.0012,-55.66
1788359583578,-0.0003,-0.0009,-0.0008,0.0012,-55.66
1788359583597,0.0007,-0.0004,0.0002,0.0008,-55.66
1788359583615,0.0007,-0.0004,0.0002,0.0008,-49.82
1788359583634,0.0002,-0.0008,-0.0012,0.0015,-49.82
1788359583654,0.0002,-0.0003,0.0002,0.0004,-49.82
1788359583671,-0.0003,0.0002,0.0007,0.0008,-49.82
1788359583690,0.0011,0.0006,-0.0003,0.0013,-48.21
1788359583709,0.0002,-0.0003,-0.0003,0.0005,-48.21
1788359583728,-0.0017,0.0001,0.0002,0.0017,-48.21
1788359583747,-0.0002,0.0001,-0.0003,0.0004,-48.21
1788359583765,-0.0007,0.0006,0.0002,0.0010,-50.14
1788359583784,0.0002,-0.0008,-0.0012,0.0015,-50.14
1788359583803,-0.0002,0.0011,0.0002,0.0011,-50.14
1788359583821,-0.0002,0.0001,-0.0002,0.0003,-53.36
1788359583841,-0.0002,0.0001,0.0002,0.0003,-53.36
1788359583860,-0.0007,0.0010,-0.0002,0.0012,-53.36
1788359583878,0.0007,-0.0004,-0.0002,0.0009,-51.39
1788359583897,0.0002,-0.0004,0.0002,0.0005,-51.39
1788359583916,0.0002,-0.0009,-0.0007,0.0011,-51.39
1788359583935,0.0012,-0.0008,-0.0002,0.0015,-56.47
1788359583954,-0.0003,0.0001,-0.0002,0.0004,-56.47
1788359583973,0.0012,0.0006,-0.0002,0.0013,-56.47
1788359583992,0.0016,0.0006,-0.0040,0.0043,-56.47
1788359584010,0.0011,0.0005,-0.0038,0.0040,-23.15
1788359584029,0.0001,-0.0009,0.0024,0.0026,-23.15
1788359584047,0.0001,-0.0013,0.0014,0.0019,-23.15
1788359584066,-0.0004,0.0001,0.0014,0.0014,-23.15
1788359584085,0.0001,0.0001,0.0013,0.0013,-22.27
1788359584104,0.0006,-0.0004,0.0008,0.0010,-22.27
1788359584123,-0.0009,0.0006,0.0012,0.0016,-22.27
1788359584142,0.0001,0.0011,0.0003,0.0011,-28.28
1788359584160,-0.0008,0.0005,-0.0002,0.0010,-28.28
1788359584180,-0.0003,0.0001,-0.0007,0.0008,-28.28
1788359584198,0.0006,0.0001,0.0012,0.0014,-22.71
1788359584217,0.0006,-0.0009,-0.0012,0.0016,-22.71
1788359584236,-0.0004,-0.0009,-0.0007,0.0012,-22.71
1788359584254,0.0001,-0.0008,-0.0006,0.0011,-25.20
1788359584273,-0.0008,0.0001,-0.0006,0.0011,-25.20
1788359584292,0.0001,-0.0003,-0.0001,0.0004,-25.20
1788359584311,0.0006,-0.0008,0.0003,0.0011,-25.20
1788359584330,0.0001,0.0006,0.0003,0.0007,-24.15
1788359584349,-0.0004,-0.0008,-0.0006,0.0011,-24.15
1788359584368,0.0006,-0.0008,-0.0001,0.0010,-24.15
1788359584386,0.0006,0.0002,0.0022,0.0023,-24.15
1788359584405,0.0001,0.0007,0.0007,0.0010,-21.61
1788359584424,0.0001,-0.0003,-0.0007,0.0008,-21.61
1788359584443,-0.0009,0.0002,0.0007,0.0012,-21.61
1788359584462,0.0001,-0.0003,-0.0007,0.0008,-22.79
1788359584480,-0.0013,-0.0017,-0.0002,0.0022,-22.79
1788359584499,-0.0008,0.0002,-0.0007,0.0010,-22.79
1788359584519,0.0011,0.0011,0.0003,0.0016,-24.06
1788359584537,0.0002,0.0002,0.0008,0.0008,-24.06
1788359584555,-0.0003,0.0007,-0.0007,0.0010,-24.06
1788359584574,-0.0003,0.0011,0.0008,0.0014,-26.17
1788359584593,0.0006,0.0001,-0.0002,0.0007,-26.17
1788359584611,-0.0003,-0.0008,-0.0002,0.0009,-26.17
1788359584630,0.0011,0.0002,0.0003,0.0012,-26.17
1788359584649,0.0001,-0.0003,-0.0002,0.0004,-27.42
1788359584668,0.0001,0.0006,0.0003,0.0007,-27.42
1788359584687,-0.0004,0.0001,0.0007,0.0008,-27.42
