t,ax,ay,az,mag,db
1788359570215,0.0000,0.0000,0.0000,0.0000,-32.14
1788359570226,0.0005,-0.0005,0.0002,0.0007,-32.14
1788359570245,0.0000,-0.0000,-0.0002,0.0002,-32.14
1788359570265,0.0004,0.0004,-0.0001,0.0005,-32.14
1788359570282,-0.0005,0.0003,-0.0009,0.0010,-32.14
1788359570301,0.0000,-0.0006,0.0005,0.0008,-32.14
1788359570321,0.0000,-0.0001,-0.0004,0.0004,-32.14
1788359570339,-0.0013,0.0003,0.0009,0.0016,-160.00
1788359570358,-0.0011,-0.0001,-0.0005,0.0012,-160.00
1788359570377,-0.0006,-0.0006,0.0009,0.0012,-160.00
1788359570395,0.0004,0.0004,-0.0005,0.0008,-57.93
1788359570414,0.0012,-0.0001,-0.0005,0.0013,-57.93
1788359570433,0.0003,0.0004,0.0000,0.0004,-57.93
1788359570452,0.0007,0.0003,0.0005,0.0009,-59.48
1788359570471,0.0002,-0.0001,-0.0005,0.0005,-59.48
1788359570489,0.0002,0.0003,0.0000,0.0004,-59.48
1788359570508,-0.0003,0.0003,0.0000,0.0004,-60.57
1788359570527,0.0002,0.0017,0.0005,0.0017,-60.57
1788359570546,0.0002,0.0002,-0.0000,0.0003,-60.57
1788359570565,-0.0003,-0.0003,0.0004,0.0006,-58.28
1788359570584,-0.0007,0.0007,0.0004,0.0011,-58.28
1788359570603,0.0007,-0.0008,-0.0001,0.0010,-58.28
1788359570622,-0.0012,0.0011,0.0004,0.0017,-58.28
1788359570640,-0.0002,0.0002,-0.0001,0.0003,-58.28
1788359570659,-0.0002,0.0002,-0.0005,0.0006,-41.75
1788359570678,-0.0007,0.0011,-0.0001,0.0013,-41.75
1788359570696,-0.0011,0.0001,0.0004,0.0012,-41.75
1788359570716,0.0003,-0.0004,-0.0001,0.0005,-37.46
1788359570734,0.0008,-0.0008,-0.0001,0.0011,-37.46
1788359570753,-0.0006,0.0006,0.0009,0.0013,-37.46
1788359570771,-0.0001,-0.0008,-0.0001,0.0008,-38.00
1788359570790,0.0008,-0.0008,0.0009,0.0014,-38.00
1788359570810,-0.0006,0.0002,0.0004,0.0008,-38.00
1788359570828,0.0003,0.0007,-0.0011,0.0013,-37.41
1788359570849,-0.0035,-0.0017,-0.0039,0.0055,-37.41
1788359570866,0.0056,0.0031,-0.0151,0.0164,-37.41
1788359570885,-0.0012,0.0006,0.0053,0.0054,-18.45
1788359570903,-0.0007,0.0006,0.0055,0.0056,-18.45
1788359570922,-0.0002,-0.0013,0.0049,0.0051,-18.45
1788359570941,-0.0002,-0.0003,0.0033,0.0033,-18.45
1788359570960,-0.0006,-0.0003,0.0037,0.0037,-18.45
1788359570979,0.0003,0.0002,0.0007,0.0008,-28.41
1788359570997,0.0008,0.0001,0.0007,0.0011,-28.41
1788359571016,-0.0011,-0.0003,-0.0007,0.0014,-28.41
1788359571035,-0.0001,0.0002,0.0002,0.0003,-25.23
1788359571055,0.0003,0.0001,-0.0003,0.0004,-25.23
1788359571072,0.0008,-0.0003,-0.0012,0.0015,-25.23
1788359571092,-0.0002,0.0002,0.0003,0.0004,-27.54
1788359571110,0.0003,-0.0003,-0.0012,0.0012,-27.54
1788359571129,0.0007,-0.0003,0.0003,0.0009,-27.54
1788359571148,0.0002,0.0006,-0.0016,0.0017,-20.11
1788359571167,0.0007,-0.0004,-0.0001,0.0008,-20.11
1788359571185,-0.0007,0.0001,-0.0001,0.0008,-20.11
1788359571205,0.0007,0.0001,-0.0006,0.0009,-22.86
1788359571224,-0.0003,-0.0008,-0.0006,0.0010,-22.86
1788359571243,-0.0003,-0.0008,0.0004,0.0009,-22.86
1788359571260,0.0007,0.0002,0.0023,0.0024,-22.86
1788359571279,0.0002,-0.0003,-0.0006,0.0007,-22.86
1788359571299,-0.0008,-0.0003,-0.0001,0.0008,-22.04
1788359571317,-0.0007,-0.0003,0.0003,0.0008,-22.04
1788359571336,-0.0002,-0.0008,-0.0006,0.0010,-22.04
1788359571355,-0.0012,0.0007,0.0003,0.0014,-23.12
1788359571374,0.0008,0.0011,-0.0006,0.0015,-23.12
1788359571392,-0.0002,0.0002,0.0008,0.0009,-23.12
1788359571411,0.0007,-0.0008,0.0008,0.0013,-21.02
1788359571430,0.0012,0.0006,0.0012,0.0018,-21.02
1788359571448,0.0012,-0.0008,-0.0007,0.0016,-21.02
1788359571468,-0.0007,-0.0003,-0.0007,0.0010,-22.45
1788359571486,0.0002,0.0011,0.0003,0.0012,-22.45
1788359571505,0.0007,0.0011,-0.0007,0.0015,-22.45
1788359571524,-0.0012,-0.0008,0.0003,0.0015,-30.62
1788359571543,-0.0002,-0.0017,-0.0002,0.0018,-30.62
1788359571561,0.0003,-0.0003,-0.0006,0.0007,-30.62
1788359571581,-0.0012,0.0002,0.0003,0.0012,-30.62
1788359571599,-0.0006,0.0011,0.0008,0.0015,-30.62
1788359571618,-0.0002,0.0002,-0.0002,0.0003,-34.69
1788359571643,0.0008,0.0001,-0.0002,0.0008,-34.69
1788359571655,-0.0002,0.0001,-0.0002,0.0003,-34.69
1788359571674,-0.0011,0.0011,0.0012,0.0020,-44.07
1788359571693,0.0003,0.0001,0.0003,0.0004,-44.07
1788359571712,0.0008,0.0001,-0.0012,0.0014,-44.07
1788359571730,-0.0002,-0.0004,-0.0002,0.0005,-44.89
1788359571751,0.0003,0.0001,0.0003,0.0004,-44.89
1788359571768,0.0003,0.0001,0.0008,0.0008,-44.89
1788359571787,0.0003,-0.0009,0.0012,0.0015,-49.27
1788359571806,-0.0007,0.0001,0.0002,0.0007,-49.27
1788359571826,0.0003,-0.0004,0.0007,0.0008,-49.27
1788359571847,-0.0007,0.0006,-0.0003,0.0009,-53.25
1788359571862,-0.0002,-0.0008,0.0002,0.0009,-53.25
1788359571882,-0.0011,0.0006,-0.0003,0.0013,-53.25
1788359571900,0.0004,-0.0008,-0.0012,0.0015,-53.25
1788359571919,-0.0010,-0.0003,-0.0002,0.0010,-53.25
1788359571937,0.0004,-0.0003,0.0012,0.0013,-56.77
1788359571956,0.0008,-0.0003,0.0012,0.0015,-56.77
1788359571975,-0.0021,-0.0003,0.0016,0.0026,-56.77
