t,ax,ay,az,mag,db
1788359635808,0.0000,0.0000,0.0000,0.0000,-40.93
1788359635818,0.0010,-0.0002,0.0005,0.0011,-40.93
1788359635836,-0.0003,0.0002,0.0003,0.0005,-40.93
1788359635855,0.0009,-0.0006,-0.0009,0.0014,-40.93
1788359635874,0.0003,-0.0001,-0.0011,0.0011,-40.93
1788359635894,0.0003,-0.0001,-0.0005,0.0006,-40.93
1788359635912,0.0007,0.0008,0.0000,0.0010,-40.93
1788359635931,0.0006,-0.0002,0.0009,0.0010,-160.00
1788359635950,0.0005,-0.0002,0.0008,0.0009,-160.00
1788359635968,0.0005,0.0007,0.0002,0.0009,-160.00
1788359635987,-0.0009,-0.0011,0.0002,0.0015,-57.82
1788359636006,0.0010,0.0003,-0.0002,0.0011,-57.82
1788359636024,0.0005,0.0003,0.0002,0.0006,-57.82
1788359636044,0.0009,-0.0002,0.0007,0.0012,-53.58
1788359636062,-0.0000,0.0003,-0.0003,0.0004,-53.58
1788359636081,0.0005,-0.0002,0.0002,0.0005,-53.58
1788359636099,0.0004,0.0003,-0.0003,0.0006,-55.24
1788359636119,-0.0005,-0.0002,0.0002,0.0006,-55.24
1788359636137,-0.0000,-0.0002,-0.0007,0.0008,-55.24
1788359636156,-0.0009,-0.0011,0.0007,0.0016,-56.39
1788359636175,-0.0008,0.0003,0.0007,0.0011,-56.39
1788359636194,-0.0003,0.0012,0.0006,0.0014,-56.39
1788359636212,0.0002,0.0007,-0.0003,0.0008,-56.39
1788359636231,0.0006,0.0012,-0.0003,0.0014,-56.39
1788359636251,-0.0003,-0.0003,0.0011,0.0012,-42.18
1788359636270,0.0001,0.0007,-0.0008,0.0011,-42.18
1788359636288,-0.0004,0.0006,0.0006,0.0009,-42.18
1788359636306,0.0006,0.0001,-0.0003,0.0007,-37.63
1788359636325,0.0006,-0.0008,-0.0003,0.0010,-37.63
1788359636345,0.0001,-0.0008,-0.0003,0.0008,-37.63
1788359636363,-0.0004,0.0002,0.0006,0.0008,-38.28
1788359636382,-0.0013,0.0007,-0.0008,0.0017,-38.28
1788359636400,-0.0003,-0.0003,0.0011,0.0012,-38.28
1788359636420,0.0011,-0.0003,0.0001,0.0011,-40.30
1788359636439,0.0001,-0.0003,0.0001,0.0003,-40.30
1788359636457,0.0015,0.0007,0.0001,0.0017,-40.30
1788359636476,0.0006,0.0002,0.0020,0.0021,-22.64
1788359636495,0.0006,-0.0003,0.0015,0.0016,-22.64
1788359636514,-0.0008,-0.0013,-0.0014,0.0020,-22.64
1788359636533,-0.0007,0.0002,-0.0037,0.0038,-22.64
1788359636552,-0.0007,0.0007,-0.0027,0.0028,-22.64
1788359636572,0.0003,-0.0003,-0.0016,0.0017,-22.54
1788359636590,-0.0001,-0.0003,-0.0011,0.0012,-22.54
1788359636609,-0.0002,-0.0003,0.0008,0.0009,-22.54
1788359636626,0.0008,0.0002,-0.0001,0.0008,-27.98
1788359636646,0.0007,0.0002,0.0008,0.0011,-27.98
1788359636664,0.0007,0.0002,0.0008,0.0010,-27.98
1788359636683,-0.0008,-0.0012,-0.0002,0.0015,-25.31
1788359636703,-0.0012,-0.0003,-0.0007,0.0014,-25.31
1788359636720,-0.0002,-0.0002,-0.0002,0.0004,-25.31
1788359636739,-0.0007,-0.0002,0.0041,0.0041,-20.25
1788359636758,-0.0006,0.0002,0.0002,0.0007,-20.25
1788359636777,0.0009,0.0007,-0.0012,0.0017,-20.25
1788359636797,-0.0001,-0.0003,-0.0017,0.0017,-30.97
1788359636814,-0.0006,0.0002,-0.0002,0.0006,-30.97
1788359636834,-0.0001,0.0002,-0.0007,0.0007,-30.97
1788359636852,0.0004,0.0007,0.0003,0.0008,-30.97
1788359636871,0.0009,-0.0003,-0.0002,0.0009,-30.97
1788359636889,-0.0006,0.0002,0.0003,0.0007,-28.93
1788359636908,-0.0001,0.0007,-0.0007,0.0009,-28.93
1788359636928,-0.0006,-0.0008,-0.0006,0.0012,-28.93
1788359636946,-0.0005,-0.0003,-0.0001,0.0006,-22.04
1788359636965,0.0009,0.0002,0.0008,0.0012,-22.04
1788359636983,-0.0005,0.0007,-0.0006,0.0011,-22.04
1788359637004,-0.0005,-0.0012,0.0003,0.0014,-31.87
1788359637021,0.0005,-0.0003,-0.0002,0.0005,-31.87
1788359637040,-0.0000,-0.0003,-0.0002,0.0003,-31.87
1788359637059,-0.0005,-0.0003,-0.0006,0.0009,-31.97
1788359637078,-0.0000,-0.0002,-0.0001,0.0003,-31.97
1788359637097,0.0004,-0.0002,0.0003,0.0006,-31.97
1788359637115,-0.0005,0.0002,-0.0006,0.0008,-40.84
1788359637135,0.0005,0.0007,-0.0006,0.0010,-40.84
1788359637153,-0.0009,-0.0003,-0.0006,0.0011,-40.84
1788359637172,-0.0004,-0.0003,-0.0001,0.0005,-40.84
1788359637190,-0.0004,-0.0003,-0.0001,0.0005,-40.84
1788359637210,0.0010,0.0002,-0.0001,0.0011,-48.45
1788359637228,0.0001,-0.0003,-0.0001,0.0003,-48.45
1788359637247,0.0005,-0.0003,-0.0001,0.0006,-48.45
1788359637265,0.0005,-0.0003,0.0004,0.0007,-52.78
1788359637285,0.0000,0.0002,-0.0005,0.0006,-52.78
1788359637303,0.0000,-0.0007,0.0004,0.0008,-52.78
1788359637322,0.0014,-0.0007,0.0013,0.0021,-56.45
1788359637341,0.0009,-0.0002,0.0004,0.0010,-56.45
1788359637360,0.0004,-0.0006,-0.0001,0.0008,-56.45
1788359637379,-0.0015,-0.0011,-0.0001,0.0019,-53.95
1788359637397,-0.0000,-0.0006,-0.0006,0.0008,-53.95
1788359637416,0.0004,-0.0010,0.0004,0.0012,-53.95
1788359637437,0.0004,0.0004,0.0004,0.0007,-53.78
1788359637454,-0.0001,-0.0010,0.0008,0.0013,-53.78
1788359637472,-0.0021,-0.0004,-0.0011,0.0024,-53.78
1788359637491,-0.0006,0.0005,0.0018,0.0019,-53.78
1788359637510,0.0018,-0.0009,-0.0006,0.0021,-53.78
